 neg. daughter s35  z=16 n=19 a=35 Q=-28.8463
 pos. daughter p35  z=15 n=20 a=35 Q=-24.9400
              +++++++++s35  -->p35  +++++++++---------p35  -->s35  ----------
    t9  lrho   uf   lbeta+  leps-     lnu    lbeta-   leps+   lnubar
  0.01  1.0 -0.003 -99.999 -99.999  -99.999  -1.809 -99.999   -1.667
  0.10  1.0 -0.058 -99.999 -99.999  -99.999  -1.809 -54.567   -1.667
  0.20  1.0 -0.134 -99.999 -99.999  -99.999  -1.809 -27.633   -1.667
  0.40  1.0 -0.306 -99.999 -59.149  -60.124  -1.809 -13.616   -1.667
  0.70  1.0 -0.503 -65.232 -37.063  -37.786  -1.809  -7.817   -1.667
  1.00  1.0 -0.511 -45.792 -27.086  -27.647  -1.809  -6.326   -1.667
  1.50  1.0 -0.511 -30.672 -19.099  -19.472  -1.810  -5.076   -1.666
  2.00  1.0 -0.511 -23.112 -14.967  -15.206  -1.809  -4.360   -1.663
  3.00  1.0 -0.511 -15.550 -10.653  -10.698  -1.795  -3.500   -1.611
  5.00  1.0 -0.511  -9.481  -6.869   -6.665  -1.654  -2.558   -1.252
 10.00  1.0 -0.511  -4.952  -3.470   -2.886  -1.070  -1.349   -0.186
 30.00  1.0 -0.511  -0.700   0.638    1.762   1.395   1.495    2.870
100.00  1.0 -0.511   1.209   4.228    5.872   2.337   4.794    6.456
  0.01  2.0 -0.001 -99.999 -99.999  -99.999  -1.809 -99.999   -1.667
  0.10  2.0 -0.038 -99.999 -99.999  -99.999  -1.809 -55.569   -1.667
  0.20  2.0 -0.095 -99.999 -99.999  -99.999  -1.809 -28.634   -1.667
  0.40  2.0 -0.227 -99.999 -58.150  -59.124  -1.809 -14.616   -1.667
  0.70  2.0 -0.446 -65.232 -36.650  -37.373  -1.809  -8.230   -1.667
  1.00  2.0 -0.506 -45.792 -27.065  -27.625  -1.809  -6.348   -1.667
  1.50  2.0 -0.511 -30.672 -19.097  -19.471  -1.810  -5.078   -1.666
  2.00  2.0 -0.511 -23.112 -14.967  -15.206  -1.809  -4.360   -1.663
  3.00  2.0 -0.511 -15.550 -10.653  -10.698  -1.795  -3.500   -1.611
  5.00  2.0 -0.511  -9.481  -6.869   -6.665  -1.654  -2.558   -1.252
 10.00  2.0 -0.511  -4.952  -3.470   -2.886  -1.070  -1.349   -0.186
 30.00  2.0 -0.511  -0.700   0.638    1.762   1.395   1.495    2.870
100.00  2.0 -0.511   1.209   4.228    5.872   2.337   4.794    6.456
  0.01  3.0  0.003 -99.999 -99.999  -99.999  -1.809 -99.999   -1.667
  0.10  3.0 -0.018 -99.999 -99.999  -99.999  -1.809 -56.586   -1.667
  0.20  3.0 -0.055 -99.999 -99.999  -99.999  -1.809 -29.640   -1.667
  0.40  3.0 -0.147 -99.999 -57.147  -58.121  -1.809 -15.618   -1.667
  0.70  3.0 -0.314 -65.232 -35.702  -36.425  -1.809  -9.178   -1.667
  1.00  3.0 -0.465 -45.792 -26.859  -27.419  -1.809  -6.554   -1.667
  1.50  3.0 -0.506 -30.672 -19.083  -19.456  -1.810  -5.092   -1.666
  2.00  3.0 -0.510 -23.112 -14.964  -15.203  -1.809  -4.363   -1.663
  3.00  3.0 -0.511 -15.550 -10.652  -10.698  -1.795  -3.500   -1.611
  5.00  3.0 -0.511  -9.481  -6.869   -6.665  -1.654  -2.558   -1.252
 10.00  3.0 -0.511  -4.952  -3.470   -2.886  -1.070  -1.349   -0.186
 30.00  3.0 -0.511  -0.700   0.638    1.762   1.395   1.495    2.870
100.00  3.0 -0.511   1.209   4.228    5.872   2.337   4.794    6.456
  0.01  4.0  0.012 -99.999 -99.999  -99.999  -1.810 -99.999   -1.668
  0.10  4.0  0.005 -99.999 -99.999  -99.999  -1.810 -57.743   -1.668
  0.20  4.0 -0.013 -99.999 -99.999  -99.999  -1.810 -30.694   -1.667
  0.40  4.0 -0.067 -99.999 -56.129  -57.103  -1.810 -16.636   -1.667
  0.70  4.0 -0.174 -65.232 -34.695  -35.419  -1.810 -10.184   -1.667
  1.00  4.0 -0.302 -45.792 -26.037  -26.597  -1.810  -7.375   -1.667
  1.50  4.0 -0.464 -30.672 -18.941  -19.314  -1.810  -5.234   -1.667
  2.00  4.0 -0.497 -23.112 -14.932  -15.171  -1.809  -4.394   -1.663
  3.00  4.0 -0.507 -15.550 -10.647  -10.692  -1.796  -3.506   -1.611
  5.00  4.0 -0.510  -9.481  -6.868   -6.664  -1.654  -2.559   -1.253
 10.00  4.0 -0.511  -4.952  -3.470   -2.886  -1.070  -1.349   -0.186
 30.00  4.0 -0.511  -0.700   0.638    1.762   1.395   1.495    2.870
