 neg. daughter p29  z=15 n=14 a=29 Q=-16.9493
 pos. daughter si29 z=14 n=15 a=29 Q=-21.8937
              +++++++++p29  -->si29 +++++++++---------si29 -->p29  ----------
    t9  lrho   uf   lbeta+  leps-     lnu    lbeta-   leps+   lnubar
  0.01  1.0 -0.003  -0.706  -6.135   -0.360 -99.999 -99.999  -99.999
  0.10  1.0 -0.058  -0.706  -6.627   -0.360 -99.999 -99.999  -99.999
  0.20  1.0 -0.134  -0.706  -6.757   -0.360 -99.999 -99.999  -99.999
  0.40  1.0 -0.306  -0.706  -6.869   -0.360 -79.217 -63.704  -64.683
  0.70  1.0 -0.503  -0.706  -6.301   -0.360 -47.092 -36.498  -37.230
  1.00  1.0 -0.511  -0.706  -5.019   -0.360 -34.242 -26.389  -26.961
  1.50  1.0 -0.511  -0.706  -3.871   -0.359 -24.249 -18.387  -18.775
  2.00  1.0 -0.511  -0.706  -3.215   -0.357 -19.256 -14.264  -14.521
  3.00  1.0 -0.511  -0.707  -2.429   -0.341 -14.276  -9.968  -10.036
  5.00  1.0 -0.511  -0.712  -1.559   -0.223  -9.837  -6.244   -6.067
 10.00  1.0 -0.511  -0.676  -0.421    0.550  -4.112  -2.918   -2.367
 30.00  1.0 -0.511   1.289   2.090    3.345  -0.236   1.042    2.162
100.00  1.0 -0.511   2.220   5.159    6.828   1.019   4.606    6.235
  0.01  2.0 -0.001  -0.706  -5.155   -0.360 -99.999 -99.999  -99.999
  0.10  2.0 -0.038  -0.706  -5.628   -0.360 -99.999 -99.999  -99.999
  0.20  2.0 -0.095  -0.706  -5.757   -0.360 -99.999 -99.999  -99.999
  0.40  2.0 -0.227  -0.706  -5.869   -0.360 -79.217 -64.704  -65.683
  0.70  2.0 -0.446  -0.706  -5.888   -0.360 -47.092 -36.911  -37.642
  1.00  2.0 -0.506  -0.706  -4.997   -0.360 -34.243 -26.411  -26.982
  1.50  2.0 -0.511  -0.706  -3.870   -0.359 -24.249 -18.388  -18.776
  2.00  2.0 -0.511  -0.706  -3.215   -0.357 -19.256 -14.265  -14.521
