 neg. daughter cl36 z=17 n=19 a=36 Q=-29.5218
 pos. daughter s36  z=16 n=20 a=36 Q=-30.6659
              +++++++++cl36 -->s36  +++++++++---------s36  -->cl36 ----------
    t9  lrho   uf   lbeta+  leps-     lnu    lbeta-   leps+   lnubar
  0.01  1.0 -0.003 -17.901 -18.154  -18.043 -99.999 -99.999  -99.999
  0.10  1.0 -0.058 -17.901 -18.645  -18.450 -99.999 -73.924  -75.486
  0.20  1.0 -0.134 -17.901 -18.773  -18.539 -85.008 -43.652  -44.895
  0.40  1.0 -0.306 -17.873 -18.879  -18.503 -43.540 -27.733  -28.652
  0.70  1.0 -0.503 -12.785 -16.839  -12.897 -25.766 -19.113  -19.830
  1.00  1.0 -0.511 -10.261 -13.048  -10.368 -18.656 -14.682  -15.236
  1.50  1.0 -0.511  -8.267  -9.916   -8.334 -13.125 -11.064  -11.416
  2.00  1.0 -0.511  -7.236  -8.246   -7.198 -10.357  -9.103   -9.282
  3.00  1.0 -0.511  -6.155  -6.407   -5.743  -7.545  -6.911   -6.812
  5.00  1.0 -0.511  -4.914  -4.580   -3.950  -5.014  -4.690   -4.248
 10.00  1.0 -0.511  -2.789  -2.336   -1.509  -2.066  -1.995   -1.095
 30.00  1.0 -0.511  -0.347   1.388    2.577   0.435   1.539    2.677
100.00  1.0 -0.511   0.615   4.666    6.326   1.084   4.624    6.252
  0.01  2.0 -0.001 -17.901 -17.174  -17.104 -99.999 -99.999  -99.999
  0.10  2.0 -0.038 -17.901 -17.646  -17.563 -99.999 -74.926  -76.488
  0.20  2.0 -0.095 -17.901 -17.774  -17.682 -85.008 -44.652  -45.896
  0.40  2.0 -0.227 -17.873 -17.879  -17.757 -43.540 -28.733  -29.652
  0.70  2.0 -0.446 -12.785 -16.426  -12.896 -25.766 -19.526  -20.243
  1.00  2.0 -0.506 -10.261 -13.026  -10.368 -18.656 -14.704  -15.258
  1.50  2.0 -0.511  -8.267  -9.915   -8.334 -13.125 -11.065  -11.418
  2.00  2.0 -0.511  -7.236  -8.246   -7.198 -10.357  -9.103   -9.282
  3.00  2.0 -0.511  -6.155  -6.407   -5.743  -7.545  -6.911   -6.812
  5.00  2.0 -0.511  -4.914  -4.580   -3.950  -5.014  -4.690   -4.248
 10.00  2.0 -0.511  -2.789  -2.336   -1.509  -2.066  -1.995   -1.095
 30.00  2.0 -0.511  -0.347   1.388    2.577   0.435   1.539    2.677
100.00  2.0 -0.511   0.615   4.666    6.326   1.084   4.624    6.252
  0.01  3.0  0.003 -17.901 -16.273  -16.207 -99.999 -99.999  -99.999
  0.10  3.0 -0.018 -17.901 -16.651  -16.581 -99.999 -75.943  -77.506
  0.20  3.0 -0.055 -17.901 -16.775  -16.701 -85.008 -45.658  -46.901
  0.40  3.0 -0.147 -17.873 -16.879  -16.793 -43.540 -29.736  -30.654
  0.70  3.0 -0.314 -12.785 -15.478  -12.894 -25.766 -20.474  -21.191
  1.00  3.0 -0.465 -10.261 -12.820  -10.366 -18.656 -14.910  -15.464
  1.50  3.0 -0.506  -8.267  -9.901   -8.333 -13.125 -11.080  -11.432
  2.00  3.0 -0.510  -7.236  -8.243   -7.197 -10.357  -9.107   -9.285
  3.00  3.0 -0.511  -6.155  -6.407   -5.742  -7.545  -6.911   -6.812
  5.00  3.0 -0.511  -4.914  -4.580   -3.950  -5.014  -4.690   -4.248
 10.00  3.0 -0.511  -2.789  -2.336   -1.509  -2.066  -1.995   -1.095
 30.00  3.0 -0.511  -0.347   1.388    2.577   0.435   1.539    2.677
100.00  3.0 -0.511   0.615   4.666    6.326   1.084   4.624    6.252
  0.01  4.0  0.012 -17.901 -15.604  -15.537 -99.999 -99.999  -99.999
  0.10  4.0  0.005 -17.901 -15.704  -15.634 -99.999 -77.100  -78.662
  0.20  4.0 -0.013 -17.901 -15.793  -15.720 -85.009 -46.713  -47.956
  0.40  4.0 -0.067 -17.873 -15.883  -15.801 -43.540 -30.754  -31.672
  0.70  4.0 -0.174 -12.785 -14.480  -12.871 -25.766 -21.480  -22.197
  1.00  4.0 -0.302 -10.261 -12.002  -10.346 -18.656 -15.732  -16.284
  1.50  4.0 -0.464  -8.267  -9.760   -8.321 -13.126 -11.221  -11.570
  2.00  4.0 -0.497  -7.236  -8.212   -7.189 -10.357  -9.138   -9.313
  3.00  4.0 -0.507  -6.155  -6.401   -5.739  -7.545  -6.917   -6.817
  5.00  4.0 -0.510  -4.914  -4.579   -3.950  -5.014  -4.691   -4.248
 10.00  4.0 -0.511  -2.789  -2.336   -1.508  -2.066  -1.995   -1.095
 30.00  4.0 -0.511  -0.347   1.388    2.577   0.435   1.539    2.677
100.00  4.0 -0.511   0.615   4.666    6.326   1.084   4.624    6.252
  0.01  5.0  0.053 -17.901 -14.866  -14.791 -99.999 -99.999  -99.999
  0.10  5.0  0.052 -17.901 -14.872  -14.796 -99.999 -79.443  -81.006
  0.20  5.0  0.047 -17.901 -14.884  -14.805 -85.014 -48.219  -49.463
  0.40  5.0  0.026 -17.873 -14.919  -14.833 -43.545 -31.922  -32.841
  0.70  5.0 -0.026 -12.785 -13.493  -12.693 -25.770 -22.547  -23.263
  1.00  5.0 -0.098 -10.261 -11.011  -10.176 -18.659 -16.764  -17.294
  1.50  5.0 -0.246  -8.266  -9.042   -8.176 -13.128 -11.955  -12.244
  2.00  5.0 -0.383  -7.235  -7.929   -7.096 -10.359  -9.427   -9.560
  3.00  5.0 -0.476  -6.154  -6.349   -5.704  -7.546  -6.970   -6.857
  5.00  5.0 -0.502  -4.914  -4.571   -3.943  -5.015  -4.699   -4.254
 10.00  5.0 -0.509  -2.789  -2.335   -1.508  -2.066  -1.996   -1.096
 30.00  5.0 -0.511  -0.347   1.388    2.577   0.435   1.539    2.677
100.00  5.0 -0.511   0.615   4.666    6.326   1.084   4.624    6.252
  0.01  6.0  0.215 -17.901 -13.984  -13.874 -99.999 -99.999  -99.999
  0.10  6.0  0.214 -17.901 -13.984  -13.873 -99.999 -87.633  -89.195
  0.20  6.0  0.213 -17.901 -13.981  -13.869 -85.043 -52.404  -53.648
  0.40  6.0  0.206 -17.873 -13.979  -13.863 -43.574 -34.195  -35.114
  0.70  6.0  0.189 -12.785 -12.539  -12.080 -25.799 -24.097  -24.765
  1.00  6.0  0.161 -10.261 -10.035   -9.560 -18.687 -18.067  -18.320
  1.50  6.0  0.093  -8.266  -8.055   -7.561 -13.153 -13.093  -12.931
  2.00  6.0  0.001  -7.234  -7.041   -6.525 -10.380 -10.393  -10.136
  3.00  6.0 -0.212  -6.149  -5.929   -5.379  -7.557  -7.413   -7.143
  5.00  6.0 -0.420  -4.911  -4.491   -3.877  -5.018  -4.781   -4.313
 10.00  6.0 -0.491  -2.788  -2.326   -1.500  -2.066  -2.004   -1.101
 30.00  6.0 -0.509  -0.347   1.388    2.577   0.434   1.539    2.677
100.00  6.0 -0.511   0.615   4.666    6.326   1.084   4.624    6.252
  0.01  7.0  0.711 -17.901 -12.866  -12.647 -99.999 -99.999  -99.999
  0.10  7.0  0.711 -17.901 -12.866  -12.646 -99.999 -99.999  -99.999
  0.20  7.0  0.711 -17.901 -12.865  -12.645 -85.293 -64.947  -66.190
  0.40  7.0  0.708 -17.873 -12.862  -12.641 -43.824 -40.518  -41.435
  0.70  7.0  0.701 -12.785 -11.505  -11.057 -26.047 -27.780  -26.069
  1.00  7.0  0.689 -10.261  -9.001   -8.541 -18.932 -20.730  -18.949
  1.50  7.0  0.662  -8.266  -7.016   -6.546 -13.387 -15.004  -13.393
  2.00  7.0  0.622  -7.234  -6.000   -5.518 -10.599 -11.959  -10.584
  3.00  7.0  0.510  -6.147  -4.934   -4.431  -7.729  -8.627   -7.626
  5.00  7.0  0.187  -4.901  -3.922   -3.361  -5.068  -5.391   -4.659
 10.00  7.0 -0.315  -2.785  -2.240   -1.427  -2.070  -2.091   -1.153
 30.00  7.0 -0.490  -0.347   1.391    2.580   0.434   1.536    2.674
100.00  7.0 -0.509   0.615   4.667    6.326   1.084   4.624    6.252
  0.01  8.0  1.936 -17.901 -11.510  -11.088 -99.999 -99.999  -99.999
  0.10  8.0  1.936 -17.901 -11.510  -11.088 -99.999 -99.999  -99.999
  0.20  8.0  1.935 -17.901 -11.496  -11.087 -87.428 -95.800  -88.205
  0.40  8.0  1.934 -17.873  -9.399  -10.299 -45.893 -55.964  -46.608
  0.70  8.0  1.931 -12.785  -7.519   -8.222 -27.951 -36.635  -28.556
  1.00  8.0  1.925 -10.261  -6.516   -6.841 -20.697 -26.960  -21.204
  1.50  8.0  1.913  -8.266  -5.381   -5.148 -14.921 -19.207  -15.296
  2.00  8.0  1.895  -7.234  -4.574   -4.171 -11.914 -15.166  -12.158
  3.00  8.0  1.844  -6.146  -3.622   -3.131  -8.592 -10.867   -8.621
  5.00  8.0  1.681  -4.898  -2.718   -2.176  -5.494  -6.896   -5.292
 10.00  8.0  0.982  -2.771  -1.625   -0.861  -2.122  -2.739   -1.443
 30.00  8.0 -0.302  -0.341   1.422    2.611   0.428   1.505    2.643
100.00  8.0 -0.492   0.615   4.667    6.327   1.084   4.623    6.251
  0.01  9.0  4.671 -17.901  -1.350   -1.109 -99.999 -99.999  -99.999
  0.10  9.0  4.671 -17.901  -1.350   -1.109 -99.999 -99.999  -99.999
  0.20  9.0  4.671 -17.901  -1.349   -1.108 -99.999 -99.999  -99.999
  0.40  9.0  4.671 -17.873  -1.348   -1.105 -78.162 -90.442  -79.156
  0.70  9.0  4.665 -12.785  -1.346   -1.103 -46.013 -56.326  -46.770
  1.00  9.0  4.665 -10.261  -1.338   -1.092 -32.995 -40.769  -33.609
  1.50  9.0  4.660  -8.266  -1.320   -1.067 -22.695 -28.439  -23.147
  2.00  9.0  4.650  -7.234  -1.292   -1.020 -17.464 -22.109  -17.795
  3.00  9.0  4.625  -6.146  -1.179   -0.828 -12.060 -15.538  -12.193
  5.00  9.0  4.551  -4.898  -0.869   -0.352  -7.130  -9.789   -6.839
 10.00  9.0  4.197  -2.767  -0.281    0.469  -2.515  -4.357   -2.035
 30.00  9.0  1.461  -0.299   1.705    2.896   0.358   1.213    2.357
100.00  9.0 -0.324   0.619   4.676    6.335   1.080   4.615    6.243
  0.01 10.0 10.608 -17.901   1.532    2.160 -99.999 -99.999  -99.999
  0.10 10.0 10.608 -17.901   1.532    2.161 -99.999 -99.999  -99.999
  0.20 10.0 10.608 -17.901   1.532    2.161 -99.999 -99.999  -99.999
  0.40 10.0 10.608 -17.873   1.532    2.161 -99.999 -99.999  -99.999
  0.70 10.0 10.608 -12.785   1.533    2.163 -87.205 -99.115  -87.954
  1.00 10.0 10.603 -10.261   1.533    2.163 -61.338 -70.696  -61.935
  1.50 10.0 10.603  -8.266   1.537    2.168 -41.087 -48.407  -41.513
  2.00 10.0 10.598  -7.234   1.541    2.174 -30.840 -37.098  -31.146
  3.00 10.0 10.588  -6.146   1.558    2.200 -20.435 -25.557  -20.576
  5.00 10.0 10.552  -4.898   1.605    2.280 -11.821 -15.839  -11.763
 10.00 10.0 10.389  -2.767   1.754    2.527  -4.913  -7.477   -4.616
 30.00 10.0  8.651  -0.253   2.769    3.982  -0.329   0.009    1.184
100.00 10.0  1.351   0.649   4.757    6.418   1.046   4.532    6.160
  0.01 11.0 23.419 -17.901   4.043    5.166 -99.999 -99.999  -99.999
  0.10 11.0 23.424 -17.901   4.043    5.166 -99.999 -99.999  -99.999
  0.20 11.0 23.419 -17.901   4.042    5.166 -99.999 -99.999  -99.999
  0.40 11.0 23.419 -17.873   4.042    5.166 -99.999 -99.999  -99.999
  0.70 11.0 23.424 -12.785   4.043    5.167 -99.999 -99.999  -99.999
  1.00 11.0 23.419 -10.261   4.043    5.166 -99.999 -99.999  -99.999
  1.50 11.0 23.419  -8.266   4.043    5.167 -84.148 -91.468  -84.574
  2.00 11.0 23.419  -7.234   4.043    5.168 -63.149 -69.407  -63.455
  3.00 11.0 23.414  -6.146   4.045    5.170 -41.983 -47.105  -42.124
  5.00 11.0 23.399  -4.898   4.047    5.176 -24.770 -28.788  -24.712
 10.00 11.0 23.322  -2.767   4.052    5.193 -11.428 -13.996  -11.132
 30.00 11.0 22.504  -0.249   4.324    5.642  -2.568  -2.318   -1.135
100.00 11.0 14.012   0.782   5.353    7.029   0.660   3.900    5.525
