 neg. daughter  k37 z=19 n=18 a=37 Q=-24.7994
 pos. daughter ar37 z=18 n=19 a=37 Q=-30.9479
              +++++++++ k37 -->ar37 +++++++++---------ar37 --> k37 ----------
    t9  lrho   uf   lbeta+  leps-     lnu    lbeta-   leps+   lnubar
  0.01  1.0 -0.003  -0.219  -5.735    0.223 -99.999 -99.999  -99.999
  0.10  1.0 -0.058  -0.219  -6.235    0.223 -99.999 -99.999  -99.999
  0.20  1.0 -0.134  -0.219  -6.372    0.223 -99.999 -99.999  -99.999
  0.40  1.0 -0.306  -0.219  -6.496    0.223 -89.151 -78.638  -79.617
  0.70  1.0 -0.503  -0.219  -5.937    0.223 -53.220 -44.931  -45.663
  1.00  1.0 -0.511  -0.219  -4.663    0.223 -38.848 -32.221  -32.794
  1.50  1.0 -0.511  -0.219  -3.524    0.223 -27.670 -22.197  -22.586
  2.00  1.0 -0.511  -0.219  -2.874    0.225 -21.992 -17.064  -17.322
  3.00  1.0 -0.511  -0.221  -2.099    0.233 -15.224 -11.756  -11.824
  5.00  1.0 -0.511  -0.237  -1.249    0.296  -9.291  -7.221   -7.043
 10.00  1.0 -0.511  -0.269  -0.174    0.850  -4.884  -3.361   -2.819
 30.00  1.0 -0.511   1.070   2.030    3.243  -2.076   0.668    1.776
100.00  1.0 -0.511   2.121   4.864    6.540  -1.092   4.184    5.802
  0.01  2.0 -0.001  -0.219  -4.756    0.223 -99.999 -99.999  -99.999
  0.10  2.0 -0.038  -0.219  -5.235    0.223 -99.999 -99.999  -99.999
  0.20  2.0 -0.095  -0.219  -5.372    0.223 -99.999 -99.999  -99.999
  0.40  2.0 -0.227  -0.219  -5.496    0.223 -89.151 -79.638  -80.617
  0.70  2.0 -0.446  -0.219  -5.524    0.223 -53.220 -45.344  -46.076
  1.00  2.0 -0.506  -0.219  -4.641    0.223 -38.848 -32.243  -32.816
  1.50  2.0 -0.511  -0.219  -3.523    0.223 -27.670 -22.198  -22.588
  2.00  2.0 -0.511  -0.219  -2.874    0.225 -21.992 -17.064  -17.322
  3.00  2.0 -0.511  -0.221  -2.098    0.233 -15.224 -11.756  -11.824
  5.00  2.0 -0.511  -0.237  -1.249    0.296  -9.291  -7.221   -7.043
 10.00  2.0 -0.511  -0.269  -0.174    0.850  -4.884  -3.361   -2.819
 30.00  2.0 -0.511   1.070   2.030    3.243  -2.076   0.668    1.776
100.00  2.0 -0.511   2.121   4.864    6.540  -1.092   4.184    5.802
  0.01  3.0  0.003  -0.219  -3.855    0.223 -99.999 -99.999  -99.999
  0.10  3.0 -0.018  -0.219  -4.241    0.223 -99.999 -99.999  -99.999
  0.20  3.0 -0.055  -0.219  -4.374    0.223 -99.999 -99.999  -99.999
  0.40  3.0 -0.147  -0.219  -4.496    0.223 -89.152 -80.641  -81.620
  0.70  3.0 -0.314  -0.219  -4.577    0.223 -53.220 -46.293  -47.024
  1.00  3.0 -0.465  -0.219  -4.435    0.223 -38.848 -32.449  -33.022
  1.50  3.0 -0.506  -0.219  -3.508    0.223 -27.670 -22.213  -22.602
  2.00  3.0 -0.510  -0.219  -2.871    0.225 -21.992 -17.067  -17.325
  3.00  3.0 -0.511  -0.221  -2.098    0.233 -15.224 -11.756  -11.825
  5.00  3.0 -0.511  -0.237  -1.249    0.296  -9.291  -7.221   -7.043
