 neg. daughter mg26 z=12 n=14 a=26 Q=-16.2120
 pos. daughter na26 z=11 n=15 a=26 Q= -6.8880
              +++++++++mg26 -->na26 +++++++++---------na26 -->mg26 ----------
    t9  lrho   uf   lbeta+  leps-     lnu    lbeta-   leps+   lnubar
  0.01  1.0 -0.003 -99.999 -99.999  -99.999  -0.101 -99.999    0.466
  0.10  1.0 -0.058 -99.999 -99.999  -99.999  -0.101 -53.806    0.466
  0.20  1.0 -0.134 -99.999 -99.999  -99.999  -0.101 -26.936    0.466
  0.40  1.0 -0.306 -99.999 -99.999  -99.999  -0.102 -12.966    0.463
  0.70  1.0 -0.503 -94.819 -74.282  -75.016  -0.102  -7.195    0.461
  1.00  1.0 -0.511 -66.311 -52.574  -53.149  -0.099  -5.720    0.462
  1.50  1.0 -0.511 -44.122 -35.454  -35.847  -0.093  -4.489    0.469
  2.00  1.0 -0.511 -33.018 -26.763  -27.026  -0.088  -3.788    0.474
  3.00  1.0 -0.511 -21.908 -17.893  -17.969  -0.083  -2.958    0.482
  5.00  1.0 -0.511 -13.047 -10.537  -10.370  -0.079  -2.064    0.499
 10.00  1.0 -0.511  -6.638  -4.679   -4.150   0.273  -0.921    1.065
 30.00  1.0 -0.511  -1.102   0.713    1.757   1.880   1.769    3.257
100.00  1.0 -0.511   2.079   4.484    6.116   2.520   4.754    6.438
  0.01  2.0 -0.001 -99.999 -99.999  -99.999  -0.101 -99.999    0.466
  0.10  2.0 -0.038 -99.999 -99.999  -99.999  -0.101 -54.808    0.466
  0.20  2.0 -0.095 -99.999 -99.999  -99.999  -0.101 -27.936    0.466
  0.40  2.0 -0.227 -99.999 -99.999  -99.999  -0.102 -13.966    0.463
  0.70  2.0 -0.446 -94.819 -73.869  -74.603  -0.102  -7.608    0.461
  1.00  2.0 -0.506 -66.311 -52.552  -53.127  -0.099  -5.742    0.462
  1.50  2.0 -0.511 -44.122 -35.452  -35.845  -0.093  -4.491    0.469
  2.00  2.0 -0.511 -33.018 -26.763  -27.025  -0.088  -3.789    0.474
  3.00  2.0 -0.511 -21.908 -17.893  -17.969  -0.083  -2.958    0.482
