 neg. daughter cr50 z=24 n=26 a=50 Q=-50.2580
 pos. daughter v50  z=23 n=27 a=50 Q=-49.2193
              +++++++++cr50 -->v50  +++++++++---------v50  -->cr50 ----------
    t9  lrho   uf   lbeta+  leps-     lnu    lbeta-   leps+   lnubar
  0.01  1.0 -0.003 -99.999 -99.999  -99.999 -99.999 -99.999  -99.999
  0.10  1.0 -0.058 -99.999 -81.671  -83.252 -23.255 -69.257  -23.647
  0.20  1.0 -0.134 -78.722 -46.032  -47.306 -14.244 -36.467  -14.633
  0.40  1.0 -0.306 -41.850 -27.919  -28.880  -9.675 -19.327  -10.061
  0.70  1.0 -0.503 -25.751 -19.306  -20.000  -7.703 -11.900   -8.087
  1.00  1.0 -0.511 -19.060 -14.671  -15.176  -6.932  -9.690   -7.313
  1.50  1.0 -0.511 -13.711 -10.787  -11.069  -6.349  -7.865   -6.649
  2.00  1.0 -0.511 -10.949  -8.693   -8.819  -5.961  -6.848   -6.026
  3.00  1.0 -0.511  -8.119  -6.323   -6.240  -5.244  -5.623   -4.984
  5.00  1.0 -0.511  -5.839  -3.997   -3.642  -4.490  -4.198   -3.697
 10.00  1.0 -0.511  -2.632  -1.691   -0.959  -2.904  -2.403   -1.630
 30.00  1.0 -0.511   0.753   1.695    2.930   0.498   0.888    2.128
100.00  1.0 -0.511   2.372   5.110    6.792   1.683   4.526    6.147
  0.01  2.0 -0.001 -99.999 -99.999  -99.999 -99.999 -99.999  -99.999
  0.10  2.0 -0.038 -99.999 -80.669  -82.250 -23.255 -70.259  -23.647
  0.20  2.0 -0.095 -78.722 -45.032  -46.305 -14.244 -37.468  -14.633
  0.40  2.0 -0.227 -41.850 -26.919  -27.880  -9.675 -20.327  -10.061
  0.70  2.0 -0.446 -25.751 -18.893  -19.587  -7.703 -12.313   -8.087
  1.00  2.0 -0.506 -19.060 -14.650  -15.154  -6.932  -9.711   -7.313
  1.50  2.0 -0.511 -13.711 -10.786  -11.068  -6.349  -7.866   -6.649
  2.00  2.0 -0.511 -10.949  -8.693   -8.819  -5.961  -6.848   -6.026
  3.00  2.0 -0.511  -8.119  -6.323   -6.240  -5.244  -5.623   -4.984
  5.00  2.0 -0.511  -5.839  -3.997   -3.642  -4.490  -4.198   -3.697
 10.00  2.0 -0.511  -2.632  -1.691   -0.959  -2.904  -2.403   -1.630
 30.00  2.0 -0.511   0.753   1.695    2.930   0.498   0.888    2.128
100.00  2.0 -0.511   2.372   5.110    6.792   1.683   4.526    6.147
  0.01  3.0  0.003 -99.999 -99.999  -99.999 -99.999 -99.999  -99.999
  0.10  3.0 -0.018 -99.999 -79.652  -81.233 -23.256 -71.276  -23.648
  0.20  3.0 -0.055 -78.722 -44.026  -45.299 -14.244 -38.474  -14.634
  0.40  3.0 -0.147 -41.850 -25.917  -26.877  -9.675 -21.329  -10.062
  0.70  3.0 -0.314 -25.751 -17.945  -18.638  -7.704 -13.262   -8.088
  1.00  3.0 -0.465 -19.060 -14.444  -14.948  -6.932  -9.917   -7.314
  1.50  3.0 -0.506 -13.711 -10.771  -11.053  -6.349  -7.881   -6.651
  2.00  3.0 -0.510 -10.949  -8.689   -8.815  -5.961  -6.852   -6.027
  3.00  3.0 -0.511  -8.119  -6.323   -6.239  -5.244  -5.624   -4.985
  5.00  3.0 -0.511  -5.839  -3.997   -3.642  -4.490  -4.198   -3.697
 10.00  3.0 -0.511  -2.632  -1.691   -0.959  -2.904  -2.403   -1.630
 30.00  3.0 -0.511   0.753   1.695    2.930   0.498   0.888    2.128
100.00  3.0 -0.511   2.372   5.110    6.792   1.683   4.526    6.147
  0.01  4.0  0.012 -99.999 -99.999  -99.999 -99.999 -99.999  -99.999
  0.10  4.0  0.005 -99.999 -78.495  -80.076 -23.264 -72.432  -23.661
  0.20  4.0 -0.013 -78.722 -42.971  -44.245 -14.251 -39.528  -14.643
  0.40  4.0 -0.067 -41.850 -24.899  -25.859  -9.680 -22.347  -10.068
  0.70  4.0 -0.174 -25.751 -16.939  -17.632  -7.707 -14.268   -8.092
  1.00  4.0 -0.302 -19.060 -13.622  -14.126  -6.935 -10.739   -7.318
  1.50  4.0 -0.464 -13.711 -10.629  -10.912  -6.350  -8.022   -6.662
  2.00  4.0 -0.497 -10.949  -8.658   -8.784  -5.962  -6.883   -6.035
  3.00  4.0 -0.507  -8.119  -6.317   -6.234  -5.244  -5.629   -4.987
  5.00  4.0 -0.510  -5.839  -3.996   -3.641  -4.490  -4.198   -3.697
 10.00  4.0 -0.511  -2.632  -1.691   -0.958  -2.904  -2.403   -1.630
 30.00  4.0 -0.511   0.753   1.695    2.930   0.498   0.888    2.128
100.00  4.0 -0.511   2.372   5.110    6.792   1.683   4.526    6.147
  0.01  5.0  0.053 -99.999 -99.999  -99.999 -99.999 -99.999  -99.999
  0.10  5.0  0.052 -99.999 -76.161  -77.741 -23.314 -74.776  -23.735
  0.20  5.0  0.047 -78.722 -41.465  -42.738 -14.298 -41.035  -14.713
  0.40  5.0  0.026 -41.850 -23.730  -24.691  -9.719 -23.516  -10.124
  0.70  5.0 -0.026 -25.751 -15.872  -16.567  -7.737 -15.335   -8.133
  1.00  5.0 -0.098 -19.060 -12.591  -13.098  -6.958 -11.771   -7.349
  1.50  5.0 -0.246 -13.711  -9.898  -10.181  -6.364  -8.755   -6.702
  2.00  5.0 -0.383 -10.948  -8.371   -8.498  -5.968  -7.170   -6.091
  3.00  5.0 -0.476  -8.118  -6.264   -6.181  -5.246  -5.682   -5.011
  5.00  5.0 -0.502  -5.839  -3.988   -3.633  -4.491  -4.207   -3.704
 10.00  5.0 -0.509  -2.632  -1.690   -0.958  -2.904  -2.404   -1.631
 30.00  5.0 -0.511   0.753   1.695    2.930   0.498   0.888    2.128
100.00  5.0 -0.511   2.372   5.110    6.792   1.683   4.526    6.147
  0.01  6.0  0.215 -99.999 -99.999  -99.999 -99.999 -99.999  -99.999
  0.10  6.0  0.214 -99.999 -67.960  -69.548 -23.608 -82.966  -24.156
  0.20  6.0  0.213 -78.722 -37.282  -38.559 -14.588 -45.220  -15.128
  0.40  6.0  0.206 -41.850 -21.452  -22.418  -9.994 -25.789  -10.510
  0.70  6.0  0.189 -25.751 -14.312  -15.018  -7.978 -16.884   -8.459
  1.00  6.0  0.161 -19.060 -11.283  -11.808  -7.162 -13.074   -7.612
  1.50  6.0  0.093 -13.711  -8.773   -9.064  -6.507  -9.893   -6.868
  2.00  6.0  0.001 -10.946  -7.421   -7.548  -6.047  -8.135   -6.218
  3.00  6.0 -0.212  -8.111  -5.828   -5.747  -5.266  -6.121   -5.160
  5.00  6.0 -0.420  -5.834  -3.907   -3.552  -4.496  -4.288   -3.771
 10.00  6.0 -0.491  -2.631  -1.682   -0.949  -2.905  -2.413   -1.637
 30.00  6.0 -0.509   0.753   1.696    2.930   0.498   0.888    2.128
100.00  6.0 -0.511   2.372   5.110    6.792   1.683   4.526    6.147
  0.01  7.0  0.711 -99.999 -99.999  -99.999 -99.999 -99.999  -99.999
  0.10  7.0  0.711 -99.999 -45.367  -46.485 -32.322 -99.999  -33.921
  0.20  7.0  0.711 -78.722 -25.523  -26.563 -19.915 -57.762  -21.230
  0.40  7.0  0.708 -41.850 -15.377  -16.239 -13.283 -32.111  -14.311
  0.70  7.0  0.701 -25.751 -10.742  -11.396 -10.157 -20.567  -10.956
  1.00  7.0  0.689 -19.060  -8.720   -9.220  -8.784 -15.737   -9.400
  1.50  7.0  0.662 -13.711  -6.961   -7.260  -7.455 -11.804   -7.731
  2.00  7.0  0.622 -10.946  -5.901   -6.046  -6.555  -9.701   -6.671
  3.00  7.0  0.510  -8.108  -4.685   -4.594  -5.465  -7.333   -5.462
  5.00  7.0  0.187  -5.814  -3.317   -2.959  -4.578  -4.893   -4.206
 10.00  7.0 -0.315  -2.629  -1.596   -0.868  -2.907  -2.500   -1.702
 30.00  7.0 -0.490   0.753   1.699    2.933   0.497   0.885    2.125
100.00  7.0 -0.509   2.372   5.111    6.792   1.683   4.526    6.147
  0.01  8.0  1.936 -99.999 -99.999  -99.999 -99.999 -99.999  -99.999
  0.10  8.0  1.936 -99.999 -30.289  -31.874 -72.295 -99.999  -72.762
  0.20  8.0  1.935 -78.722 -18.453  -19.728 -38.747 -88.616  -39.210
  0.40  8.0  1.934 -41.850 -11.554  -11.675 -21.953 -47.557  -22.397
  0.70  8.0  1.931 -25.751  -7.458   -7.446 -14.676 -29.423  -15.069
  1.00  8.0  1.925 -19.060  -5.755   -5.731 -11.701 -21.967  -12.040
  1.50  8.0  1.913 -13.711  -4.402   -4.359  -9.312 -16.007   -9.576
  2.00  8.0  1.895 -10.946  -3.691   -3.620  -8.012 -12.907   -8.218
  3.00  8.0  1.844  -8.108  -2.898   -2.729  -6.577  -9.572   -6.702
  5.00  8.0  1.681  -5.807  -2.018   -1.629  -5.254  -6.397   -5.204
 10.00  8.0  0.982  -2.618  -0.983   -0.267  -2.943  -3.147   -2.068
 30.00  8.0 -0.302   0.755   1.729    2.963   0.493   0.854    2.097
100.00  8.0 -0.492   2.372   5.111    6.793   1.683   4.525    6.146
  0.01  9.0  4.671 -99.999  -1.135   -0.910 -99.999 -99.999  -99.999
  0.10  9.0  4.671 -99.999  -1.135   -0.910 -99.999 -99.999  -99.999
  0.20  9.0  4.671 -78.722  -1.134   -0.909 -99.593 -99.999  -99.999
  0.40  9.0  4.671 -41.850  -1.133   -0.906 -52.943 -82.036  -53.938
  0.70  9.0  4.665 -25.751  -1.133   -0.904 -32.593 -49.114  -33.352
  1.00  9.0  4.665 -19.060  -1.124   -0.890 -24.343 -35.776  -24.955
  1.50  9.0  4.660 -13.711  -1.071   -0.803 -17.803 -25.239  -18.255
  2.00  9.0  4.650 -10.946  -0.936   -0.605 -14.434 -19.851  -14.777
  3.00  9.0  4.625  -8.108  -0.618   -0.196 -10.932 -14.244  -11.137
  5.00  9.0  4.551  -5.807  -0.221    0.321  -7.606  -9.290   -7.221
 10.00  9.0  4.197  -2.614   0.302    1.076  -3.180  -4.765   -2.565
 30.00  9.0  1.461   0.772   2.012    3.237   0.439   0.564    1.841
100.00  9.0 -0.324   2.374   5.120    6.801   1.680   4.517    6.138
  0.01 10.0 10.608 -99.999   1.244    2.009 -99.999 -99.999  -99.999
  0.10 10.0 10.608 -99.999   1.244    2.010 -99.999 -99.999  -99.999
  0.20 10.0 10.608 -78.722   1.244    2.010 -99.999 -99.999  -99.999
  0.40 10.0 10.608 -41.850   1.245    2.010 -99.999 -99.999  -99.999
  0.70 10.0 10.608 -25.751   1.247    2.011 -72.512 -91.903  -73.259
  1.00 10.0 10.603 -19.060   1.249    2.012 -51.384 -65.703  -51.979
  1.50 10.0 10.603 -13.711   1.272    2.036 -34.857 -45.207  -35.279
  2.00 10.0 10.598 -10.946   1.329    2.105 -26.493 -34.840  -26.795
  3.00 10.0 10.588  -8.108   1.494    2.300 -17.977 -24.262  -18.110
  5.00 10.0 10.552  -5.807   1.721    2.564 -10.873 -15.339  -10.798
 10.00 10.0 10.389  -2.614   2.010    2.904  -4.979  -7.886   -4.644
 30.00 10.0  8.651   0.789   3.084    4.304  -0.140  -0.637    0.812
100.00 10.0  1.351   2.396   5.201    6.883   1.648   4.434    6.054
  0.01 11.0 23.419 -99.999   4.439    5.486 -99.999 -99.999  -99.999
  0.10 11.0 23.424 -99.999   4.439    5.487 -99.999 -99.999  -99.999
  0.20 11.0 23.419 -78.722   4.439    5.486 -99.999 -99.999  -99.999
  0.40 11.0 23.419 -41.850   4.439    5.486 -99.999 -99.999  -99.999
  0.70 11.0 23.424 -25.751   4.439    5.487 -99.999 -99.999  -99.999
  1.00 11.0 23.419 -19.060   4.439    5.487 -99.999 -99.999  -99.999
  1.50 11.0 23.419 -13.711   4.440    5.488 -77.917 -88.268  -78.340
  2.00 11.0 23.419 -10.946   4.442    5.493 -58.800 -67.148  -59.102
  3.00 11.0 23.414  -8.108   4.451    5.507 -39.521 -45.810  -39.655
  5.00 11.0 23.399  -5.807   4.468    5.536 -23.813 -28.289  -23.742
 10.00 11.0 23.322  -2.614   4.493    5.583 -11.466 -14.404  -11.144
 30.00 11.0 22.504   0.790   4.727    6.002  -2.325  -2.963   -1.462
100.00 11.0 14.012   2.488   5.797    7.493   1.279   3.801    5.420
