 neg. daughter k44  z=19 n=25 a=44 Q=-35.8070
 pos. daughter ar44 z=18 n=26 a=44 Q=-32.2710
              +++++++++k44  -->ar44 +++++++++---------ar44 -->k44  ----------
    t9  lrho   uf   lbeta+  leps-     lnu    lbeta-   leps+   lnubar
  0.01  1.0 -0.003 -99.999 -99.999  -99.999  -2.986 -99.999   -2.990
  0.10  1.0 -0.058 -99.999 -99.999  -99.999  -2.986 -55.484   -2.990
  0.20  1.0 -0.134 -99.999 -99.999  -99.999  -2.986 -28.504   -2.990
  0.40  1.0 -0.306 -99.999 -55.609  -56.581  -2.986 -14.450   -2.990
  0.70  1.0 -0.503 -67.910 -35.545  -36.265  -2.986  -8.629   -2.990
  1.00  1.0 -0.511 -47.675 -26.411  -26.967  -2.986  -7.126   -2.990
  1.50  1.0 -0.511 -31.991 -19.125  -19.494  -2.987  -5.864   -2.990
  2.00  1.0 -0.511 -24.188 -15.396  -15.628  -2.992  -5.142   -2.986
  3.00  1.0 -0.511 -16.429 -11.527  -11.564  -2.985  -4.283   -2.901
  5.00  1.0 -0.511 -10.235  -8.131   -7.914  -2.778  -3.337   -2.362
 10.00  1.0 -0.511  -5.493  -4.752   -4.042  -2.105  -2.013   -1.102
 30.00  1.0 -0.511  -0.800   0.074    1.350  -1.554   0.776    1.820
100.00  1.0 -0.511   1.650   4.130    5.844  -1.498   4.504    6.077
  0.01  2.0 -0.001 -99.999 -99.999  -99.999  -2.986 -99.999   -2.990
  0.10  2.0 -0.038 -99.999 -99.999  -99.999  -2.986 -56.486   -2.990
  0.20  2.0 -0.095 -99.999 -99.604  -99.999  -2.986 -29.505   -2.990
  0.40  2.0 -0.227 -99.999 -54.609  -55.581  -2.986 -15.450   -2.990
  0.70  2.0 -0.446 -67.910 -35.132  -35.852  -2.986  -9.042   -2.990
  1.00  2.0 -0.506 -47.675 -26.389  -26.946  -2.986  -7.147   -2.990
