 neg. daughter v57  z=23 n=34 a=57 Q=-43.5110
 pos. daughter ti57 z=22 n=35 a=57 Q=-32.7900
              +++++++++v57  -->ti57 +++++++++---------ti57 -->v57  ----------
    t9  lrho   uf   lbeta+  leps-     lnu    lbeta-   leps+   lnubar
  0.01  1.0 -0.003 -99.999 -99.999  -99.999   0.704 -99.999    1.431
  0.10  1.0 -0.058 -99.999 -99.999  -99.999   0.704 -54.318    1.431
  0.20  1.0 -0.134 -99.999 -99.999  -99.999   0.704 -27.285    1.431
  0.40  1.0 -0.306 -99.999 -99.999  -99.999   0.704 -13.200    1.431
  0.70  1.0 -0.503 -99.999 -85.170  -85.908   0.704  -7.366    1.431
  1.00  1.0 -0.511 -84.611 -60.493  -61.073   0.704  -5.863    1.431
  1.50  1.0 -0.511 -55.362 -41.087  -41.488   0.704  -4.611    1.431
  2.00  1.0 -0.511 -40.739 -31.268  -31.541   0.704  -3.901    1.431
  3.00  1.0 -0.511 -26.118 -21.279  -21.370   0.724  -3.057    1.456
  5.00  1.0 -0.511 -14.441 -12.872  -12.660   1.027  -1.996    1.807
 10.00  1.0 -0.511  -5.727  -5.613   -4.615   1.845  -0.250    2.667
 30.00  1.0 -0.511   0.061   0.516    1.657   2.503   2.176    3.731
100.00  1.0 -0.511   2.346   4.521    6.191   2.638   4.873    6.517
  0.01  2.0 -0.001 -99.999 -99.999  -99.999   0.704 -99.999    1.431
  0.10  2.0 -0.038 -99.999 -99.999  -99.999   0.704 -55.320    1.431
  0.20  2.0 -0.095 -99.999 -99.999  -99.999   0.704 -28.286    1.431
  0.40  2.0 -0.227 -99.999 -99.999  -99.999   0.704 -14.200    1.431
  0.70  2.0 -0.446 -99.999 -84.757  -85.495   0.704  -7.779    1.431
  1.00  2.0 -0.506 -84.611 -60.471  -61.052   0.704  -5.885    1.431
  1.50  2.0 -0.511 -55.362 -41.085  -41.487   0.704  -4.613    1.431
  2.00  2.0 -0.511 -40.739 -31.267  -31.541   0.704  -3.902    1.431
  3.00  2.0 -0.511 -26.118 -21.279  -21.370   0.724  -3.057    1.456
  5.00  2.0 -0.511 -14.441 -12.872  -12.660   1.027  -1.996    1.807
 10.00  2.0 -0.511  -5.727  -5.613   -4.615   1.845  -0.250    2.667
 30.00  2.0 -0.511   0.061   0.516    1.657   2.503   2.176    3.731
100.00  2.0 -0.511   2.346   4.521    6.191   2.638   4.873    6.517
  0.01  3.0  0.003 -99.999 -99.999  -99.999   0.704 -99.999    1.431
  0.10  3.0 -0.018 -99.999 -99.999  -99.999   0.704 -56.337    1.431
  0.20  3.0 -0.055 -99.999 -99.999  -99.999   0.704 -29.291    1.431
  0.40  3.0 -0.147 -99.999 -99.999  -99.999   0.704 -15.202    1.431
  0.70  3.0 -0.314 -99.999 -83.809  -84.547   0.704  -8.727    1.431
  1.00  3.0 -0.465 -84.611 -60.265  -60.846   0.704  -6.091    1.431
  1.50  3.0 -0.506 -55.362 -41.071  -41.472   0.704  -4.627    1.431
  2.00  3.0 -0.510 -40.739 -31.264  -31.538   0.704  -3.905    1.431
  3.00  3.0 -0.511 -26.118 -21.279  -21.370   0.724  -3.057    1.456
  5.00  3.0 -0.511 -14.441 -12.872  -12.660   1.027  -1.996    1.807
 10.00  3.0 -0.511  -5.727  -5.613   -4.615   1.845  -0.250    2.667
 30.00  3.0 -0.511   0.061   0.516    1.657   2.503   2.176    3.731
