 neg. daughter al27 z=13 n=14 a=27 Q=-17.1943
 pos. daughter mg27 z=12 n=15 a=27 Q=-14.5850
              +++++++++al27 -->mg27 +++++++++---------mg27 -->al27 ----------
    t9  lrho   uf   lbeta+  leps-     lnu    lbeta-   leps+   lnubar
  0.01  1.0 -0.003 -99.999 -99.999  -99.999  -2.781 -99.999   -2.761
  0.10  1.0 -0.058 -99.999 -99.999  -99.999  -2.781 -54.962   -2.761
  0.20  1.0 -0.134 -99.999 -76.904  -78.184  -2.781 -28.073   -2.761
  0.40  1.0 -0.306 -56.399 -43.582  -44.555  -2.781 -14.086   -2.761
  0.70  1.0 -0.503 -35.286 -28.495  -29.215  -2.781  -8.303   -2.761
  1.00  1.0 -0.511 -26.749 -21.315  -21.870  -2.781  -6.817   -2.761
  1.50  1.0 -0.511 -20.106 -15.490  -15.855  -2.777  -5.568   -2.751
  2.00  1.0 -0.511 -16.772 -12.441  -12.667  -2.750  -4.843   -2.693
  3.00  1.0 -0.511 -12.636  -9.167   -9.192  -2.568  -3.948   -2.355
  5.00  1.0 -0.511  -8.129  -6.035   -5.813  -1.590  -2.838   -1.071
 10.00  1.0 -0.511  -4.743  -2.444   -1.917  -0.119  -0.951    0.552
 30.00  1.0 -0.511  -0.098   1.533    2.589   0.736   1.799    3.044
100.00  1.0 -0.511   2.370   4.773    6.433   1.089   4.699    6.339
  0.01  2.0 -0.001 -99.999 -99.999  -99.999  -2.781 -99.999   -2.761
  0.10  2.0 -0.038 -99.999 -99.999  -99.999  -2.781 -55.964   -2.761
  0.20  2.0 -0.095 -99.999 -75.904  -77.184  -2.781 -29.073   -2.761
  0.40  2.0 -0.227 -56.399 -42.582  -43.555  -2.781 -15.086   -2.761
  0.70  2.0 -0.446 -35.286 -28.082  -28.802  -2.781  -8.715   -2.761
  1.00  2.0 -0.506 -26.749 -21.293  -21.848  -2.781  -6.839   -2.761
  1.50  2.0 -0.511 -20.106 -15.489  -15.853  -2.777  -5.569   -2.751
  2.00  2.0 -0.511 -16.772 -12.441  -12.667  -2.750  -4.843   -2.693
  3.00  2.0 -0.511 -12.636  -9.167   -9.192  -2.568  -3.948   -2.355
