 neg. daughter ar36 z=18 n=18 a=36 Q=-30.2313
 pos. daughter cl36 z=17 n=19 a=36 Q=-29.5218
              +++++++++ar36 -->cl36 +++++++++---------cl36 -->ar36 ----------
    t9  lrho   uf   lbeta+  leps-     lnu    lbeta-   leps+   lnubar
  0.01  1.0 -0.003 -99.999 -99.999  -99.999 -13.072 -99.999  -13.398
  0.10  1.0 -0.058 -99.999 -55.510  -57.091 -13.072 -64.479  -13.398
  0.20  1.0 -0.134 -56.196 -37.171  -38.445 -13.072 -37.232  -13.398
  0.40  1.0 -0.306 -31.369 -27.760  -28.722 -13.072 -20.204  -13.398
  0.70  1.0 -0.503 -20.729 -22.011  -21.441 -12.133 -12.778  -12.088
  1.00  1.0 -0.511 -16.473 -16.502  -16.376  -9.664 -10.550   -9.592
  1.50  1.0 -0.511 -13.166 -11.982  -11.876  -7.684  -8.610   -7.600
  2.00  1.0 -0.511 -11.493  -9.598   -9.463  -6.673  -7.457   -6.560
  3.00  1.0 -0.511  -8.929  -7.008   -6.796  -5.631  -6.036   -5.386
  5.00  1.0 -0.511  -5.680  -4.529   -4.130  -4.728  -4.461   -3.955
 10.00  1.0 -0.511  -2.660  -1.837   -1.070  -2.648  -2.422   -1.601
 30.00  1.0 -0.511   0.443   1.484    2.652   0.101   0.988    2.182
100.00  1.0 -0.511   1.949   4.712    6.373   1.159   4.441    6.078
  0.01  2.0 -0.001 -99.999 -99.999  -99.999 -13.072 -99.999  -13.398
  0.10  2.0 -0.038 -99.999 -54.508  -56.089 -13.072 -65.480  -13.398
  0.20  2.0 -0.095 -56.196 -36.171  -37.445 -13.072 -38.233  -13.398
  0.40  2.0 -0.227 -31.369 -26.760  -27.722 -13.072 -21.204  -13.398
  0.70  2.0 -0.446 -20.729 -21.598  -21.283 -12.133 -13.191  -12.099
  1.00  2.0 -0.506 -16.473 -16.480  -16.356  -9.664 -10.572   -9.593
  1.50  2.0 -0.511 -13.166 -11.980  -11.875  -7.684  -8.611   -7.600
  2.00  2.0 -0.511 -11.493  -9.598   -9.463  -6.673  -7.458   -6.560
  3.00  2.0 -0.511  -8.929  -7.008   -6.796  -5.631  -6.037   -5.386
  5.00  2.0 -0.511  -5.680  -4.529   -4.130  -4.728  -4.461   -3.955
 10.00  2.0 -0.511  -2.660  -1.837   -1.070  -2.648  -2.422   -1.601
 30.00  2.0 -0.511   0.443   1.484    2.652   0.101   0.988    2.182
100.00  2.0 -0.511   1.949   4.712    6.373   1.159   4.441    6.078
  0.01  3.0  0.003 -99.999 -99.999  -99.999 -13.074 -99.999  -13.400
  0.10  3.0 -0.018 -99.999 -53.490  -55.072 -13.073 -66.498  -13.399
  0.20  3.0 -0.055 -56.196 -35.165  -36.439 -13.072 -39.239  -13.398
  0.40  3.0 -0.147 -31.369 -25.758  -26.720 -13.072 -22.207  -13.398
  0.70  3.0 -0.314 -20.729 -20.651  -20.592 -12.133 -14.140  -12.106
  1.00  3.0 -0.465 -16.473 -16.274  -16.169  -9.664 -10.778   -9.599
  1.50  3.0 -0.506 -13.166 -11.966  -11.861  -7.684  -8.626   -7.601
  2.00  3.0 -0.510 -11.493  -9.595   -9.460  -6.673  -7.461   -6.560
  3.00  3.0 -0.511  -8.929  -7.008   -6.795  -5.631  -6.037   -5.386
  5.00  3.0 -0.511  -5.680  -4.529   -4.130  -4.728  -4.461   -3.955
 10.00  3.0 -0.511  -2.660  -1.837   -1.070  -2.648  -2.422   -1.601
 30.00  3.0 -0.511   0.443   1.484    2.652   0.101   0.988    2.182
100.00  3.0 -0.511   1.949   4.712    6.373   1.159   4.441    6.078
  0.01  4.0  0.012 -99.999 -99.999  -99.999 -13.080 -99.999  -13.409
  0.10  4.0  0.005 -99.999 -52.334  -53.915 -13.078 -67.654  -13.407
  0.20  4.0 -0.013 -56.196 -34.111  -35.385 -13.076 -40.293  -13.405
  0.40  4.0 -0.067 -31.369 -24.740  -25.702 -13.075 -23.225  -13.403
  0.70  4.0 -0.174 -20.729 -19.651  -19.635 -12.133 -15.146  -12.108
  1.00  4.0 -0.302 -16.473 -15.456  -15.376  -9.665 -11.600   -9.607
  1.50  4.0 -0.464 -13.165 -11.825  -11.721  -7.684  -8.768   -7.607
  2.00  4.0 -0.497 -11.492  -9.563   -9.429  -6.673  -7.492   -6.563
  3.00  4.0 -0.507  -8.929  -7.002   -6.790  -5.631  -6.042   -5.388
  5.00  4.0 -0.510  -5.680  -4.528   -4.129  -4.728  -4.462   -3.956
 10.00  4.0 -0.511  -2.660  -1.837   -1.069  -2.648  -2.422   -1.601
 30.00  4.0 -0.511   0.443   1.484    2.652   0.101   0.988    2.182
100.00  4.0 -0.511   1.949   4.712    6.373   1.159   4.441    6.078
  0.01  5.0  0.053 -99.999 -99.999  -99.999 -13.111 -99.999  -13.458
