 neg. daughter ti43 z=22 n=21 a=43 Q=-29.3200
 pos. daughter sc43 z=21 n=22 a=43 Q=-36.1850
              +++++++++ti43 -->sc43 +++++++++---------sc43 -->ti43 ----------
    t9  lrho   uf   lbeta+  leps-     lnu    lbeta-   leps+   lnubar
  0.01  1.0 -0.003   0.201  -5.454    0.703 -99.999 -99.999  -99.999
  0.10  1.0 -0.058   0.201  -5.957    0.703 -99.999 -99.999  -99.999
  0.20  1.0 -0.134   0.201  -6.098    0.703 -99.999 -99.999  -99.999
  0.40  1.0 -0.306   0.201  -6.228    0.703 -99.999 -87.498  -88.479
  0.70  1.0 -0.503   0.201  -5.680    0.703 -65.894 -49.916  -50.650
  1.00  1.0 -0.511   0.199  -4.414    0.701 -46.360 -35.678  -36.254
  1.50  1.0 -0.511   0.192  -3.290    0.694 -31.170 -24.476  -24.871
  2.00  1.0 -0.511   0.182  -2.656    0.686 -23.576 -18.763  -19.027
  3.00  1.0 -0.511   0.163  -1.908    0.674 -15.990 -12.894  -12.972
  5.00  1.0 -0.511   0.126  -1.101    0.687  -9.965  -7.967   -7.801
 10.00  1.0 -0.511   0.032  -0.062    1.054  -5.514  -3.828   -3.299
 30.00  1.0 -0.511   1.237   2.126    3.365  -2.566   0.501    1.593
100.00  1.0 -0.511   2.175   4.937    6.619  -1.543   4.092    5.703
  0.01  2.0 -0.001   0.201  -4.475    0.703 -99.999 -99.999  -99.999
  0.10  2.0 -0.038   0.201  -4.957    0.703 -99.999 -99.999  -99.999
  0.20  2.0 -0.095   0.201  -5.098    0.703 -99.999 -99.999  -99.999
  0.40  2.0 -0.227   0.201  -5.229    0.703 -99.999 -88.498  -89.479
  0.70  2.0 -0.446   0.201  -5.267    0.703 -65.894 -50.329  -51.063
  1.00  2.0 -0.506   0.199  -4.392    0.701 -46.360 -35.700  -36.276
  1.50  2.0 -0.511   0.192  -3.289    0.694 -31.170 -24.478  -24.872
  2.00  2.0 -0.511   0.182  -2.655    0.686 -23.576 -18.763  -19.027
  3.00  2.0 -0.511   0.163  -1.908    0.674 -15.990 -12.894  -12.972
  5.00  2.0 -0.511   0.126  -1.101    0.687  -9.965  -7.967   -7.801
 10.00  2.0 -0.511   0.032  -0.062    1.054  -5.514  -3.828   -3.299
 30.00  2.0 -0.511   1.237   2.126    3.365  -2.566   0.501    1.593
100.00  2.0 -0.511   2.175   4.937    6.619  -1.543   4.092    5.703
  0.01  3.0  0.003   0.201  -3.574    0.703 -99.999 -99.999  -99.999
  0.10  3.0 -0.018   0.201  -3.963    0.703 -99.999 -99.999  -99.999
  0.20  3.0 -0.055   0.201  -4.100    0.703 -99.999 -99.999  -99.999
  0.40  3.0 -0.147   0.201  -4.229    0.703 -99.999 -89.501  -90.481
  0.70  3.0 -0.314   0.201  -4.320    0.703 -65.894 -51.277  -52.011
  1.00  3.0 -0.465   0.199  -4.186    0.701 -46.360 -35.906  -36.482
