 neg. daughter ar34 z=18 n=16 a=34 Q=-18.3792
 pos. daughter cl34 z=17 n=17 a=34 Q=-24.4383
              +++++++++ar34 -->cl34 +++++++++---------cl34 -->ar34 ----------
    t9  lrho   uf   lbeta+  leps-     lnu    lbeta-   leps+   lnubar
  0.01  1.0 -0.003  -0.080  -5.541    0.348 -99.999 -99.999  -99.999
  0.10  1.0 -0.058  -0.080  -6.040    0.348 -99.999 -99.999  -99.999
  0.20  1.0 -0.134  -0.080  -6.175    0.348 -99.999 -99.999  -99.999
  0.40  1.0 -0.306  -0.080  -6.296    0.348 -90.571 -77.324  -78.303
  0.70  1.0 -0.503  -0.080  -5.737    0.348 -52.772 -44.267  -44.998
  1.00  1.0 -0.511  -0.080  -4.460    0.348 -37.737 -31.901  -32.472
  1.50  1.0 -0.511  -0.080  -3.319    0.349 -26.091 -22.190  -22.578
  2.00  1.0 -0.511  -0.080  -2.666    0.351 -20.293 -17.233  -17.489
  3.00  1.0 -0.511  -0.080  -1.884    0.362 -14.530 -12.127  -12.192
  5.00  1.0 -0.511  -0.078  -1.006    0.455  -9.979  -7.773   -7.584
 10.00  1.0 -0.511  -0.005   0.162    1.142  -6.552  -3.898   -3.336
 30.00  1.0 -0.511   1.789   2.437    3.714  -3.951   0.565    1.644
100.00  1.0 -0.511   2.684   5.265    6.959  -2.971   4.248    5.850
  0.01  2.0 -0.001  -0.080  -4.562    0.348 -99.999 -99.999  -99.999
  0.10  2.0 -0.038  -0.080  -5.040    0.348 -99.999 -99.999  -99.999
  0.20  2.0 -0.095  -0.080  -5.175    0.348 -99.999 -99.999  -99.999
  0.40  2.0 -0.227  -0.080  -5.296    0.348 -90.571 -78.324  -79.302
  0.70  2.0 -0.446  -0.080  -5.324    0.348 -52.772 -44.680  -45.411
  1.00  2.0 -0.506  -0.080  -4.438    0.348 -37.737 -31.922  -32.494
  1.50  2.0 -0.511  -0.080  -3.317    0.349 -26.091 -22.192  -22.579
  2.00  2.0 -0.511  -0.080  -2.666    0.351 -20.293 -17.233  -17.489
  3.00  2.0 -0.511  -0.080  -1.884    0.362 -14.530 -12.127  -12.192
  5.00  2.0 -0.511  -0.078  -1.006    0.455  -9.979  -7.773   -7.584
