 neg. daughter na24 z=11 n=13 a=24 Q= -8.4175
 pos. daughter ne24 z=10 n=14 a=24 Q= -5.9490
              +++++++++na24 -->ne24 +++++++++---------ne24 -->na24 ----------
    t9  lrho   uf   lbeta+  leps-     lnu    lbeta-   leps+   lnubar
  0.01  1.0 -0.003 -99.999 -99.999  -99.999  -2.467 -99.999   -2.416
  0.10  1.0 -0.058 -99.999 -99.999  -99.999  -2.467 -54.529   -2.416
  0.20  1.0 -0.134 -99.488 -73.550  -74.829  -2.467 -27.671   -2.416
  0.40  1.0 -0.306 -54.266 -42.000  -42.972  -2.467 -13.708   -2.416
  0.70  1.0 -0.503 -34.885 -27.672  -28.391  -2.467  -7.939   -2.416
  1.00  1.0 -0.511 -27.134 -20.796  -21.351  -2.467  -6.462   -2.416
  1.50  1.0 -0.511 -21.078 -15.220  -15.585  -2.467  -5.220   -2.414
  2.00  1.0 -0.511 -17.114 -12.303  -12.530  -2.468  -4.504   -2.407
  3.00  1.0 -0.511 -12.181  -9.210   -9.236  -2.460  -3.634   -2.323
  5.00  1.0 -0.511  -8.255  -6.408   -6.168  -2.220  -2.621   -1.714
 10.00  1.0 -0.511  -5.117  -3.482   -2.870  -1.087  -1.143   -0.126
 30.00  1.0 -0.511  -0.642   0.747    1.883   1.640   1.646    3.052
100.00  1.0 -0.511   1.123   4.532    6.174   2.604   4.859    6.524
  0.01  2.0 -0.001 -99.999 -99.999  -99.999  -2.467 -99.999   -2.416
  0.10  2.0 -0.038 -99.999 -99.999  -99.999  -2.467 -55.530   -2.416
  0.20  2.0 -0.095 -99.488 -72.549  -73.829  -2.467 -28.672   -2.416
  0.40  2.0 -0.227 -54.266 -41.000  -41.972  -2.467 -14.708   -2.416
  0.70  2.0 -0.446 -34.885 -27.259  -27.978  -2.467  -8.352   -2.416
  1.00  2.0 -0.506 -27.134 -20.774  -21.329  -2.467  -6.483   -2.416
  1.50  2.0 -0.511 -21.078 -15.219  -15.584  -2.467  -5.222   -2.414
  2.00  2.0 -0.511 -17.114 -12.302  -12.530  -2.468  -4.504   -2.407
  3.00  2.0 -0.511 -12.181  -9.210   -9.236  -2.460  -3.634   -2.323
  5.00  2.0 -0.511  -8.255  -6.408   -6.168  -2.220  -2.621   -1.714
 10.00  2.0 -0.511  -5.117  -3.482   -2.870  -1.087  -1.143   -0.126
 30.00  2.0 -0.511  -0.642   0.747    1.883   1.640   1.646    3.052
100.00  2.0 -0.511   1.123   4.532    6.174   2.604   4.859    6.524
  0.01  3.0  0.003 -99.999 -99.999  -99.999  -2.467 -99.999   -2.416
  0.10  3.0 -0.018 -99.999 -99.999  -99.999  -2.467 -56.548   -2.416
  0.20  3.0 -0.055 -99.488 -71.544  -72.823  -2.467 -29.677   -2.416
  0.40  3.0 -0.147 -54.266 -39.998  -40.969  -2.467 -15.711   -2.416
  0.70  3.0 -0.314 -34.885 -26.310  -27.029  -2.467  -9.301   -2.416
  1.00  3.0 -0.465 -27.134 -20.568  -21.123  -2.467  -6.689   -2.416
  1.50  3.0 -0.506 -21.078 -15.204  -15.570  -2.467  -5.236   -2.415
  2.00  3.0 -0.510 -17.114 -12.299  -12.526  -2.468  -4.508   -2.407
  3.00  3.0 -0.511 -12.181  -9.210   -9.236  -2.460  -3.634   -2.323
  5.00  3.0 -0.511  -8.255  -6.408   -6.167  -2.220  -2.622   -1.714
 10.00  3.0 -0.511  -5.117  -3.482   -2.870  -1.087  -1.143   -0.126
 30.00  3.0 -0.511  -0.642   0.747    1.883   1.640   1.646    3.052
100.00  3.0 -0.511   1.123   4.532    6.174   2.604   4.859    6.524
  0.01  4.0  0.012 -99.999 -99.999  -99.999  -2.468 -99.999   -2.418
  0.10  4.0  0.005 -99.999 -99.999  -99.999  -2.468 -57.704   -2.417
  0.20  4.0 -0.013 -99.488 -70.489  -71.768  -2.468 -30.732   -2.417
  0.40  4.0 -0.067 -54.266 -38.980  -39.951  -2.468 -16.729   -2.417
  0.70  4.0 -0.174 -34.885 -25.304  -26.023  -2.467 -10.307   -2.417
  1.00  4.0 -0.302 -27.133 -19.746  -20.301  -2.467  -7.511   -2.416
  1.50  4.0 -0.464 -21.076 -15.063  -15.428  -2.468  -5.377   -2.415
  2.00  4.0 -0.497 -17.114 -12.268  -12.495  -2.469  -4.539   -2.408
  3.00  4.0 -0.507 -12.181  -9.204   -9.230  -2.460  -3.640   -2.324
  5.00  4.0 -0.510  -8.255  -6.407   -6.167  -2.220  -2.622   -1.715
 10.00  4.0 -0.511  -5.117  -3.482   -2.870  -1.087  -1.143   -0.126
 30.00  4.0 -0.511  -0.642   0.747    1.883   1.640   1.646    3.052
100.00  4.0 -0.511   1.123   4.532    6.174   2.604   4.859    6.524
  0.01  5.0  0.053 -99.999 -99.999  -99.999  -2.472 -99.999   -2.424
  0.10  5.0  0.052 -99.999 -99.999  -99.999  -2.472 -60.048   -2.424
  0.20  5.0  0.047 -99.488 -68.982  -70.262  -2.472 -32.239   -2.424
  0.40  5.0  0.026 -54.266 -37.811  -38.783  -2.472 -17.897   -2.423
  0.70  5.0 -0.026 -34.885 -24.238  -24.956  -2.471 -11.373   -2.422
  1.00  5.0 -0.098 -27.133 -18.715  -19.270  -2.471  -8.542   -2.421
  1.50  5.0 -0.246 -21.073 -14.329  -14.694  -2.470  -6.110   -2.420
  2.00  5.0 -0.383 -17.113 -11.979  -12.206  -2.470  -4.825   -2.415
  3.00  5.0 -0.476 -12.180  -9.151   -9.177  -2.461  -3.692   -2.333
  5.00  5.0 -0.502  -8.255  -6.398   -6.158  -2.220  -2.630   -1.719
 10.00  5.0 -0.509  -5.117  -3.481   -2.869  -1.087  -1.144   -0.127
 30.00  5.0 -0.511  -0.642   0.747    1.883   1.640   1.646    3.052
100.00  5.0 -0.511   1.123   4.532    6.174   2.604   4.859    6.524
  0.01  6.0  0.215 -99.999 -99.999  -99.999  -2.502 -99.999   -2.470
  0.10  6.0  0.214 -99.999 -99.999  -99.999  -2.503 -68.238   -2.471
  0.20  6.0  0.213 -99.488 -64.797  -66.077  -2.503 -36.424   -2.471
  0.40  6.0  0.206 -54.266 -35.538  -36.510  -2.502 -20.170   -2.470
  0.70  6.0  0.189 -34.885 -22.688  -23.407  -2.501 -12.923   -2.467
  1.00  6.0  0.161 -27.133 -17.411  -17.967  -2.499  -9.846   -2.463
  1.50  6.0  0.093 -21.072 -13.191  -13.556  -2.495  -7.248   -2.457
  2.00  6.0  0.001 -17.111 -11.013  -11.240  -2.492  -5.790   -2.450
  3.00  6.0 -0.212 -12.178  -8.709   -8.735  -2.474  -4.129   -2.391
  5.00  6.0 -0.420  -8.252  -6.316   -6.077  -2.224  -2.710   -1.759
 10.00  6.0 -0.491  -5.116  -3.472   -2.861  -1.088  -1.152   -0.132
 30.00  6.0 -0.509  -0.642   0.747    1.884   1.640   1.645    3.052
100.00  6.0 -0.511   1.123   4.532    6.174   2.604   4.859    6.524
  0.01  7.0  0.711 -99.999 -99.999  -99.999  -2.712 -99.999   -2.769
  0.10  7.0  0.711 -99.999 -97.437  -99.021  -2.720 -93.297   -2.779
  0.20  7.0  0.711 -99.488 -52.255  -53.534  -2.721 -48.966   -2.781
  0.40  7.0  0.708 -54.266 -29.216  -30.187  -2.718 -26.493   -2.777
  0.70  7.0  0.701 -34.885 -19.005  -19.724  -2.714 -16.606   -2.769
  1.00  7.0  0.689 -27.133 -14.748  -15.304  -2.707 -12.509   -2.756
  1.50  7.0  0.662 -21.072 -11.281  -11.646  -2.692  -9.159   -2.730
  2.00  7.0  0.622 -17.111  -9.452   -9.680  -2.674  -7.356   -2.698
  3.00  7.0  0.510 -12.177  -7.501   -7.528  -2.618  -5.339   -2.601
  5.00  7.0  0.187  -8.241  -5.708   -5.472  -2.277  -3.312   -1.980
 10.00  7.0 -0.315  -5.109  -3.384   -2.774  -1.093  -1.238   -0.185
 30.00  7.0 -0.490  -0.641   0.751    1.887   1.640   1.642    3.050
100.00  7.0 -0.509   1.123   4.532    6.174   2.604   4.859    6.523
  0.01  8.0  1.936 -99.999 -99.999  -99.999  -6.253 -99.999   -7.580
  0.10  8.0  1.936 -99.999 -35.864  -37.449  -6.162 -99.999   -7.413
  0.20  8.0  1.935 -99.488 -21.558  -22.822  -6.005 -79.820   -7.138
  0.40  8.0  1.934 -54.266 -13.914  -14.882  -5.896 -41.939   -6.752
  0.70  8.0  1.931 -34.885 -10.314  -11.026  -5.329 -25.462   -6.008
  1.00  8.0  1.925 -27.133  -8.680   -9.225  -4.912 -18.739   -5.482
  1.50  8.0  1.913 -21.072  -7.226   -7.563  -4.496 -13.362   -4.918
  2.00  8.0  1.895 -17.111  -6.367   -6.555  -4.174 -10.562   -4.490
  3.00  8.0  1.844 -12.177  -5.335   -5.336  -3.678  -7.579   -3.782
  5.00  8.0  1.681  -8.237  -4.252   -4.006  -2.719  -4.814   -2.508
 10.00  8.0  0.982  -5.080  -2.747   -2.140  -1.160  -1.879   -0.482
 30.00  8.0 -0.302  -0.637   0.781    1.917   1.637   1.612    3.027
100.00  8.0 -0.492   1.123   4.533    6.175   2.603   4.858    6.523
  0.01  9.0  4.671 -99.999 -99.999  -99.999 -99.999 -99.999  -99.999
  0.10  9.0  4.671 -99.999 -25.598  -25.277 -99.999 -99.999  -99.999
  0.20  9.0  4.671 -99.488 -13.695  -13.374 -74.043 -99.999  -75.334
  0.40  9.0  4.671 -54.266  -7.742   -7.421 -39.425 -76.417  -40.419
  0.70  9.0  4.665 -34.885  -5.190   -4.869 -24.156 -45.153  -24.920
  1.00  9.0  4.665 -27.133  -4.163   -3.841 -17.896 -32.548  -18.508
  1.50  9.0  4.660 -21.072  -3.362   -3.036 -12.815 -22.594  -13.196
