 neg. daughter al26 z=13 n=13 a=26 Q=-12.2076
 pos. daughter mg26 z=12 n=14 a=26 Q=-16.2120
              +++++++++al26 -->mg26 +++++++++---------mg26 -->al26 ----------
    t9  lrho   uf   lbeta+  leps-     lnu    lbeta-   leps+   lnubar
  0.01  1.0 -0.003 -13.599 -17.101  -13.742 -99.999 -99.999  -99.999
  0.10  1.0 -0.058 -13.206 -17.572  -13.062 -99.999 -99.999  -99.999
  0.20  1.0 -0.134  -7.674 -13.569   -7.407 -99.999 -99.999  -99.999
  0.40  1.0 -0.306  -4.796 -10.794   -4.529 -58.649 -54.723  -55.700
  0.70  1.0 -0.503  -3.563  -8.980   -3.296 -35.328 -31.352  -32.079
  1.00  1.0 -0.511  -3.073  -7.192   -2.806 -25.974 -22.768  -23.334
  1.50  1.0 -0.511  -2.700  -5.643   -2.432 -18.533 -15.938  -16.315
  2.00  1.0 -0.511  -2.517  -4.776   -2.245 -14.640 -12.383  -12.620
  3.00  1.0 -0.511  -2.324  -3.744   -2.018 -10.600  -8.597   -8.625
  5.00  1.0 -0.511  -2.097  -2.551   -1.555  -7.264  -5.135   -4.892
 10.00  1.0 -0.511  -1.676  -0.959   -0.144  -2.879  -1.928   -1.295
 30.00  1.0 -0.511   0.482   1.784    2.948   0.451   1.554    2.718
100.00  1.0 -0.511   1.482   4.872    6.519   1.447   4.833    6.478
  0.01  2.0 -0.001 -13.599 -16.121  -13.739 -99.999 -99.999  -99.999
  0.10  2.0 -0.038 -13.206 -16.573  -13.062 -99.999 -99.999  -99.999
  0.20  2.0 -0.095  -7.674 -12.569   -7.407 -99.999 -99.999  -99.999
  0.40  2.0 -0.227  -4.796  -9.794   -4.529 -58.649 -55.723  -56.699
  0.70  2.0 -0.446  -3.563  -8.567   -3.296 -35.328 -31.765  -32.492
  1.00  2.0 -0.506  -3.073  -7.170   -2.806 -25.974 -22.790  -23.356
  1.50  2.0 -0.511  -2.700  -5.641   -2.432 -18.533 -15.939  -16.317
  2.00  2.0 -0.511  -2.517  -4.776   -2.245 -14.640 -12.383  -12.620
  3.00  2.0 -0.511  -2.324  -3.744   -2.018 -10.600  -8.597   -8.625
  5.00  2.0 -0.511  -2.097  -2.551   -1.555  -7.264  -5.135   -4.892
 10.00  2.0 -0.511  -1.676  -0.959   -0.144  -2.879  -1.928   -1.295
 30.00  2.0 -0.511   0.482   1.784    2.948   0.451   1.554    2.718
100.00  2.0 -0.511   1.482   4.872    6.519   1.447   4.833    6.478
  0.01  3.0  0.003 -13.599 -15.220  -13.721 -99.999 -99.999  -99.999
