 neg. daughter cr46 z=24 n=22 a=46 Q=-29.4610
 pos. daughter v46  z=23 n=23 a=46 Q=-37.0708
              +++++++++cr46 -->v46  +++++++++---------v46  -->cr46 ----------
    t9  lrho   uf   lbeta+  leps-     lnu    lbeta-   leps+   lnubar
  0.01  1.0 -0.003   0.488  -5.245    1.038 -99.999 -99.999  -99.999
  0.10  1.0 -0.058   0.488  -5.749    1.038 -99.999 -99.999  -99.999
  0.20  1.0 -0.134   0.488  -5.892    1.038 -99.999 -99.999  -99.999
  0.40  1.0 -0.306   0.488  -6.026    1.038 -99.999 -96.692  -97.673
  0.70  1.0 -0.503   0.488  -5.481    1.038 -65.333 -55.099  -55.834
  1.00  1.0 -0.511   0.488  -4.216    1.038 -46.123 -39.238  -39.816
  1.50  1.0 -0.511   0.488  -3.090    1.037 -31.189 -26.784  -27.180
  2.00  1.0 -0.511   0.486  -2.452    1.036 -23.755 -20.467  -20.734
  3.00  1.0 -0.511   0.475  -1.700    1.030 -16.463 -14.123  -14.203
  5.00  1.0 -0.511   0.442  -0.887    1.036 -10.847  -8.974   -8.807
 10.00  1.0 -0.511   0.327   0.166    1.318  -6.590  -4.554   -3.998
 30.00  1.0 -0.511   1.895   2.549    3.839  -3.527   0.377    1.455
100.00  1.0 -0.511   2.736   5.381    7.075  -2.419   4.166    5.767
  0.01  2.0 -0.001   0.488  -4.266    1.038 -99.999 -99.999  -99.999
  0.10  2.0 -0.038   0.488  -4.749    1.038 -99.999 -99.999  -99.999
  0.20  2.0 -0.095   0.488  -4.892    1.038 -99.999 -99.999  -99.999
  0.40  2.0 -0.227   0.488  -5.026    1.038 -99.999 -97.692  -98.673
  0.70  2.0 -0.446   0.488  -5.068    1.038 -65.333 -55.512  -56.247
  1.00  2.0 -0.506   0.488  -4.194    1.038 -46.123 -39.260  -39.838
  1.50  2.0 -0.511   0.488  -3.088    1.037 -31.189 -26.785  -27.182
  2.00  2.0 -0.511   0.486  -2.452    1.036 -23.755 -20.467  -20.734
  3.00  2.0 -0.511   0.475  -1.700    1.030 -16.463 -14.123  -14.203
  5.00  2.0 -0.511   0.442  -0.887    1.036 -10.847  -8.974   -8.807
 10.00  2.0 -0.511   0.327   0.166    1.318  -6.590  -4.554   -3.998
 30.00  2.0 -0.511   1.895   2.549    3.839  -3.527   0.377    1.455
100.00  2.0 -0.511   2.736   5.381    7.075  -2.419   4.166    5.767
  0.01  3.0  0.003   0.488  -3.365    1.038 -99.999 -99.999  -99.999
  0.10  3.0 -0.018   0.488  -3.755    1.038 -99.999 -99.999  -99.999
  0.20  3.0 -0.055   0.488  -3.894    1.038 -99.999 -99.999  -99.999
  0.40  3.0 -0.147   0.488  -4.026    1.038 -99.999 -98.694  -99.676
  0.70  3.0 -0.314   0.488  -4.121    1.038 -65.334 -56.460  -57.196
  1.00  3.0 -0.465   0.488  -3.988    1.038 -46.123 -39.466  -40.044
  1.50  3.0 -0.506   0.488  -3.074    1.037 -31.189 -26.800  -27.196
  2.00  3.0 -0.510   0.486  -2.448    1.036 -23.755 -20.470  -20.737
  3.00  3.0 -0.511   0.475  -1.699    1.030 -16.463 -14.124  -14.204
  5.00  3.0 -0.511   0.442  -0.887    1.036 -10.847  -8.974   -8.807
 10.00  3.0 -0.511   0.327   0.166    1.318  -6.590  -4.554   -3.998
 30.00  3.0 -0.511   1.895   2.549    3.839  -3.527   0.377    1.455
100.00  3.0 -0.511   2.736   5.381    7.075  -2.419   4.166    5.767
  0.01  4.0  0.012   0.488  -2.702    1.038 -99.999 -99.999  -99.999
  0.10  4.0  0.005   0.488  -2.811    1.038 -99.999 -99.999  -99.999
  0.20  4.0 -0.013   0.488  -2.915    1.038 -99.999 -99.999  -99.999
  0.40  4.0 -0.067   0.488  -3.032    1.038 -99.999 -99.712  -99.999
  0.70  4.0 -0.174   0.488  -3.123    1.038 -65.335 -57.467  -58.202
  1.00  4.0 -0.302   0.488  -3.171    1.038 -46.124 -40.288  -40.866
  1.50  4.0 -0.464   0.488  -2.933    1.037 -31.190 -26.942  -27.338
  2.00  4.0 -0.497   0.486  -2.417    1.036 -23.755 -20.502  -20.769
  3.00  4.0 -0.507   0.475  -1.694    1.030 -16.464 -14.129  -14.209
  5.00  4.0 -0.510   0.443  -0.886    1.036 -10.847  -8.975   -8.808
 10.00  4.0 -0.511   0.327   0.166    1.318  -6.590  -4.554   -3.998
 30.00  4.0 -0.511   1.895   2.549    3.839  -3.527   0.377    1.455
100.00  4.0 -0.511   2.736   5.381    7.075  -2.419   4.166    5.767
  0.01  5.0  0.053   0.488  -2.000    1.041 -99.999 -99.999  -99.999
  0.10  5.0  0.052   0.488  -2.008    1.040 -99.999 -99.999  -99.999
  0.20  5.0  0.047   0.488  -2.027    1.040 -99.999 -99.999  -99.999
  0.40  5.0  0.026   0.488  -2.082    1.040 -99.999 -99.999  -99.999
  0.70  5.0 -0.026   0.488  -2.142    1.040 -65.344 -58.533  -59.269
  1.00  5.0 -0.098   0.488  -2.183    1.040 -46.132 -41.319  -41.897
  1.50  5.0 -0.246   0.488  -2.217    1.039 -31.195 -27.675  -28.072
  2.00  5.0 -0.383   0.486  -2.136    1.037 -23.759 -20.790  -21.057
  3.00  5.0 -0.476   0.475  -1.642    1.031 -16.465 -14.183  -14.263
  5.00  5.0 -0.502   0.443  -0.878    1.037 -10.848  -8.983   -8.817
 10.00  5.0 -0.509   0.327   0.167    1.318  -6.590  -4.555   -3.999
 30.00  5.0 -0.511   1.895   2.549    3.839  -3.527   0.377    1.455
100.00  5.0 -0.511   2.736   5.381    7.075  -2.419   4.166    5.767
  0.01  6.0  0.215   0.488  -1.212    1.056 -99.999 -99.999  -99.999
  0.10  6.0  0.214   0.488  -1.212    1.056 -99.999 -99.999  -99.999
  0.20  6.0  0.213   0.488  -1.211    1.056 -99.999 -99.999  -99.999
  0.40  6.0  0.206   0.488  -1.216    1.056 -99.999 -99.999  -99.999
  0.70  6.0  0.189   0.488  -1.223    1.056 -65.415 -60.083  -60.818
  1.00  6.0  0.161   0.488  -1.233    1.055 -46.197 -42.622  -43.200
  1.50  6.0  0.093   0.488  -1.248    1.054 -31.251 -28.813  -29.207
  2.00  6.0  0.001   0.486  -1.259    1.052 -23.804 -21.757  -22.019
  3.00  6.0 -0.212   0.475  -1.228    1.043 -16.490 -14.625  -14.702
  5.00  6.0 -0.420   0.443  -0.800    1.046 -10.857  -9.066   -8.899
 10.00  6.0 -0.491   0.328   0.175    1.324  -6.592  -4.564   -4.007
 30.00  6.0 -0.509   1.895   2.550    3.839  -3.527   0.376    1.454
100.00  6.0 -0.511   2.736   5.381    7.075  -2.419   4.166    5.767
  0.01  7.0  0.711   0.488  -0.289    1.178 -99.999 -99.999  -99.999
  0.10  7.0  0.711   0.488  -0.288    1.178 -99.999 -99.999  -99.999
  0.20  7.0  0.711   0.488  -0.288    1.178 -99.999 -99.999  -99.999
  0.40  7.0  0.708   0.488  -0.288    1.178 -99.999 -99.999  -99.999
  0.70  7.0  0.701   0.488  -0.288    1.178 -65.928 -63.766  -64.494
  1.00  7.0  0.689   0.488  -0.287    1.179 -46.685 -45.285  -45.833
  1.50  7.0  0.662   0.488  -0.285    1.180 -31.686 -30.724  -31.062
  2.00  7.0  0.622   0.486  -0.283    1.179 -24.182 -23.323  -23.529
  3.00  7.0  0.510   0.476  -0.284    1.173 -16.767 -15.839  -15.882
  5.00  7.0  0.187   0.444  -0.256    1.164 -10.983  -9.677   -9.503
 10.00  7.0 -0.315   0.330   0.259    1.379  -6.615  -4.652   -4.095
 30.00  7.0 -0.490   1.896   2.553    3.842  -3.528   0.373    1.451
100.00  7.0 -0.509   2.736   5.381    7.075  -2.419   4.166    5.767
  0.01  8.0  1.936   0.488   0.761    1.795 -99.999 -99.999  -99.999
  0.10  8.0  1.936   0.488   0.761    1.795 -99.999 -99.999  -99.999
  0.20  8.0  1.935   0.488   0.761    1.795 -99.999 -99.999  -99.999
  0.40  8.0  1.934   0.488   0.761    1.795 -99.999 -99.999  -99.999
  0.70  8.0  1.931   0.488   0.762    1.796 -72.626 -72.622  -73.077
  1.00  8.0  1.925   0.488   0.763    1.797 -51.570 -51.515  -51.845
  1.50  8.0  1.913   0.488   0.765    1.799 -35.058 -34.927  -35.121
  2.00  8.0  1.895   0.486   0.767    1.800 -26.749 -26.529  -26.637
  3.00  8.0  1.844   0.476   0.770    1.801 -18.480 -18.079  -18.066
  5.00  8.0  1.681   0.445   0.779    1.803 -11.953 -11.183  -10.989
 10.00  8.0  0.982   0.339   0.850    1.847  -6.907  -5.303   -4.745
 30.00  8.0 -0.302   1.898   2.583    3.870  -3.541   0.342    1.420
100.00  8.0 -0.492   2.736   5.382    7.075  -2.419   4.165    5.766
  0.01  9.0  4.671   0.488   2.036    3.002 -99.999 -99.999  -99.999
  0.10  9.0  4.671   0.488   2.036    3.002 -99.999 -99.999  -99.999
  0.20  9.0  4.671   0.488   2.036    3.003 -99.999 -99.999  -99.999
  0.40  9.0  4.671   0.488   2.036    3.003 -99.999 -99.999  -99.999
  0.70  9.0  4.665   0.488   2.035    3.002 -92.317 -92.312  -92.768
  1.00  9.0  4.665   0.488   2.037    3.004 -65.379 -65.325  -65.654
