 neg. daughter mg23 z=12 n=11 a=23 Q= -5.4706
 pos. daughter na23 z=11 n=12 a=23 Q= -9.5296
              +++++++++mg23 -->na23 +++++++++---------na23 -->mg23 ----------
    t9  lrho   uf   lbeta+  leps-     lnu    lbeta-   leps+   lnubar
  0.01  1.0 -0.003  -1.180  -6.361   -0.953 -99.999 -99.999  -99.999
  0.10  1.0 -0.058  -1.180  -6.842   -0.953 -99.999 -99.999  -99.999
  0.20  1.0 -0.134  -1.180  -6.962   -0.953 -99.999 -99.999  -99.999
  0.40  1.0 -0.306  -1.180  -7.060   -0.953 -61.714 -52.655  -53.632
  0.70  1.0 -0.503  -1.180  -6.480   -0.953 -37.781 -30.227  -30.955
  1.00  1.0 -0.511  -1.181  -5.190   -0.953 -28.208 -22.027  -22.595
  1.50  1.0 -0.511  -1.185  -4.037   -0.955 -20.726 -15.511  -15.893
  2.00  1.0 -0.511  -1.191  -3.379   -0.955 -16.789 -12.134  -12.383
  3.00  1.0 -0.511  -1.204  -2.592   -0.930 -12.443  -8.582   -8.640
  5.00  1.0 -0.511  -1.227  -1.717   -0.699  -8.795  -5.442   -5.253
 10.00  1.0 -0.511  -1.212  -0.561    0.310  -4.094  -2.542   -1.993
 30.00  1.0 -0.511   1.000   1.818    3.045  -0.178   1.029    2.164
100.00  1.0 -0.511   2.070   4.913    6.576   1.100   4.568    6.202
  0.01  2.0 -0.001  -1.180  -5.381   -0.953 -99.999 -99.999  -99.999
  0.10  2.0 -0.038  -1.180  -5.843   -0.953 -99.999 -99.999  -99.999
  0.20  2.0 -0.095  -1.180  -5.962   -0.953 -99.999 -99.999  -99.999
  0.40  2.0 -0.227  -1.180  -6.061   -0.953 -61.714 -53.655  -54.632
  0.70  2.0 -0.446  -1.180  -6.068   -0.953 -37.781 -30.640  -31.368
  1.00  2.0 -0.506  -1.181  -5.169   -0.953 -28.208 -22.049  -22.616
  1.50  2.0 -0.511  -1.185  -4.035   -0.955 -20.726 -15.512  -15.895
  2.00  2.0 -0.511  -1.191  -3.378   -0.955 -16.789 -12.134  -12.383
  3.00  2.0 -0.511  -1.204  -2.592   -0.930 -12.443  -8.582   -8.640
  5.00  2.0 -0.511  -1.227  -1.717   -0.699  -8.795  -5.442   -5.253
