 neg. daughter cu58 z=29 n=29 a=58 Q=-51.6617
 pos. daughter ni58 z=28 n=30 a=57 Q=-60.2243
              +++++++++cu58 -->ni58 +++++++++---------ni58 -->cu58 ----------
    t9  lrho   uf   lbeta+  leps-     lnu    lbeta-   leps+   lnubar
  0.01  1.0 -0.003  -0.660  -5.714   -0.111 -99.999 -99.999  -99.999
  0.10  1.0 -0.058  -0.660  -6.218   -0.111 -99.999 -99.999  -99.999
  0.20  1.0 -0.134  -0.660  -6.363   -0.111 -99.999 -99.999  -99.999
  0.40  1.0 -0.306  -0.652  -6.497   -0.102 -99.999 -99.999  -99.999
  0.70  1.0 -0.503  -0.570  -5.937   -0.008 -79.625 -62.171  -62.895
  1.00  1.0 -0.511  -0.452  -4.641    0.122 -55.539 -44.186  -44.749
  1.50  1.0 -0.511  -0.312  -3.466    0.273 -36.776 -30.004  -30.383
  2.00  1.0 -0.511  -0.241  -2.793    0.347 -27.366 -22.753  -22.999
  3.00  1.0 -0.511  -0.192  -1.995    0.405 -17.917 -15.285  -15.338
  5.00  1.0 -0.511  -0.173  -1.114    0.484 -10.351  -8.992   -8.780
 10.00  1.0 -0.511   0.084   0.133    1.198  -4.953  -3.885   -3.293
 30.00  1.0 -0.511   1.792   2.782    4.045  -1.749   1.040    2.114
100.00  1.0 -0.511   2.458   5.594    7.275  -0.699   4.617    6.224
  0.01  2.0 -0.001  -0.660  -4.735   -0.111 -99.999 -99.999  -99.999
  0.10  2.0 -0.038  -0.660  -5.219   -0.111 -99.999 -99.999  -99.999
  0.20  2.0 -0.095  -0.660  -5.363   -0.111 -99.999 -99.999  -99.999
  0.40  2.0 -0.227  -0.652  -5.498   -0.102 -99.999 -99.999  -99.999
  0.70  2.0 -0.446  -0.570  -5.524   -0.008 -79.625 -62.584  -63.308
  1.00  2.0 -0.506  -0.452  -4.619    0.122 -55.539 -44.207  -44.771
  1.50  2.0 -0.511  -0.312  -3.465    0.273 -36.776 -30.005  -30.384
  2.00  2.0 -0.511  -0.241  -2.793    0.347 -27.366 -22.753  -23.000
  3.00  2.0 -0.511  -0.192  -1.995    0.405 -17.917 -15.285  -15.338
  5.00  2.0 -0.511  -0.173  -1.114    0.484 -10.351  -8.992   -8.780
 10.00  2.0 -0.511   0.084   0.133    1.198  -4.953  -3.885   -3.293
 30.00  2.0 -0.511   1.792   2.782    4.045  -1.749   1.040    2.114
100.00  2.0 -0.511   2.458   5.594    7.275  -0.699   4.617    6.224
