 neg. daughter v58  z=23 n=35 a=58 Q=-38.8900
 pos. daughter ti58 z=22 n=36 a=58 Q=-30.7900
              +++++++++v58  -->ti58 +++++++++---------ti58 -->v58  ----------
    t9  lrho   uf   lbeta+  leps-     lnu    lbeta-   leps+   lnubar
  0.01  1.0 -0.003 -99.999 -99.999  -99.999   0.239 -99.999    0.875
  0.10  1.0 -0.058 -99.999 -99.999  -99.999   0.239 -54.519    0.875
  0.20  1.0 -0.134 -99.999 -99.999  -99.999   0.239 -27.486    0.875
  0.40  1.0 -0.306 -99.999 -99.999  -99.999   0.239 -13.400    0.875
  0.70  1.0 -0.503 -99.999 -67.405  -68.142   0.239  -7.566    0.875
  1.00  1.0 -0.511 -74.447 -48.423  -49.002   0.239  -6.062    0.875
  1.50  1.0 -0.511 -49.698 -33.449  -33.848   0.239  -4.809    0.875
  2.00  1.0 -0.511 -37.328 -25.847  -26.118   0.242  -4.096    0.879
  3.00  1.0 -0.511 -24.966 -18.017  -18.105   0.370  -3.185    1.032
  5.00  1.0 -0.511 -15.081 -10.897  -10.754   1.205  -1.645    1.922
 10.00  1.0 -0.511  -7.608  -4.626   -4.158   2.107   0.313    2.846
 30.00  1.0 -0.511  -1.531   0.683    1.706   2.500   2.533    3.939
100.00  1.0 -0.511   1.649   4.340    5.991   2.486   5.035    6.691
  0.01  2.0 -0.001 -99.999 -99.999  -99.999   0.239 -99.999    0.875
  0.10  2.0 -0.038 -99.999 -99.999  -99.999   0.239 -55.521    0.875
  0.20  2.0 -0.095 -99.999 -99.999  -99.999   0.239 -28.487    0.875
  0.40  2.0 -0.227 -99.999 -99.999  -99.999   0.239 -14.400    0.875
  0.70  2.0 -0.446 -99.999 -66.992  -67.729   0.239  -7.979    0.875
  1.00  2.0 -0.506 -74.447 -48.401  -48.981   0.239  -6.084    0.875
  1.50  2.0 -0.511 -49.698 -33.447  -33.847   0.239  -4.810    0.875
  2.00  2.0 -0.511 -37.328 -25.847  -26.117   0.242  -4.096    0.879
  3.00  2.0 -0.511 -24.966 -18.017  -18.105   0.370  -3.185    1.032
  5.00  2.0 -0.511 -15.081 -10.897  -10.754   1.205  -1.645    1.922
 10.00  2.0 -0.511  -7.608  -4.626   -4.158   2.107   0.313    2.846
 30.00  2.0 -0.511  -1.531   0.683    1.706   2.500   2.533    3.939
100.00  2.0 -0.511   1.649   4.340    5.991   2.486   5.035    6.691
  0.01  3.0  0.003 -99.999 -99.999  -99.999   0.239 -99.999    0.875
  0.10  3.0 -0.018 -99.999 -99.999  -99.999   0.239 -56.539    0.875
  0.20  3.0 -0.055 -99.999 -99.999  -99.999   0.239 -29.493    0.875
  0.40  3.0 -0.147 -99.999 -99.999  -99.999   0.239 -15.403    0.875
  0.70  3.0 -0.314 -99.999 -66.044  -66.780   0.239  -8.927    0.875
  1.00  3.0 -0.465 -74.447 -48.195  -48.774   0.239  -6.290    0.875
  1.50  3.0 -0.506 -49.698 -33.433  -33.832   0.239  -4.825    0.875
  2.00  3.0 -0.510 -37.328 -25.844  -26.114   0.242  -4.099    0.879
  3.00  3.0 -0.511 -24.966 -18.017  -18.105   0.370  -3.186    1.032
  5.00  3.0 -0.511 -15.081 -10.897  -10.754   1.205  -1.645    1.922
 10.00  3.0 -0.511  -7.608  -4.626   -4.158   2.107   0.313    2.846
 30.00  3.0 -0.511  -1.531   0.683    1.706   2.500   2.533    3.939
100.00  3.0 -0.511   1.649   4.340    5.991   2.486   5.035    6.691
  0.01  4.0  0.012 -99.999 -99.999  -99.999   0.239 -99.999    0.875
  0.10  4.0  0.005 -99.999 -99.999  -99.999   0.239 -57.695    0.875
  0.20  4.0 -0.013 -99.999 -99.999  -99.999   0.239 -30.547    0.875
  0.40  4.0 -0.067 -99.999 -99.999  -99.999   0.239 -16.421    0.875
  0.70  4.0 -0.174 -99.999 -65.038  -65.774   0.239  -9.933    0.875
  1.00  4.0 -0.302 -74.447 -47.373  -47.953   0.239  -7.112    0.875
  1.50  4.0 -0.464 -49.698 -33.291  -33.691   0.239  -4.966    0.875
  2.00  4.0 -0.497 -37.328 -25.812  -26.083   0.242  -4.131    0.879
  3.00  4.0 -0.507 -24.966 -18.011  -18.099   0.370  -3.191    1.032
  5.00  4.0 -0.510 -15.081 -10.896  -10.753   1.205  -1.646    1.922
 10.00  4.0 -0.511  -7.608  -4.626   -4.158   2.107   0.313    2.846
 30.00  4.0 -0.511  -1.531   0.683    1.706   2.500   2.533    3.939
100.00  4.0 -0.511   1.649   4.340    5.991   2.486   5.035    6.691
  0.01  5.0  0.053 -99.999 -99.999  -99.999   0.239 -99.999    0.875
  0.10  5.0  0.052 -99.999 -99.999  -99.999   0.239 -60.039    0.875
  0.20  5.0  0.047 -99.999 -99.999  -99.999   0.239 -32.054    0.875
  0.40  5.0  0.026 -99.999 -99.999  -99.999   0.239 -17.589    0.875
  0.70  5.0 -0.026 -99.999 -63.971  -64.708   0.239 -11.000    0.875
  1.00  5.0 -0.098 -74.447 -46.342  -46.921   0.239  -8.143    0.875
  1.50  5.0 -0.246 -49.698 -32.558  -32.957   0.239  -5.698    0.875
  2.00  5.0 -0.383 -37.328 -25.523  -25.794   0.242  -4.417    0.879
  3.00  5.0 -0.476 -24.966 -17.958  -18.046   0.370  -3.243    1.032
  5.00  5.0 -0.502 -15.081 -10.888  -10.745   1.205  -1.653    1.922
 10.00  5.0 -0.509  -7.608  -4.625   -4.157   2.107   0.312    2.846
 30.00  5.0 -0.511  -1.531   0.683    1.706   2.500   2.533    3.939
100.00  5.0 -0.511   1.649   4.340    5.991   2.486   5.035    6.691
  0.01  6.0  0.215 -99.999 -99.999  -99.999   0.238 -99.999    0.873
  0.10  6.0  0.214 -99.999 -99.999  -99.999   0.238 -68.228    0.873
  0.20  6.0  0.213 -99.999 -99.999  -99.999   0.238 -36.239    0.873
  0.40  6.0  0.206 -99.999 -99.999  -99.999   0.238 -19.862    0.873
  0.70  6.0  0.189 -99.999 -62.421  -63.158   0.238 -12.550    0.873
  1.00  6.0  0.161 -74.447 -45.038  -45.618   0.238  -9.446    0.873
  1.50  6.0  0.093 -49.698 -31.420  -31.819   0.238  -6.836    0.873
  2.00  6.0  0.001 -37.328 -24.557  -24.828   0.241  -5.382    0.877
  3.00  6.0 -0.212 -24.965 -17.515  -17.603   0.370  -3.679    1.031
  5.00  6.0 -0.420 -15.080 -10.805  -10.662   1.205  -1.733    1.922
 10.00  6.0 -0.491  -7.607  -4.616   -4.148   2.107   0.303    2.845
 30.00  6.0 -0.509  -1.531   0.683    1.706   2.500   2.533    3.939
100.00  6.0 -0.511   1.649   4.340    5.991   2.486   5.035    6.691
  0.01  7.0  0.711 -99.999 -99.999  -99.999   0.232 -99.999    0.862
  0.10  7.0  0.711 -99.999 -99.999  -99.999   0.231 -93.287    0.861
  0.20  7.0  0.711 -99.999 -99.999  -99.999   0.231 -48.781    0.861
  0.40  7.0  0.708 -99.999 -99.253  -99.999   0.231 -26.185    0.860
  0.70  7.0  0.701 -99.999 -58.738  -59.475   0.231 -16.232    0.860
  1.00  7.0  0.689 -74.447 -42.375  -42.955   0.231 -12.109    0.860
  1.50  7.0  0.662 -49.698 -29.509  -29.908   0.231  -8.747    0.861
  2.00  7.0  0.622 -37.327 -22.991  -23.262   0.234  -6.947    0.865
  3.00  7.0  0.510 -24.965 -16.301  -16.389   0.364  -4.890    1.020
  5.00  7.0  0.187 -15.078 -10.194  -10.051   1.202  -2.331    1.916
 10.00  7.0 -0.315  -7.604  -4.527   -4.060   2.106   0.220    2.840
 30.00  7.0 -0.490  -1.531   0.686    1.710   2.500   2.530    3.936
100.00  7.0 -0.509   1.649   4.340    5.991   2.486   5.035    6.691
  0.01  8.0  1.936 -99.999 -99.999  -99.999   0.177 -99.999    0.771
  0.10  8.0  1.936 -99.999 -99.999  -99.999   0.175 -99.999    0.769
  0.20  8.0  1.935 -99.999 -99.999  -99.999   0.175 -79.635    0.768
  0.40  8.0  1.934 -99.999 -83.807  -84.789   0.176 -41.631    0.769
  0.70  8.0  1.931 -99.999 -49.883  -50.619   0.176 -25.088    0.770
  1.00  8.0  1.925 -74.447 -36.146  -36.725   0.176 -18.339    0.770
  1.50  8.0  1.913 -49.698 -25.306  -25.705   0.176 -12.950    0.771
  2.00  8.0  1.895 -37.327 -19.784  -20.055   0.180 -10.154    0.776
  3.00  8.0  1.844 -24.965 -14.062  -14.150   0.316  -7.130    0.944
  5.00  8.0  1.681 -15.078  -8.688   -8.545   1.169  -3.832    1.863
 10.00  8.0  0.982  -7.591  -3.873   -3.406   2.085  -0.415    2.797
 30.00  8.0 -0.302  -1.529   0.718    1.741   2.496   2.500    3.911
100.00  8.0 -0.492   1.649   4.341    5.992   2.486   5.034    6.690
  0.01  9.0  4.671 -99.999 -99.999  -99.999  -0.267 -99.999    0.119
  0.10  9.0  4.671 -99.999 -99.999  -99.999  -0.252 -99.999    0.139
  0.20  9.0  4.671 -99.999 -93.297  -94.581  -0.245 -99.999    0.150
  0.40  9.0  4.671 -99.999 -49.335  -50.317  -0.268 -76.109    0.119
  0.70  9.0  4.665 -99.999 -30.198  -30.935  -0.265 -44.779    0.124
  1.00  9.0  4.665 -74.447 -22.342  -22.922  -0.264 -32.149    0.126
  1.50  9.0  4.660 -49.698 -16.079  -16.479  -0.262 -22.182    0.130
  2.00  9.0  4.650 -37.327 -12.847  -13.117  -0.254 -17.097    0.145
  3.00  9.0  4.625 -24.965  -9.394   -9.482  -0.052 -11.802    0.425
  5.00  9.0  4.551 -15.078  -5.796   -5.653   0.921  -6.725    1.501
 10.00  9.0  4.197  -7.588  -2.262   -1.794   1.883  -2.030    2.507
 30.00  9.0  1.461  -1.515   1.012    2.035   2.444   2.215    3.677
100.00  9.0 -0.324   1.651   4.349    6.000   2.483   5.026    6.682
  0.01 10.0 10.608 -99.999  -0.480   -0.350 -99.999 -99.999  -99.999
  0.10 10.0 10.608 -99.999  -0.544   -0.445 -99.999 -99.999  -99.999
  0.20 10.0 10.608 -99.999  -0.642   -0.607 -67.017 -99.999  -68.304
  0.40 10.0 10.608 -99.999  -0.697   -0.723 -34.351 -99.999  -35.340
  0.70 10.0 10.608 -99.999  -0.697   -0.754 -20.002 -87.568  -20.749
  1.00 10.0 10.603 -74.447  -0.677   -0.742 -14.065 -62.075  -14.659
  1.50 10.0 10.603 -49.698  -0.596   -0.659  -9.312 -42.151   -9.734
  2.00 10.0 10.598 -37.327  -0.487   -0.533  -6.815 -32.086   -7.114
  3.00 10.0 10.588 -24.965  -0.287   -0.258  -4.170 -21.820   -4.299
  5.00 10.0 10.552 -15.078   0.111    0.303  -1.829 -12.774   -1.747
 10.00 10.0 10.389  -7.587   0.825    1.312   0.196  -5.150    0.539
 30.00 10.0  8.651  -1.498   2.199    3.223   1.884   1.020    2.728
100.00 10.0  1.351   1.671   4.431    6.083   2.451   4.944    6.599
  0.01 11.0 23.419 -99.999   3.893    4.922 -99.999 -99.999  -99.999
  0.10 11.0 23.424 -99.999   3.891    4.921 -99.999 -99.999  -99.999
  0.20 11.0 23.419 -99.999   3.888    4.917 -99.999 -99.999  -99.999
  0.40 11.0 23.419 -99.999   3.886    4.915 -99.999 -99.999  -99.999
  0.70 11.0 23.424 -99.999   3.887    4.915 -99.999 -99.999  -99.999
  1.00 11.0 23.419 -74.447   3.886    4.914 -78.656 -99.999  -79.251
  1.50 11.0 23.419 -49.698   3.886    4.915 -52.372 -85.212  -52.794
  2.00 11.0 23.419 -37.327   3.887    4.916 -39.120 -64.395  -39.421
  3.00 11.0 23.414 -24.965   3.888    4.918 -25.710 -43.368  -25.843
  5.00 11.0 23.399 -15.078   3.891    4.925 -14.758 -25.723  -14.686
 10.00 11.0 23.322  -7.587   3.908    4.956  -6.278 -11.668   -5.954
 30.00 11.0 22.504  -1.497   4.063    5.237  -0.288  -1.307    0.477
100.00 11.0 14.012   1.752   5.036    6.698   2.086   4.314    5.966
