 neg. daughter s32  z=16 n=16 a=32 Q=-26.0143
 pos. daughter p32  z=15 n=17 a=32 Q=-24.3042
              +++++++++s32  -->p32  +++++++++---------p32  -->s32  ----------
    t9  lrho   uf   lbeta+  leps-     lnu    lbeta-   leps+   lnubar
  0.01  1.0 -0.003 -99.999 -99.999  -99.999  -6.230 -99.999   -6.220
  0.10  1.0 -0.058 -99.999 -99.999  -99.999  -6.230 -56.635   -6.220
  0.20  1.0 -0.134 -99.857 -56.696  -57.976  -6.238 -29.685   -6.228
  0.40  1.0 -0.306 -52.251 -34.703  -35.669  -6.299 -15.684   -6.290
  0.70  1.0 -0.503 -31.846 -24.199  -24.592  -6.394  -9.914   -6.383
  1.00  1.0 -0.511 -23.666 -18.315  -18.495  -6.435  -8.425   -6.410
  1.50  1.0 -0.511 -17.184 -13.358  -13.438  -5.829  -7.133   -5.626
  2.00  1.0 -0.511 -13.765 -10.710  -10.721  -4.986  -6.347   -4.750
  3.00  1.0 -0.511 -10.054  -7.787   -7.685  -4.061  -5.296   -3.802
  5.00  1.0 -0.511  -6.364  -4.934   -4.623  -3.265  -3.966   -2.862
 10.00  1.0 -0.511  -3.141  -1.974   -1.301  -2.201  -2.138   -1.220
 30.00  1.0 -0.511   0.742   1.463    2.668   0.268   0.870    2.095
100.00  1.0 -0.511   2.636   5.014    6.708   1.303   4.411    6.025
  0.01  2.0 -0.001 -99.999 -99.999  -99.999  -6.230 -99.999   -6.220
  0.10  2.0 -0.038 -99.999 -99.237  -99.999  -6.230 -57.637   -6.220
  0.20  2.0 -0.095 -99.857 -55.696  -56.976  -6.238 -30.685   -6.228
  0.40  2.0 -0.227 -52.251 -33.703  -34.669  -6.300 -16.684   -6.290
  0.70  2.0 -0.446 -31.846 -23.786  -24.179  -6.394 -10.327   -6.384
  1.00  2.0 -0.506 -23.666 -18.293  -18.473  -6.435  -8.447   -6.410
  1.50  2.0 -0.511 -17.184 -13.357  -13.436  -5.829  -7.135   -5.626
  2.00  2.0 -0.511 -13.765 -10.709  -10.720  -4.986  -6.347   -4.750
  3.00  2.0 -0.511 -10.054  -7.787   -7.685  -4.061  -5.296   -3.802
  5.00  2.0 -0.511  -6.364  -4.934   -4.623  -3.265  -3.966   -2.862
 10.00  2.0 -0.511  -3.141  -1.974   -1.301  -2.201  -2.138   -1.220
 30.00  2.0 -0.511   0.742   1.463    2.668   0.268   0.870    2.095
100.00  2.0 -0.511   2.636   5.014    6.708   1.303   4.411    6.025
  0.01  3.0  0.003 -99.999 -99.999  -99.999  -6.231 -99.999   -6.221
  0.10  3.0 -0.018 -99.999 -98.219  -99.804  -6.230 -58.654   -6.221
  0.20  3.0 -0.055 -99.857 -54.690  -55.970  -6.238 -31.691   -6.228
  0.40  3.0 -0.147 -52.251 -32.700  -33.667  -6.300 -17.686   -6.290
  0.70  3.0 -0.314 -31.846 -22.837  -23.231  -6.394 -11.275   -6.384
  1.00  3.0 -0.465 -23.666 -18.087  -18.267  -6.435  -8.653   -6.411
  1.50  3.0 -0.506 -17.184 -13.342  -13.422  -5.829  -7.149   -5.627
  2.00  3.0 -0.510 -13.765 -10.706  -10.717  -4.986  -6.351   -4.750
  3.00  3.0 -0.511 -10.054  -7.787   -7.684  -4.061  -5.296   -3.802
  5.00  3.0 -0.511  -6.364  -4.934   -4.623  -3.265  -3.966   -2.862
 10.00  3.0 -0.511  -3.141  -1.974   -1.301  -2.201  -2.138   -1.220
 30.00  3.0 -0.511   0.742   1.463    2.668   0.268   0.870    2.095
100.00  3.0 -0.511   2.636   5.014    6.708   1.303   4.411    6.025
  0.01  4.0  0.012 -99.999 -99.999  -99.999  -6.232 -99.999   -6.223
  0.10  4.0  0.005 -99.999 -97.063  -98.647  -6.231 -59.810   -6.222
  0.20  4.0 -0.013 -99.857 -53.635  -54.915  -6.239 -32.745   -6.229
  0.40  4.0 -0.067 -52.251 -31.683  -32.649  -6.300 -18.704   -6.291
  0.70  4.0 -0.174 -31.846 -21.835  -22.230  -6.394 -12.282   -6.384
  1.00  4.0 -0.302 -23.666 -17.268  -17.448  -6.435  -9.475   -6.414
  1.50  4.0 -0.464 -17.184 -13.201  -13.281  -5.829  -7.291   -5.630
  2.00  4.0 -0.497 -13.765 -10.675  -10.686  -4.986  -6.382   -4.751
  3.00  4.0 -0.507 -10.054  -7.781   -7.679  -4.061  -5.301   -3.802
  5.00  4.0 -0.510  -6.364  -4.933   -4.622  -3.265  -3.966   -2.862
 10.00  4.0 -0.511  -3.141  -1.974   -1.301  -2.201  -2.138   -1.220
 30.00  4.0 -0.511   0.742   1.463    2.668   0.268   0.870    2.095
100.00  4.0 -0.511   2.636   5.014    6.708   1.303   4.411    6.025
  0.01  5.0  0.053 -99.999 -99.999  -99.999  -6.238 -99.999   -6.233
  0.10  5.0  0.052 -99.999 -94.719  -96.304  -6.237 -62.154   -6.232
  0.20  5.0  0.047 -99.857 -52.129  -53.409  -6.245 -34.252   -6.239
  0.40  5.0  0.026 -52.251 -30.514  -31.483  -6.305 -19.873   -6.299
  0.70  5.0 -0.026 -31.846 -20.799  -21.209  -6.399 -13.348   -6.392
  1.00  5.0 -0.098 -23.666 -16.266  -16.443  -6.439 -10.506   -6.420
  1.50  5.0 -0.246 -17.184 -12.479  -12.556  -5.831  -8.023   -5.639
  2.00  5.0 -0.383 -13.764 -10.390  -10.400  -4.986  -6.669   -4.758
  3.00  5.0 -0.476 -10.054  -7.729   -7.626  -4.061  -5.354   -3.806
  5.00  5.0 -0.502  -6.363  -4.925   -4.614  -3.265  -3.975   -2.865
 10.00  5.0 -0.509  -3.141  -1.973   -1.300  -2.201  -2.139   -1.220
 30.00  5.0 -0.511   0.742   1.463    2.668   0.268   0.870    2.095
100.00  5.0 -0.511   2.636   5.014    6.708   1.303   4.411    6.025
  0.01  6.0  0.215 -99.999 -99.999  -99.999  -6.275 -99.999   -6.292
  0.10  6.0  0.214 -99.999 -86.530  -88.114  -6.275 -70.344   -6.293
  0.20  6.0  0.213 -99.857 -47.944  -49.224  -6.283 -38.437   -6.300
  0.40  6.0  0.206 -52.251 -28.242  -29.215  -6.343 -22.146   -6.360
  0.70  6.0  0.189 -31.846 -19.404  -19.944  -6.435 -14.898   -6.450
  1.00  6.0  0.161 -23.666 -15.189  -15.358  -6.473 -11.809   -6.471
  1.50  6.0  0.093 -17.184 -11.449  -11.505  -5.844  -9.161   -5.660
  2.00  6.0  0.001 -13.763  -9.472   -9.470  -4.995  -7.634   -4.776
  3.00  6.0 -0.212 -10.050  -7.296   -7.192  -4.067  -5.793   -3.829
  5.00  6.0 -0.420  -6.362  -4.843   -4.535  -3.268  -4.055   -2.887
 10.00  6.0 -0.491  -3.141  -1.964   -1.291  -2.202  -2.147   -1.226
 30.00  6.0 -0.509   0.742   1.463    2.668   0.268   0.869    2.094
100.00  6.0 -0.511   2.636   5.014    6.708   1.303   4.411    6.025
  0.01  7.0  0.711 -99.999 -99.999  -99.999  -6.538 -99.999   -6.685
  0.10  7.0  0.711 -99.999 -61.478  -63.062  -6.549 -95.403   -6.699
  0.20  7.0  0.711 -99.857 -35.408  -36.688  -6.557 -50.980   -6.708
  0.40  7.0  0.708 -52.251 -21.926  -22.899  -6.617 -28.468   -6.765
  0.70  7.0  0.701 -31.846 -15.813  -16.532  -6.704 -18.581   -6.845
  1.00  7.0  0.689 -23.666 -13.137  -13.559  -6.730 -14.472   -6.838
  1.50  7.0  0.662 -17.184 -10.148  -10.146  -6.017 -11.072   -5.894
  2.00  7.0  0.622 -13.763  -8.241   -8.185  -5.150  -9.200   -4.990
  3.00  7.0  0.510 -10.047  -6.183   -6.058  -4.127  -7.005   -3.928
  5.00  7.0  0.187  -6.354  -4.248   -3.946  -3.302  -4.659   -3.012
 10.00  7.0 -0.315  -3.135  -1.881   -1.209  -2.206  -2.234   -1.281
 30.00  7.0 -0.490   0.742   1.466    2.671   0.268   0.866    2.092
100.00  7.0 -0.509   2.636   5.014    6.708   1.303   4.411    6.025
  0.01  8.0  1.936 -99.999  -7.612   -8.380 -99.999 -99.999  -99.999
  0.10  8.0  1.936 -99.999  -7.608   -8.371 -23.011 -99.999  -24.602
  0.20  8.0  1.935 -99.857  -7.590   -8.334 -16.429 -81.833  -17.722
  0.40  8.0  1.934 -52.251  -7.507   -8.188 -12.742 -43.915  -13.749
  0.70  8.0  1.931 -31.846  -7.361   -7.930 -10.700 -27.437  -11.115
  1.00  8.0  1.925 -23.666  -7.190   -7.653  -8.650 -20.702   -8.796
  1.50  8.0  1.913 -17.184  -6.627   -6.958  -6.764 -15.275   -6.870
  2.00  8.0  1.895 -13.763  -5.690   -5.856  -5.793 -12.407   -5.863
  3.00  8.0  1.844 -10.047  -4.320   -4.232  -4.755  -9.244   -4.744
  5.00  8.0  1.681  -6.352  -2.876   -2.563  -3.725  -6.162   -3.540
 10.00  8.0  0.982  -3.114  -1.256   -0.589  -2.294  -2.879   -1.605
 30.00  8.0 -0.302   0.744   1.497    2.699   0.263   0.836    2.063
100.00  8.0 -0.492   2.636   5.015    6.708   1.302   4.410    6.024
  0.01  9.0  4.671 -99.999  -0.855   -0.717 -99.999 -99.999  -99.999
  0.10  9.0  4.671 -99.999  -0.854   -0.717 -99.999 -99.999  -99.999
  0.20  9.0  4.671 -99.857  -0.854   -0.716 -81.150 -99.999  -82.440
  0.40  9.0  4.671 -52.251  -0.852   -0.712 -43.015 -78.393  -44.010
  0.70  9.0  4.665 -31.846  -0.850   -0.708 -26.376 -47.128  -27.132
  1.00  9.0  4.665 -23.666  -0.842   -0.694 -19.602 -34.512  -20.208
  1.50  9.0  4.660 -17.184  -0.824   -0.664 -14.158 -24.507  -14.562
  2.00  9.0  4.650 -13.763  -0.803   -0.627 -11.266 -19.350  -11.500
  3.00  9.0  4.625 -10.047  -0.741   -0.522  -8.085 -13.916   -8.128
  5.00  9.0  4.551  -6.352  -0.542   -0.188  -5.365  -9.055   -5.212
 10.00  9.0  4.197  -3.107   0.139    0.826  -2.730  -4.497   -2.193
 30.00  9.0  1.461   0.756   1.784    2.967   0.209   0.546    1.794
100.00  9.0 -0.324   2.638   5.023    6.717   1.299   4.402    6.016
  0.01 10.0 10.608 -99.999   1.998    2.697 -99.999 -99.999  -99.999
  0.10 10.0 10.608 -99.999   1.999    2.698 -99.999 -99.999  -99.999
  0.20 10.0 10.608 -99.857   1.999    2.698 -99.999 -99.999  -99.999
  0.40 10.0 10.608 -52.251   1.999    2.698 -99.999 -99.999  -99.999
  0.70 10.0 10.608 -31.846   2.000    2.699 -66.877 -89.916  -67.643
  1.00 10.0 10.603 -23.666   2.000    2.699 -47.403 -64.438  -48.022
  1.50 10.0 10.603 -17.184   2.003    2.703 -32.130 -44.475  -32.573
  2.00 10.0 10.598 -13.763   2.002    2.702 -24.439 -34.339  -24.742
  3.00 10.0 10.588 -10.047   2.012    2.714 -16.409 -23.935  -16.566
  5.00 10.0 10.552  -6.352   2.038    2.751  -9.917 -15.104   -9.855
 10.00 10.0 10.389  -3.107   2.139    2.938  -4.693  -7.617   -4.372
 30.00 10.0  8.651   0.770   2.897    4.055  -0.376  -0.654    0.709
100.00 10.0  1.351   2.659   5.105    6.799   1.267   4.319    5.932
  0.01 11.0 23.419 -99.999   4.528    5.629 -99.999 -99.999  -99.999
  0.10 11.0 23.424 -99.999   4.528    5.629 -99.999 -99.999  -99.999
  0.20 11.0 23.419 -99.857   4.528    5.629 -99.999 -99.999  -99.999
  0.40 11.0 23.419 -52.251   4.528    5.629 -99.999 -99.999  -99.999
  0.70 11.0 23.424 -31.846   4.528    5.630 -99.999 -99.999  -99.999
  1.00 11.0 23.419 -23.666   4.528    5.629 -99.999 -99.999  -99.999
  1.50 11.0 23.419 -17.184   4.528    5.630 -75.304 -87.537  -75.728
  2.00 11.0 23.419 -13.763   4.529    5.631 -56.741 -66.648  -57.043
  3.00 11.0 23.414 -10.047   4.530    5.632 -38.037 -45.482  -38.172
  5.00 11.0 23.399  -6.352   4.530    5.635 -22.881 -28.053  -22.813
 10.00 11.0 23.322  -3.107   4.510    5.624 -11.203 -14.136  -10.885
 30.00 11.0 22.504   0.771   4.603    5.845  -2.573  -2.981   -1.582
100.00 11.0 14.012   2.747   5.699    7.407   0.897   3.685    5.297
