 neg. daughter ca37 z=20 n=17 a=37 Q=-13.1640
 pos. daughter  k37 z=19 n=18 a=37 Q=-24.7994
              +++++++++ca37 --> k37 +++++++++--------- k37 -->ca37 ----------
    t9  lrho   uf   lbeta+  leps-     lnu    lbeta-   leps+   lnubar
  0.01  1.0 -0.003   0.648  -5.163    1.219 -99.999 -99.999  -99.999
  0.10  1.0 -0.058   0.648  -5.664    1.219 -99.999 -99.999  -99.999
  0.20  1.0 -0.134   0.648  -5.803    1.219 -99.999 -99.999  -99.999
  0.40  1.0 -0.306   0.648  -5.930    1.219 -99.999 -99.999  -99.999
  0.70  1.0 -0.503   0.648  -5.377    1.219 -99.999 -83.885  -84.620
  1.00  1.0 -0.511   0.648  -4.106    1.219 -99.999 -59.336  -59.912
  1.50  1.0 -0.511   0.648  -2.972    1.219 -99.999 -40.091  -40.487
  2.00  1.0 -0.511   0.648  -2.326    1.220 -99.999 -30.356  -30.621
  3.00  1.0 -0.511   0.648  -1.555    1.224 -99.999 -20.454  -20.531
  5.00  1.0 -0.511   0.647  -0.700    1.259 -99.999 -12.281  -12.109
 10.00  1.0 -0.511   0.649   0.408    1.613 -99.999  -5.781   -5.249
 30.00  1.0 -0.511   1.857   2.442    3.725 -99.999  -0.194    0.886
100.00  1.0 -0.511   2.810   5.132    6.823 -99.999   3.758    5.364
  0.01  2.0 -0.001   0.648  -4.184    1.219 -99.999 -99.999  -99.999
  0.10  2.0 -0.038   0.648  -4.664    1.219 -99.999 -99.999  -99.999
  0.20  2.0 -0.095   0.648  -4.803    1.219 -99.999 -99.999  -99.999
  0.40  2.0 -0.227   0.648  -4.930    1.219 -99.999 -99.999  -99.999
  0.70  2.0 -0.446   0.648  -4.964    1.219 -99.999 -84.298  -85.033
  1.00  2.0 -0.506   0.648  -4.084    1.219 -99.999 -59.357  -59.933
  1.50  2.0 -0.511   0.648  -2.971    1.219 -99.999 -40.093  -40.488
  2.00  2.0 -0.511   0.648  -2.326    1.220 -99.999 -30.356  -30.621
  3.00  2.0 -0.511   0.648  -1.555    1.224 -99.999 -20.454  -20.531
  5.00  2.0 -0.511   0.647  -0.700    1.259 -99.999 -12.281  -12.109
 10.00  2.0 -0.511   0.649   0.408    1.613 -99.999  -5.781   -5.249
 30.00  2.0 -0.511   1.857   2.442    3.725 -99.999  -0.194    0.886
100.00  2.0 -0.511   2.810   5.132    6.823 -99.999   3.758    5.364
  0.01  3.0  0.003   0.648  -3.283    1.219 -99.999 -99.999  -99.999
  0.10  3.0 -0.018   0.648  -3.670    1.219 -99.999 -99.999  -99.999
  0.20  3.0 -0.055   0.648  -3.805    1.219 -99.999 -99.999  -99.999
  0.40  3.0 -0.147   0.648  -3.930    1.219 -99.999 -99.999  -99.999
  0.70  3.0 -0.314   0.648  -4.017    1.219 -99.999 -85.247  -85.981
  1.00  3.0 -0.465   0.648  -3.878    1.219 -99.999 -59.563  -60.139
  1.50  3.0 -0.506   0.648  -2.956    1.219 -99.999 -40.107  -40.503
  2.00  3.0 -0.510   0.648  -2.323    1.220 -99.999 -30.359  -30.624
  3.00  3.0 -0.511   0.648  -1.555    1.224 -99.999 -20.454  -20.531
  5.00  3.0 -0.511   0.647  -0.700    1.259 -99.999 -12.281  -12.110
 10.00  3.0 -0.511   0.649   0.408    1.613 -99.999  -5.781   -5.249
 30.00  3.0 -0.511   1.857   2.442    3.725 -99.999  -0.194    0.886
100.00  3.0 -0.511   2.810   5.132    6.823 -99.999   3.758    5.364
  0.01  4.0  0.012   0.648  -2.619    1.219 -99.999 -99.999  -99.999
  0.10  4.0  0.005   0.648  -2.725    1.219 -99.999 -99.999  -99.999
  0.20  4.0 -0.013   0.648  -2.825    1.219 -99.999 -99.999  -99.999
  0.40  4.0 -0.067   0.648  -2.936    1.219 -99.999 -99.999  -99.999
  0.70  4.0 -0.174   0.648  -3.019    1.219 -99.999 -86.253  -86.987
  1.00  4.0 -0.302   0.648  -3.061    1.219 -99.999 -60.385  -60.961
