 neg. daughter mn54 z=25 n=29 a=54 Q=-55.5543
 pos. daughter cr54 z=24 n=30 a=54 Q=-56.9313
              +++++++++mn54 -->cr54 +++++++++---------cr54 -->mn54 ----------
    t9  lrho   uf   lbeta+  leps-     lnu    lbeta-   leps+   lnubar
  0.01  1.0 -0.003 -99.999 -10.302  -10.561 -99.999 -99.999  -99.999
  0.10  1.0 -0.058 -56.824 -10.785  -11.036 -96.331 -99.012  -96.863
  0.20  1.0 -0.134 -31.393 -10.743  -10.974 -50.369 -50.859  -50.725
  0.40  1.0 -0.306 -18.721 -10.521  -10.720 -27.388 -26.152  -26.447
  0.70  1.0 -0.503 -13.257  -9.762   -9.920 -17.539 -15.684  -15.941
  1.00  1.0 -0.511 -10.801  -8.392   -8.504 -13.597 -12.241  -12.426
  1.50  1.0 -0.511  -8.665  -7.121   -7.145 -10.452  -9.397   -9.486
  2.00  1.0 -0.511  -7.573  -6.319   -6.259  -8.306  -7.840   -7.706
  3.00  1.0 -0.511  -6.507  -5.192   -5.018  -5.278  -5.952   -5.032
  5.00  1.0 -0.511  -5.675  -3.385   -3.127  -2.798  -3.628   -2.492
 10.00  1.0 -0.511  -3.246  -0.915   -0.368  -1.183  -0.917   -0.057
 30.00  1.0 -0.511   0.370   2.115    3.218  -0.544   1.872    3.040
100.00  1.0 -0.511   2.517   5.167    6.846  -0.447   4.741    6.356
  0.01  2.0 -0.001 -99.999  -9.322   -9.582 -99.999 -99.999  -99.999
  0.10  2.0 -0.038 -56.824  -9.785  -10.037 -96.331 -99.999  -96.865
  0.20  2.0 -0.095 -31.393  -9.743   -9.974 -50.369 -51.860  -50.881
  0.40  2.0 -0.227 -18.721  -9.521   -9.721 -27.388 -27.151  -27.332
  0.70  2.0 -0.446 -13.257  -9.349   -9.507 -17.539 -16.097  -16.349
  1.00  2.0 -0.506 -10.801  -8.370   -8.482 -13.597 -12.262  -12.447
  1.50  2.0 -0.511  -8.665  -7.120   -7.143 -10.452  -9.399   -9.487
  2.00  2.0 -0.511  -7.573  -6.318   -6.258  -8.306  -7.840   -7.706
  3.00  2.0 -0.511  -6.507  -5.192   -5.018  -5.278  -5.952   -5.032
  5.00  2.0 -0.511  -5.675  -3.385   -3.127  -2.798  -3.628   -2.492
 10.00  2.0 -0.511  -3.246  -0.915   -0.368  -1.183  -0.917   -0.057
 30.00  2.0 -0.511   0.370   2.115    3.218  -0.544   1.872    3.040
100.00  2.0 -0.511   2.517   5.167    6.846  -0.447   4.741    6.356
  0.01  3.0  0.003 -99.999  -8.421   -8.679 -99.999 -99.999  -99.999
  0.10  3.0 -0.018 -56.824  -8.790   -9.042 -96.333 -99.999  -96.867
  0.20  3.0 -0.055 -31.393  -8.745   -8.976 -50.370 -52.866  -50.902
  0.40  3.0 -0.147 -18.721  -8.521   -8.720 -27.389 -28.154  -27.813
  0.70  3.0 -0.314 -13.257  -8.401   -8.559 -17.539 -17.046  -17.237
  1.00  3.0 -0.465 -10.801  -8.165   -8.277 -13.597 -12.468  -12.647
  1.50  3.0 -0.506  -8.665  -7.105   -7.129 -10.452  -9.413   -9.501
  2.00  3.0 -0.510  -7.573  -6.315   -6.255  -8.306  -7.843   -7.708
  3.00  3.0 -0.511  -6.507  -5.192   -5.017  -5.278  -5.953   -5.032
  5.00  3.0 -0.511  -5.675  -3.385   -3.127  -2.798  -3.628   -2.492
 10.00  3.0 -0.511  -3.246  -0.914   -0.368  -1.183  -0.917   -0.057
 30.00  3.0 -0.511   0.370   2.115    3.218  -0.544   1.872    3.040
100.00  3.0 -0.511   2.517   5.167    6.846  -0.447   4.741    6.356
  0.01  4.0  0.012 -99.999  -7.752   -8.007 -99.999 -99.999  -99.999
  0.10  4.0  0.005 -56.824  -7.843   -8.093 -96.348 -99.999  -96.888
  0.20  4.0 -0.013 -31.393  -7.763   -7.992 -50.381 -53.920  -50.919
  0.40  4.0 -0.067 -18.721  -7.516   -7.711 -27.396 -29.172  -27.921
  0.70  4.0 -0.174 -13.257  -7.403   -7.560 -17.544 -18.052  -17.879
  1.00  4.0 -0.302 -10.801  -7.346   -7.459 -13.601 -13.290  -13.396
  1.50  4.0 -0.464  -8.665  -6.964   -6.991 -10.453  -9.555   -9.635
  2.00  4.0 -0.497  -7.572  -6.284   -6.225  -8.306  -7.875   -7.731
  3.00  4.0 -0.507  -6.507  -5.186   -5.012  -5.278  -5.958   -5.033
  5.00  4.0 -0.510  -5.675  -3.384   -3.126  -2.798  -3.629   -2.492
 10.00  4.0 -0.511  -3.246  -0.914   -0.368  -1.183  -0.917   -0.057
 30.00  4.0 -0.511   0.370   2.115    3.218  -0.544   1.872    3.040
100.00  4.0 -0.511   2.517   5.167    6.846  -0.447   4.741    6.356
  0.01  5.0  0.053 -99.999  -7.020   -7.258 -99.999 -99.999  -99.999
  0.10  5.0  0.052 -56.824  -7.016   -7.251 -96.438 -99.999  -97.009
  0.20  5.0  0.047 -31.393  -6.855   -7.073 -50.467 -55.427  -51.033
  0.40  5.0  0.026 -18.721  -6.552   -6.738 -27.465 -30.340  -28.020
  0.70  5.0 -0.026 -13.257  -6.411   -6.562 -17.593 -19.118  -18.116
  1.00  5.0 -0.098 -10.801  -6.351   -6.459 -13.637 -14.322  -14.011
  1.50  5.0 -0.246  -8.664  -6.243   -6.275 -10.471 -10.288  -10.264
  2.00  5.0 -0.383  -7.572  -6.000   -5.949  -8.310  -8.162   -7.913
  3.00  5.0 -0.476  -6.506  -5.134   -4.961  -5.278  -6.011   -5.043
  5.00  5.0 -0.502  -5.675  -3.375   -3.118  -2.798  -3.637   -2.495
 10.00  5.0 -0.509  -3.246  -0.914   -0.367  -1.183  -0.918   -0.058
 30.00  5.0 -0.511   0.370   2.115    3.218  -0.544   1.872    3.040
100.00  5.0 -0.511   2.517   5.167    6.846  -0.447   4.741    6.356
  0.01  6.0  0.215 -99.999  -6.101   -6.262 -99.999 -99.999  -99.999
  0.10  6.0  0.214 -56.824  -6.091   -6.250 -96.960 -99.999  -97.694
  0.20  6.0  0.213 -31.393  -5.920   -6.068 -50.984 -59.612  -51.709
  0.40  6.0  0.206 -18.721  -5.593   -5.722 -27.945 -32.613  -28.635
  0.70  6.0  0.189 -13.257  -5.416   -5.522 -17.989 -20.668  -18.623
  1.00  6.0  0.161 -10.801  -5.337   -5.411 -13.949 -15.625  -14.517
  1.50  6.0  0.093  -8.664  -5.225   -5.238 -10.647 -11.426  -10.884
  2.00  6.0  0.001  -7.571  -5.088   -5.036  -8.350  -9.128   -8.233
  3.00  6.0 -0.212  -6.502  -4.704   -4.536  -5.287  -6.451   -5.103
  5.00  6.0 -0.420  -5.671  -3.293   -3.036  -2.802  -3.717   -2.520
 10.00  6.0 -0.491  -3.246  -0.905   -0.358  -1.184  -0.927   -0.066
 30.00  6.0 -0.509   0.370   2.116    3.218  -0.544   1.872    3.040
100.00  6.0 -0.511   2.517   5.167    6.846  -0.447   4.741    6.356
  0.01  7.0  0.711 -99.999  -4.775   -4.824 -99.999 -99.999  -99.999
  0.10  7.0  0.711 -56.824  -4.766   -4.814 -99.999 -99.999  -99.999
  0.20  7.0  0.711 -31.393  -4.630   -4.649 -59.682 -72.154  -61.135
  0.40  7.0  0.708 -18.721  -4.343   -4.325 -32.865 -38.936  -33.957
  0.70  7.0  0.701 -13.257  -4.181   -4.149 -21.059 -24.351  -21.810
  1.00  7.0  0.689 -10.801  -4.110   -4.064 -15.959 -18.288  -16.466
  1.50  7.0  0.662  -8.664  -4.010   -3.937 -11.448 -13.337  -11.549
  2.00  7.0  0.622  -7.571  -3.902   -3.792  -8.553 -10.694   -8.484
  3.00  7.0  0.510  -6.500  -3.616   -3.432  -5.380  -7.663   -5.261
  5.00  7.0  0.187  -5.654  -2.690   -2.433  -2.854  -4.320   -2.673
 10.00  7.0 -0.315  -3.243  -0.816   -0.270  -1.198  -1.012   -0.144
 30.00  7.0 -0.490   0.370   2.119    3.221  -0.546   1.869    3.037
100.00  7.0 -0.509   2.517   5.167    6.846  -0.447   4.741    6.356
  0.01  8.0  1.936 -99.999  -2.598   -2.491 -99.999 -99.999  -99.999
  0.10  8.0  1.936 -56.824  -2.597   -2.489 -99.999 -99.999  -99.999
  0.20  8.0  1.935 -31.393  -2.572   -2.444 -89.871 -99.999  -91.145
  0.40  8.0  1.934 -18.721  -2.496   -2.315 -47.101 -54.382  -48.015
  0.70  8.0  1.931 -13.257  -2.435   -2.222 -27.757 -33.207  -28.178
  1.00  8.0  1.925 -10.801  -2.401   -2.175 -19.516 -24.518  -19.862
  1.50  8.0  1.913  -8.664  -2.345   -2.109 -12.997 -17.540  -13.267
  2.00  8.0  1.895  -7.571  -2.260   -2.027  -9.667 -13.900   -9.876
  3.00  8.0  1.844  -6.499  -1.960   -1.762  -6.265  -9.903   -6.376
  5.00  8.0  1.681  -5.649  -1.261   -1.004  -3.417  -5.822   -3.398
 10.00  8.0  0.982  -3.232  -0.168    0.379  -1.388  -1.652   -0.706
 30.00  8.0 -0.302   0.372   2.150    3.252  -0.557   1.838    3.006
100.00  8.0 -0.492   2.517   5.168    6.847  -0.447   4.740    6.355
  0.01  9.0  4.671 -99.999   0.846    1.109 -99.999 -99.999  -99.999
  0.10  9.0  4.671 -56.824   0.846    1.110 -99.999 -99.999  -99.999
