 neg. daughter ar43 z=18 n=25 a=43 Q=-31.9800
 pos. daughter cl43 z=17 n=26 a=43 Q=-23.1400
              +++++++++ar43 -->cl43 +++++++++---------cl43 -->ar43 ----------
    t9  lrho   uf   lbeta+  leps-     lnu    lbeta-   leps+   lnubar
  0.01  1.0 -0.003 -99.999 -99.999  -99.999  -2.341 -99.999   -1.722
  0.10  1.0 -0.058 -99.999 -99.999  -99.999  -2.341 -56.685   -1.722
  0.20  1.0 -0.134 -99.999 -99.999  -99.999  -2.341 -29.724   -1.722
  0.40  1.0 -0.306 -99.999 -99.999  -99.999  -2.341 -15.690   -1.722
  0.70  1.0 -0.503 -99.999 -74.190  -74.926  -2.341  -9.887   -1.722
  1.00  1.0 -0.511 -72.022 -53.572  -54.150  -2.341  -8.398   -1.722
  1.50  1.0 -0.511 -47.909 -37.281  -37.679  -2.309  -7.123   -1.691
  2.00  1.0 -0.511 -35.845 -28.820  -29.089  -2.115  -6.215   -1.504
  3.00  1.0 -0.511 -23.756 -19.789  -19.874  -1.547  -4.802   -0.943
  5.00  1.0 -0.511 -14.031 -12.120  -11.958  -0.977  -3.334   -0.371
 10.00  1.0 -0.511  -6.753  -5.862   -5.207  -0.641  -1.812    0.023
 30.00  1.0 -0.511  -0.771   0.125    1.393  -0.565   1.017    2.080
100.00  1.0 -0.511   1.862   4.358    6.070  -0.648   4.605    6.181
  0.01  2.0 -0.001 -99.999 -99.999  -99.999  -2.341 -99.999   -1.722
  0.10  2.0 -0.038 -99.999 -99.999  -99.999  -2.341 -57.687   -1.722
  0.20  2.0 -0.095 -99.999 -99.999  -99.999  -2.341 -30.724   -1.722
  0.40  2.0 -0.227 -99.999 -99.999  -99.999  -2.341 -16.690   -1.722
  0.70  2.0 -0.446 -99.999 -73.777  -74.513  -2.341 -10.300   -1.722
  1.00  2.0 -0.506 -72.022 -53.550  -54.129  -2.341  -8.420   -1.722
  1.50  2.0 -0.511 -47.909 -37.280  -37.678  -2.309  -7.124   -1.691
  2.00  2.0 -0.511 -35.845 -28.819  -29.088  -2.115  -6.215   -1.504
  3.00  2.0 -0.511 -23.756 -19.789  -19.874  -1.547  -4.802   -0.943
  5.00  2.0 -0.511 -14.031 -12.120  -11.958  -0.977  -3.334   -0.371
 10.00  2.0 -0.511  -6.753  -5.862   -5.207  -0.641  -1.812    0.023
 30.00  2.0 -0.511  -0.771   0.125    1.393  -0.565   1.017    2.080
100.00  2.0 -0.511   1.862   4.358    6.070  -0.648   4.605    6.181
  0.01  3.0  0.003 -99.999 -99.999  -99.999  -2.341 -99.999   -1.722
  0.10  3.0 -0.018 -99.999 -99.999  -99.999  -2.341 -58.704   -1.722
  0.20  3.0 -0.055 -99.999 -99.999  -99.999  -2.341 -31.730   -1.722
  0.40  3.0 -0.147 -99.999 -99.999  -99.999  -2.341 -17.693   -1.722
  0.70  3.0 -0.314 -99.999 -72.828  -73.564  -2.341 -11.248   -1.722
  1.00  3.0 -0.465 -72.022 -53.344  -53.923  -2.341  -8.626   -1.722
  1.50  3.0 -0.506 -47.909 -37.265  -37.663  -2.309  -7.139   -1.691
  2.00  3.0 -0.510 -35.845 -28.816  -29.085  -2.115  -6.218   -1.504
  3.00  3.0 -0.511 -23.756 -19.788  -19.873  -1.547  -4.802   -0.943
  5.00  3.0 -0.511 -14.031 -12.120  -11.958  -0.977  -3.334   -0.371
 10.00  3.0 -0.511  -6.753  -5.862   -5.207  -0.641  -1.812    0.023
 30.00  3.0 -0.511  -0.771   0.125    1.393  -0.565   1.017    2.080
100.00  3.0 -0.511   1.862   4.358    6.070  -0.648   4.605    6.181
  0.01  4.0  0.012 -99.999 -99.999  -99.999  -2.341 -99.999   -1.722
  0.10  4.0  0.005 -99.999 -99.999  -99.999  -2.341 -59.861   -1.722
  0.20  4.0 -0.013 -99.999 -99.999  -99.999  -2.341 -32.785   -1.722
  0.40  4.0 -0.067 -99.999 -99.999  -99.999  -2.341 -18.711   -1.722
  0.70  4.0 -0.174 -99.999 -71.822  -72.558  -2.341 -12.254   -1.722
  1.00  4.0 -0.302 -72.022 -52.522  -53.101  -2.341  -9.448   -1.722
  1.50  4.0 -0.464 -47.909 -37.123  -37.521  -2.309  -7.280   -1.691
  2.00  4.0 -0.497 -35.845 -28.785  -29.054  -2.115  -6.250   -1.504
  3.00  4.0 -0.507 -23.756 -19.783  -19.868  -1.547  -4.808   -0.943
  5.00  4.0 -0.510 -14.031 -12.119  -11.957  -0.977  -3.335   -0.371
 10.00  4.0 -0.511  -6.753  -5.862   -5.207  -0.641  -1.812    0.023
 30.00  4.0 -0.511  -0.771   0.125    1.393  -0.565   1.017    2.080
100.00  4.0 -0.511   1.862   4.358    6.070  -0.648   4.605    6.181
  0.01  5.0  0.053 -99.999 -99.999  -99.999  -2.341 -99.999   -1.722
  0.10  5.0  0.052 -99.999 -99.999  -99.999  -2.341 -62.204   -1.722
  0.20  5.0  0.047 -99.999 -99.999  -99.999  -2.341 -34.291   -1.722
  0.40  5.0  0.026 -99.999 -99.999  -99.999  -2.341 -19.879   -1.722
  0.70  5.0 -0.026 -99.999 -70.755  -71.491  -2.341 -13.321   -1.722
  1.00  5.0 -0.098 -72.022 -51.491  -52.069  -2.342 -10.479   -1.722
  1.50  5.0 -0.246 -47.909 -36.390  -36.788  -2.309  -8.013   -1.691
  2.00  5.0 -0.383 -35.845 -28.496  -28.765  -2.116  -6.536   -1.504
  3.00  5.0 -0.476 -23.756 -19.729  -19.815  -1.547  -4.860   -0.943
  5.00  5.0 -0.502 -14.031 -12.111  -11.949  -0.977  -3.343   -0.372
 10.00  5.0 -0.509  -6.753  -5.861   -5.206  -0.641  -1.812    0.023
 30.00  5.0 -0.511  -0.771   0.125    1.393  -0.565   1.017    2.080
100.00  5.0 -0.511   1.862   4.358    6.070  -0.648   4.605    6.181
  0.01  6.0  0.215 -99.999 -99.999  -99.999  -2.342 -99.999   -1.724
  0.10  6.0  0.214 -99.999 -99.999  -99.999  -2.342 -70.394   -1.724
  0.20  6.0  0.213 -99.999 -99.999  -99.999  -2.342 -38.476   -1.724
  0.40  6.0  0.206 -99.999 -99.999  -99.999  -2.342 -22.152   -1.724
  0.70  6.0  0.189 -99.999 -69.206  -69.942  -2.342 -14.871   -1.724
  1.00  6.0  0.161 -72.022 -50.188  -50.766  -2.343 -11.782   -1.724
  1.50  6.0  0.093 -47.909 -35.252  -35.650  -2.310  -9.150   -1.693
  2.00  6.0  0.001 -35.845 -27.529  -27.798  -2.116  -7.501   -1.506
  3.00  6.0 -0.212 -23.756 -19.287  -19.372  -1.548  -5.296   -0.945
  5.00  6.0 -0.420 -14.030 -12.028  -11.868  -0.977  -3.422   -0.373
 10.00  6.0 -0.491  -6.753  -5.852   -5.198  -0.641  -1.821    0.021
 30.00  6.0 -0.509  -0.771   0.126    1.393  -0.565   1.017    2.080
100.00  6.0 -0.511   1.862   4.358    6.070  -0.648   4.605    6.181
  0.01  7.0  0.711 -99.999 -99.999  -99.999  -2.351 -99.999   -1.739
  0.10  7.0  0.711 -99.999 -99.999  -99.999  -2.351 -95.453   -1.739
  0.20  7.0  0.711 -99.999 -99.999  -99.999  -2.351 -51.019   -1.739
  0.40  7.0  0.708 -99.999 -99.999  -99.999  -2.351 -28.475   -1.739
  0.70  7.0  0.701 -99.999 -65.523  -66.259  -2.351 -18.553   -1.739
  1.00  7.0  0.689 -72.022 -47.525  -48.103  -2.351 -14.445   -1.739
  1.50  7.0  0.662 -47.909 -33.341  -33.739  -2.318 -11.061   -1.707
  2.00  7.0  0.622 -35.845 -25.964  -26.232  -2.125  -9.066   -1.520
  3.00  7.0  0.510 -23.755 -18.073  -18.158  -1.556  -6.506   -0.959
  5.00  7.0  0.187 -14.026 -11.416  -11.262  -0.983  -4.020   -0.386
 10.00  7.0 -0.315  -6.747  -5.764   -5.116  -0.644  -1.906    0.007
 30.00  7.0 -0.490  -0.770   0.129    1.396  -0.566   1.014    2.076
100.00  7.0 -0.509   1.862   4.358    6.070  -0.648   4.605    6.181
  0.01  8.0  1.936 -99.999 -99.999  -99.999  -2.418 -99.999   -1.842
  0.10  8.0  1.936 -99.999 -99.999  -99.999  -2.418 -99.999   -1.841
  0.20  8.0  1.935 -99.999 -99.999  -99.999  -2.417 -81.872   -1.841
  0.40  8.0  1.934 -99.999 -94.670  -95.652  -2.417 -43.921   -1.840
  0.70  8.0  1.931 -99.999 -56.667  -57.403  -2.417 -27.409   -1.839
  1.00  8.0  1.925 -72.022 -41.295  -41.873  -2.417 -20.675   -1.839
  1.50  8.0  1.913 -47.909 -29.138  -29.536  -2.384 -15.264   -1.808
  2.00  8.0  1.895 -35.845 -22.757  -23.026  -2.191 -12.273   -1.623
  3.00  8.0  1.844 -23.755 -15.833  -15.918  -1.623  -8.746   -1.063
  5.00  8.0  1.681 -14.025  -9.916   -9.764  -1.046  -5.521   -0.482
 10.00  8.0  0.982  -6.727  -5.125   -4.506  -0.683  -2.544   -0.090
 30.00  8.0 -0.302  -0.768   0.159    1.425  -0.572   0.983    2.045
100.00  8.0 -0.492   1.863   4.359    6.071  -0.648   4.604    6.180
  0.01  9.0  4.671 -99.999 -99.999  -99.999  -2.898 -99.999   -2.486
  0.10  9.0  4.671 -99.999 -99.999  -99.999  -2.898 -99.999   -2.488
  0.20  9.0  4.671 -99.999 -99.999  -99.999  -2.897 -99.999   -2.487
  0.40  9.0  4.671 -99.999 -60.193  -61.175  -2.893 -78.399   -2.480
  0.70  9.0  4.665 -99.999 -36.977  -37.713  -2.889 -47.100   -2.474
  1.00  9.0  4.665 -72.022 -27.486  -28.064  -2.888 -34.485   -2.473
  1.50  9.0  4.660 -47.909 -19.908  -20.305  -2.857 -24.496   -2.445
  2.00  9.0  4.650 -35.845 -15.820  -16.089  -2.680 -19.216   -2.284
  3.00  9.0  4.625 -23.755 -11.172  -11.257  -2.123 -13.418   -1.747
  5.00  9.0  4.551 -14.025  -7.033   -6.881  -1.519  -8.415   -1.123
 10.00  9.0  4.197  -6.721  -3.558   -3.013  -1.051  -4.159   -0.581
 30.00  9.0  1.461  -0.753   0.437    1.698  -0.644   0.688    1.753
