 neg. daughter ni57 z=28 n=29 a=57 Q=-56.0767
 pos. daughter co57 z=27 n=30 a=57 Q=-59.3424
              +++++++++ni57 -->co57 +++++++++---------co57 -->ni57 ----------
    t9  lrho   uf   lbeta+  leps-     lnu    lbeta-   leps+   lnubar
  0.01  1.0 -0.003  -5.595  -8.277   -5.906 -99.999 -99.999  -99.999
  0.10  1.0 -0.058  -5.595  -8.778   -5.908 -99.999 -99.999  -99.999
  0.20  1.0 -0.134  -5.595  -8.921   -5.909 -99.999 -88.261  -89.533
  0.40  1.0 -0.306  -5.595  -9.051   -5.909 -68.049 -45.689  -46.647
  0.70  1.0 -0.503  -5.593  -8.497   -5.902 -39.126 -27.500  -28.199
  1.00  1.0 -0.511  -5.524  -7.218   -5.684 -27.557 -20.971  -21.501
  1.50  1.0 -0.511  -4.942  -6.029   -4.762 -18.558 -15.676  -16.013
  2.00  1.0 -0.511  -4.381  -5.250   -4.115 -14.055 -12.781  -12.943
  3.00  1.0 -0.511  -3.764  -4.138   -3.312  -9.541  -9.487   -9.168
  5.00  1.0 -0.511  -3.063  -2.650   -2.067  -5.947  -6.254   -5.554
 10.00  1.0 -0.511  -1.420  -0.479    0.200  -3.387  -2.790   -2.013
 30.00  1.0 -0.511   1.162   2.463    3.613  -1.629   1.109    2.258
100.00  1.0 -0.511   2.964   5.402    7.090  -0.932   4.548    6.158
  0.01  2.0 -0.001  -5.595  -7.297   -5.879 -99.999 -99.999  -99.999
  0.10  2.0 -0.038  -5.595  -7.779   -5.899 -99.999 -99.999  -99.999
  0.20  2.0 -0.095  -5.595  -7.921   -5.902 -99.999 -89.262  -90.534
  0.40  2.0 -0.227  -5.595  -8.051   -5.904 -68.049 -46.689  -47.647
  0.70  2.0 -0.446  -5.593  -8.084   -5.899 -39.126 -27.913  -28.612
  1.00  2.0 -0.506  -5.524  -7.196   -5.683 -27.557 -20.993  -21.523
  1.50  2.0 -0.511  -4.942  -6.027   -4.762 -18.558 -15.678  -16.014
  2.00  2.0 -0.511  -4.381  -5.250   -4.115 -14.055 -12.781  -12.943
  3.00  2.0 -0.511  -3.764  -4.138   -3.312  -9.541  -9.487   -9.168
  5.00  2.0 -0.511  -3.063  -2.650   -2.067  -5.947  -6.254   -5.554
 10.00  2.0 -0.511  -1.420  -0.479    0.200  -3.387  -2.790   -2.013
 30.00  2.0 -0.511   1.162   2.463    3.613  -1.629   1.109    2.258
100.00  2.0 -0.511   2.964   5.402    7.090  -0.932   4.548    6.158
  0.01  3.0  0.003  -5.595  -6.396   -5.713 -99.999 -99.999  -99.999
  0.10  3.0 -0.018  -5.595  -6.785   -5.818 -99.999 -99.999  -99.999
  0.20  3.0 -0.055  -5.595  -6.923   -5.841 -99.999 -90.268  -91.539
  0.40  3.0 -0.147  -5.595  -7.051   -5.857 -68.049 -47.692  -48.650
  0.70  3.0 -0.314  -5.593  -7.136   -5.860 -39.126 -28.861  -29.560
  1.00  3.0 -0.465  -5.524  -6.990   -5.668 -27.557 -21.199  -21.729
  1.50  3.0 -0.506  -4.942  -6.013   -4.760 -18.558 -15.692  -16.029
  2.00  3.0 -0.510  -4.381  -5.247   -4.115 -14.055 -12.785  -12.946
  3.00  3.0 -0.511  -3.764  -4.137   -3.312  -9.541  -9.487   -9.169
  5.00  3.0 -0.511  -3.063  -2.650   -2.067  -5.947  -6.255   -5.554
 10.00  3.0 -0.511  -1.420  -0.479    0.200  -3.387  -2.790   -2.013
 30.00  3.0 -0.511   1.162   2.463    3.613  -1.629   1.109    2.258
100.00  3.0 -0.511   2.964   5.402    7.090  -0.932   4.548    6.158
  0.01  4.0  0.012  -5.595  -5.732   -5.349 -99.999 -99.999  -99.999
  0.10  4.0  0.005  -5.595  -5.840   -5.424 -99.999 -99.999  -99.999
  0.20  4.0 -0.013  -5.595  -5.943   -5.488 -99.999 -91.322  -92.594
  0.40  4.0 -0.067  -5.595  -6.057   -5.553 -68.049 -48.710  -49.668
  0.70  4.0 -0.174  -5.593  -6.139   -5.589 -39.127 -29.867  -30.566
  1.00  4.0 -0.302  -5.524  -6.172   -5.492 -27.558 -22.021  -22.551
  1.50  4.0 -0.464  -4.942  -5.872   -4.741 -18.558 -15.834  -16.170
  2.00  4.0 -0.497  -4.381  -5.216   -4.109 -14.055 -12.816  -12.974
  3.00  4.0 -0.507  -3.764  -4.132   -3.310  -9.541  -9.493   -9.171
  5.00  4.0 -0.510  -3.063  -2.650   -2.066  -5.948  -6.255   -5.554
 10.00  4.0 -0.511  -1.420  -0.479    0.200  -3.387  -2.790   -2.013
