 neg. daughter mg27 z=12 n=15 a=27 Q=-14.5850
 pos. daughter na27 z=11 n=16 a=27 Q= -5.6300
              +++++++++mg27 -->na27 +++++++++---------na27 -->mg27 ----------
    t9  lrho   uf   lbeta+  leps-     lnu    lbeta-   leps+   lnubar
  0.01  1.0 -0.003 -99.999 -99.999  -99.999   0.469 -99.999    1.067
  0.10  1.0 -0.058 -99.999 -99.999  -99.999   0.469 -53.420    1.067
  0.20  1.0 -0.134 -99.999 -99.999  -99.999   0.469 -26.550    1.067
  0.40  1.0 -0.306 -99.999 -99.999  -99.999   0.469 -12.583    1.067
  0.70  1.0 -0.503 -92.106 -71.680  -72.415   0.469  -6.818    1.067
  1.00  1.0 -0.511 -64.586 -50.814  -51.391   0.469  -5.349    1.067
  1.50  1.0 -0.511 -43.181 -34.369  -34.766   0.469  -4.126    1.067
  2.00  1.0 -0.511 -32.480 -26.029  -26.296   0.469  -3.431    1.067
  3.00  1.0 -0.511 -21.790 -17.530  -17.612   0.469  -2.609    1.069
  5.00  1.0 -0.511 -13.290 -10.501  -10.345   0.470  -1.729    1.079
 10.00  1.0 -0.511  -7.173  -4.936   -4.426   0.593  -0.601    1.341
 30.00  1.0 -0.511  -1.509   0.439    1.459   2.478   2.156    3.751
100.00  1.0 -0.511   1.656   4.334    5.938   3.330   5.240    6.949
  0.01  2.0 -0.001 -99.999 -99.999  -99.999   0.469 -99.999    1.067
  0.10  2.0 -0.038 -99.999 -99.999  -99.999   0.469 -54.422    1.067
  0.20  2.0 -0.095 -99.999 -99.999  -99.999   0.469 -27.551    1.067
  0.40  2.0 -0.227 -99.999 -99.999  -99.999   0.469 -13.583    1.067
  0.70  2.0 -0.446 -92.106 -71.267  -72.002   0.469  -7.231    1.067
  1.00  2.0 -0.506 -64.586 -50.792  -51.369   0.469  -5.371    1.067
  1.50  2.0 -0.511 -43.181 -34.368  -34.764   0.469  -4.127    1.067
  2.00  2.0 -0.511 -32.480 -26.029  -26.296   0.469  -3.431    1.067
  3.00  2.0 -0.511 -21.790 -17.530  -17.612   0.469  -2.609    1.069
  5.00  2.0 -0.511 -13.290 -10.501  -10.345   0.470  -1.729    1.079
 10.00  2.0 -0.511  -7.173  -4.936   -4.426   0.593  -0.601    1.341
 30.00  2.0 -0.511  -1.509   0.439    1.459   2.478   2.156    3.751
100.00  2.0 -0.511   1.656   4.334    5.938   3.330   5.240    6.949
  0.01  3.0  0.003 -99.999 -99.999  -99.999   0.469 -99.999    1.067
  0.10  3.0 -0.018 -99.999 -99.999  -99.999   0.469 -55.439    1.067
  0.20  3.0 -0.055 -99.999 -99.999  -99.999   0.469 -28.557    1.067
  0.40  3.0 -0.147 -99.999 -99.999  -99.999   0.469 -14.586    1.067
  0.70  3.0 -0.314 -92.106 -70.319  -71.054   0.469  -8.180    1.067
  1.00  3.0 -0.465 -64.586 -50.586  -51.163   0.469  -5.577    1.067
  1.50  3.0 -0.506 -43.181 -34.353  -34.750   0.469  -4.142    1.067
  2.00  3.0 -0.510 -32.480 -26.026  -26.292   0.469  -3.434    1.067
  3.00  3.0 -0.511 -21.790 -17.529  -17.611   0.469  -2.610    1.069
  5.00  3.0 -0.511 -13.290 -10.501  -10.345   0.470  -1.729    1.079
 10.00  3.0 -0.511  -7.173  -4.936   -4.426   0.593  -0.601    1.341
 30.00  3.0 -0.511  -1.509   0.439    1.459   2.478   2.156    3.751
100.00  3.0 -0.511   1.656   4.334    5.938   3.330   5.240    6.949
  0.01  4.0  0.012 -99.999 -99.999  -99.999   0.469 -99.999    1.067
  0.10  4.0  0.005 -99.999 -99.999  -99.999   0.469 -56.596    1.067
  0.20  4.0 -0.013 -99.999 -99.999  -99.999   0.469 -29.611    1.067
  0.40  4.0 -0.067 -99.999 -99.999  -99.999   0.469 -15.604    1.067
  0.70  4.0 -0.174 -92.106 -69.312  -70.047   0.469  -9.186    1.067
  1.00  4.0 -0.302 -64.586 -49.764  -50.341   0.469  -6.399    1.067
  1.50  4.0 -0.464 -43.181 -34.212  -34.608   0.469  -4.283    1.067
  2.00  4.0 -0.497 -32.480 -25.994  -26.261   0.469  -3.465    1.067
  3.00  4.0 -0.507 -21.790 -17.524  -17.606   0.469  -2.615    1.069
  5.00  4.0 -0.510 -13.290 -10.500  -10.344   0.470  -1.730    1.079
 10.00  4.0 -0.511  -7.173  -4.936   -4.426   0.593  -0.602    1.341
 30.00  4.0 -0.511  -1.509   0.439    1.459   2.478   2.156    3.751
100.00  4.0 -0.511   1.656   4.334    5.938   3.330   5.240    6.949
  0.01  5.0  0.053 -99.999 -99.999  -99.999   0.469 -99.999    1.067
  0.10  5.0  0.052 -99.999 -99.999  -99.999   0.469 -58.939    1.067
  0.20  5.0  0.047 -99.999 -99.999  -99.999   0.469 -31.118    1.067
  0.40  5.0  0.026 -99.999 -99.999  -99.999   0.469 -16.772    1.067
  0.70  5.0 -0.026 -92.106 -68.246  -68.981   0.469 -10.253    1.067
  1.00  5.0 -0.098 -64.586 -48.732  -49.310   0.469  -7.430    1.067
  1.50  5.0 -0.246 -43.181 -33.478  -33.874   0.469  -5.015    1.067
  2.00  5.0 -0.383 -32.480 -25.706  -25.972   0.469  -3.752    1.067
  3.00  5.0 -0.476 -21.789 -17.471  -17.552   0.469  -2.667    1.069
  5.00  5.0 -0.502 -13.290 -10.492  -10.336   0.470  -1.738    1.079
 10.00  5.0 -0.509  -7.173  -4.935   -4.425   0.593  -0.602    1.341
 30.00  5.0 -0.511  -1.509   0.439    1.460   2.478   2.156    3.751
100.00  5.0 -0.511   1.656   4.334    5.938   3.330   5.240    6.949
  0.01  6.0  0.215 -99.999 -99.999  -99.999   0.468 -99.999    1.065
  0.10  6.0  0.214 -99.999 -99.999  -99.999   0.468 -67.129    1.065
  0.20  6.0  0.213 -99.999 -99.999  -99.999   0.467 -35.303    1.065
  0.40  6.0  0.206 -99.999 -99.999  -99.999   0.467 -19.045    1.065
  0.70  6.0  0.189 -92.106 -66.696  -67.431   0.468 -11.802    1.065
  1.00  6.0  0.161 -64.586 -47.429  -48.007   0.468  -8.733    1.065
  1.50  6.0  0.093 -43.181 -32.340  -32.736   0.468  -6.153    1.065
  2.00  6.0  0.001 -32.480 -24.739  -25.006   0.468  -4.716    1.065
  3.00  6.0 -0.212 -21.787 -17.028  -17.110   0.468  -3.103    1.067
  5.00  6.0 -0.420 -13.295 -10.409  -10.253   0.470  -1.817    1.077
 10.00  6.0 -0.491  -7.172  -4.926   -4.416   0.593  -0.611    1.340
