 neg. daughter ca48 z=20 n=28 a=48 Q=-44.2164
 pos. daughter k48  z=19 n=29 a=48 Q=-32.2250
              +++++++++ca48 -->k48  +++++++++---------k48  -->ca48 ----------
    t9  lrho   uf   lbeta+  leps-     lnu    lbeta-   leps+   lnubar
  0.01  1.0 -0.003 -99.999 -99.999  -99.999  -0.888 -99.999   -0.409
  0.10  1.0 -0.058 -99.999 -99.999  -99.999  -0.888 -54.905   -0.409
  0.20  1.0 -0.134 -99.999 -99.999  -99.999  -0.888 -27.914   -0.409
  0.40  1.0 -0.306 -99.999 -99.999  -99.999  -0.875 -13.852   -0.392
  0.70  1.0 -0.503 -99.999 -94.200  -94.934  -0.758  -7.985   -0.249
  1.00  1.0 -0.511 -89.496 -66.649  -67.225  -0.628  -6.425   -0.097
  1.50  1.0 -0.511 -59.098 -44.937  -45.332  -0.502  -5.108    0.044
  2.00  1.0 -0.511 -43.877 -33.938  -34.203  -0.441  -4.361    0.111
  3.00  1.0 -0.511 -28.639 -22.756  -22.837  -0.386  -3.488    0.170
  5.00  1.0 -0.511 -16.441 -13.526  -13.367  -0.351  -2.564    0.212
 10.00  1.0 -0.511  -7.413  -6.184   -5.626  -0.341  -1.412    0.304
 30.00  1.0 -0.511  -1.489  -0.353    0.878  -0.411   0.924    2.049
100.00  1.0 -0.511   1.839   3.804    5.534  -0.524   4.466    6.032
  0.01  2.0 -0.001 -99.999 -99.999  -99.999  -0.888 -99.999   -0.409
  0.10  2.0 -0.038 -99.999 -99.999  -99.999  -0.888 -55.907   -0.409
  0.20  2.0 -0.095 -99.999 -99.999  -99.999  -0.888 -28.914   -0.409
  0.40  2.0 -0.227 -99.999 -99.999  -99.999  -0.875 -14.852   -0.392
  0.70  2.0 -0.446 -99.999 -93.787  -94.521  -0.758  -8.398   -0.249
  1.00  2.0 -0.506 -89.496 -66.627  -67.203  -0.628  -6.447   -0.097
  1.50  2.0 -0.511 -59.098 -44.935  -45.330  -0.502  -5.109    0.044
  2.00  2.0 -0.511 -43.877 -33.938  -34.203  -0.441  -4.362    0.111
  3.00  2.0 -0.511 -28.639 -22.756  -22.837  -0.386  -3.488    0.170
  5.00  2.0 -0.511 -16.441 -13.526  -13.367  -0.351  -2.564    0.212
 10.00  2.0 -0.511  -7.413  -6.184   -5.626  -0.341  -1.412    0.304
 30.00  2.0 -0.511  -1.489  -0.353    0.878  -0.411   0.924    2.049
100.00  2.0 -0.511   1.839   3.804    5.534  -0.524   4.466    6.032
  0.01  3.0  0.003 -99.999 -99.999  -99.999  -0.888 -99.999   -0.409
  0.10  3.0 -0.018 -99.999 -99.999  -99.999  -0.888 -56.924   -0.409
  0.20  3.0 -0.055 -99.999 -99.999  -99.999  -0.888 -29.920   -0.409
  0.40  3.0 -0.147 -99.999 -99.999  -99.999  -0.875 -15.855   -0.392
  0.70  3.0 -0.314 -99.999 -92.838  -93.572  -0.758  -9.346   -0.249
  1.00  3.0 -0.465 -89.496 -66.421  -66.997  -0.628  -6.653   -0.097
  1.50  3.0 -0.506 -59.098 -44.921  -45.316  -0.502  -5.124    0.044
  2.00  3.0 -0.510 -43.877 -33.935  -34.200  -0.441  -4.365    0.111
  3.00  3.0 -0.511 -28.639 -22.756  -22.836  -0.386  -3.489    0.170
