 neg. daughter cu60 z=29 n=31 a=60 Q=-58.3433
 pos. daughter ni60 z=28 n=32 a=60 Q=-64.4702
              +++++++++cu60 -->ni60 +++++++++---------ni60 -->cu60 ----------
    t9  lrho   uf   lbeta+  leps-     lnu    lbeta-   leps+   lnubar
  0.01  1.0 -0.003  -3.290  -7.243   -3.185 -99.999 -99.999  -99.999
  0.10  1.0 -0.058  -3.277  -7.745   -3.161 -99.999 -99.999  -99.999
  0.20  1.0 -0.134  -2.976  -7.830   -2.702 -99.999 -99.999  -99.999
  0.40  1.0 -0.306  -2.452  -7.764   -2.093 -83.570 -79.267  -80.240
  0.70  1.0 -0.503  -2.202  -7.069   -1.829 -49.719 -45.441  -46.164
  1.00  1.0 -0.511  -2.107  -5.729   -1.733 -36.141 -32.629  -33.190
  1.50  1.0 -0.511  -2.028  -4.520   -1.655 -25.534 -22.443  -22.817
  2.00  1.0 -0.511  -1.985  -3.820   -1.607 -20.201 -17.179  -17.414
  3.00  1.0 -0.511  -1.942  -2.968   -1.512 -14.848 -11.678  -11.699
  5.00  1.0 -0.511  -1.871  -1.986   -1.121  -9.478  -6.953   -6.689
 10.00  1.0 -0.511  -1.029  -0.553    0.308  -3.536  -3.099   -2.359
 30.00  1.0 -0.511   1.484   2.514    3.772  -0.081   1.126    2.236
100.00  1.0 -0.511   2.536   5.651    7.336   0.966   4.660    6.267
  0.01  2.0 -0.001  -3.290  -6.264   -3.184 -99.999 -99.999  -99.999
  0.10  2.0 -0.038  -3.277  -6.745   -3.161 -99.999 -99.999  -99.999
  0.20  2.0 -0.095  -2.976  -6.830   -2.702 -99.999 -99.999  -99.999
  0.40  2.0 -0.227  -2.452  -6.764   -2.093 -83.570 -80.267  -81.240
  0.70  2.0 -0.446  -2.202  -6.656   -1.829 -49.719 -45.854  -46.577
  1.00  2.0 -0.506  -2.107  -5.707   -1.733 -36.142 -32.650  -33.212
  1.50  2.0 -0.511  -2.028  -4.518   -1.655 -25.534 -22.445  -22.819
  2.00  2.0 -0.511  -1.985  -3.819   -1.607 -20.201 -17.180  -17.414
  3.00  2.0 -0.511  -1.942  -2.968   -1.512 -14.848 -11.678  -11.699
  5.00  2.0 -0.511  -1.871  -1.986   -1.121  -9.478  -6.953   -6.689
 10.00  2.0 -0.511  -1.029  -0.553    0.308  -3.536  -3.099   -2.359
 30.00  2.0 -0.511   1.484   2.514    3.772  -0.081   1.126    2.236
100.00  2.0 -0.511   2.536   5.651    7.336   0.966   4.660    6.267
  0.01  3.0  0.003  -3.290  -5.363   -3.178 -99.999 -99.999  -99.999
  0.10  3.0 -0.018  -3.277  -5.751   -3.158 -99.999 -99.999  -99.999
  0.20  3.0 -0.055  -2.976  -5.832   -2.701 -99.999 -99.999  -99.999
  0.40  3.0 -0.147  -2.452  -5.764   -2.093 -83.573 -81.270  -82.241
  0.70  3.0 -0.314  -2.202  -5.708   -1.829 -49.720 -46.802  -47.525
  1.00  3.0 -0.465  -2.107  -5.501   -1.733 -36.142 -32.856  -33.418
  1.50  3.0 -0.506  -2.028  -4.504   -1.655 -25.534 -22.459  -22.833
  2.00  3.0 -0.510  -1.985  -3.816   -1.606 -20.201 -17.183  -17.417
  3.00  3.0 -0.511  -1.942  -2.968   -1.512 -14.848 -11.678  -11.700
  5.00  3.0 -0.511  -1.871  -1.986   -1.121  -9.478  -6.954   -6.689
 10.00  3.0 -0.511  -1.029  -0.553    0.308  -3.536  -3.099   -2.359
 30.00  3.0 -0.511   1.484   2.514    3.772  -0.081   1.126    2.236
100.00  3.0 -0.511   2.536   5.651    7.336   0.966   4.660    6.267
  0.01  4.0  0.012  -3.290  -4.699   -3.151 -99.999 -99.999  -99.999
  0.10  4.0  0.005  -3.277  -4.807   -3.136 -99.999 -99.999  -99.999
  0.20  4.0 -0.013  -2.976  -4.852   -2.693 -99.999 -99.999  -99.999
  0.40  4.0 -0.067  -2.452  -4.770   -2.090 -83.597 -82.287  -83.242
  0.70  4.0 -0.174  -2.202  -4.711   -1.827 -49.733 -47.809  -48.529
  1.00  4.0 -0.302  -2.107  -4.684   -1.732 -36.150 -33.678  -34.239
  1.50  4.0 -0.464  -2.028  -4.363   -1.654 -25.537 -22.601  -22.975
  2.00  4.0 -0.497  -1.985  -3.785   -1.606 -20.202 -17.214  -17.449
  3.00  4.0 -0.507  -1.942  -2.963   -1.511 -14.849 -11.684  -11.705
  5.00  4.0 -0.510  -1.871  -1.985   -1.120  -9.478  -6.954   -6.690
 10.00  4.0 -0.511  -1.029  -0.553    0.308  -3.536  -3.099   -2.359
 30.00  4.0 -0.511   1.484   2.514    3.772  -0.081   1.126    2.236
100.00  4.0 -0.511   2.536   5.651    7.336   0.966   4.660    6.267
  0.01  5.0  0.053  -3.290  -3.999   -3.035 -99.999 -99.999  -99.999
  0.10  5.0  0.052  -3.277  -4.005   -3.019 -99.999 -99.999  -99.999
  0.20  5.0  0.047  -2.976  -3.966   -2.638 -99.999 -99.999  -99.999
  0.40  5.0  0.026  -2.452  -3.820   -2.067 -83.825 -83.456  -84.299
  0.70  5.0 -0.026  -2.202  -3.729   -1.810 -49.858 -48.875  -49.577
  1.00  5.0 -0.098  -2.107  -3.696   -1.716 -36.227 -34.710  -35.267
  1.50  5.0 -0.246  -2.028  -3.647   -1.641 -25.575 -23.335  -23.708
  2.00  5.0 -0.383  -1.984  -3.503   -1.596 -20.220 -17.503  -17.737
  3.00  5.0 -0.476  -1.942  -2.911   -1.503 -14.855 -11.737  -11.759
  5.00  5.0 -0.502  -1.871  -1.977   -1.116  -9.478  -6.963   -6.698
 10.00  5.0 -0.509  -1.029  -0.552    0.309  -3.536  -3.100   -2.360
 30.00  5.0 -0.511   1.484   2.514    3.772  -0.081   1.126    2.236
100.00  5.0 -0.511   2.536   5.651    7.336   0.966   4.660    6.267
  0.01  6.0  0.215  -3.290  -3.207   -2.624 -99.999 -99.999  -99.999
  0.10  6.0  0.214  -3.277  -3.205   -2.616 -99.999 -99.999  -99.999
  0.20  6.0  0.213  -2.976  -3.146   -2.388 -99.999 -99.999  -99.999
  0.40  6.0  0.206  -2.452  -2.951   -1.926 -85.599 -85.729  -86.427
  0.70  6.0  0.189  -2.202  -2.806   -1.689 -50.825 -50.425  -51.078
  1.00  6.0  0.161  -2.107  -2.740   -1.598 -36.855 -36.013  -36.555
  1.50  6.0  0.093  -2.028  -2.670   -1.522 -25.935 -24.473  -24.843
  2.00  6.0  0.001  -1.984  -2.620   -1.477 -20.443 -18.469  -18.703
  3.00  6.0 -0.212  -1.941  -2.492   -1.408 -14.940 -12.179  -12.201
  5.00  6.0 -0.420  -1.870  -1.898   -1.069  -9.480  -7.045   -6.780
 10.00  6.0 -0.491  -1.029  -0.543    0.316  -3.536  -3.109   -2.367
 30.00  6.0 -0.509   1.484   2.514    3.773  -0.081   1.126    2.236
100.00  6.0 -0.511   2.536   5.651    7.336   0.966   4.660    6.267
  0.01  7.0  0.711  -3.290  -2.139   -1.712 -99.999 -99.999  -99.999
  0.10  7.0  0.711  -3.277  -2.137   -1.709 -99.999 -99.999  -99.999
  0.20  7.0  0.711  -2.976  -2.092   -1.614 -99.999 -99.999  -99.999
  0.40  7.0  0.708  -2.452  -1.928   -1.332 -91.905 -92.052  -92.739
  0.70  7.0  0.701  -2.202  -1.795   -1.144 -54.404 -54.108  -54.740
  1.00  7.0  0.689  -2.107  -1.725   -1.059 -39.416 -38.676  -39.213
  1.50  7.0  0.662  -2.028  -1.647   -0.973 -27.627 -26.384  -26.752
  2.00  7.0  0.622  -1.984  -1.590   -0.914 -21.671 -20.035  -20.268
  3.00  7.0  0.510  -1.940  -1.504   -0.831 -15.658 -13.393  -13.415
  5.00  7.0  0.187  -1.865  -1.335   -0.653  -9.502  -7.655   -7.381
 10.00  7.0 -0.315  -1.027  -0.458    0.386  -3.540  -3.196   -2.434
 30.00  7.0 -0.490   1.485   2.517    3.776  -0.082   1.123    2.233
100.00  7.0 -0.509   2.536   5.651    7.336   0.966   4.660    6.267
  0.01  8.0  1.936  -3.290  -0.625   -0.243 -99.999 -99.999  -99.999
  0.10  8.0  1.936  -3.277  -0.625   -0.241 -99.999 -99.999  -99.999
  0.20  8.0  1.935  -2.976  -0.606   -0.201 -99.999 -99.999  -99.999
  0.40  8.0  1.934  -2.452  -0.527   -0.051 -99.999 -99.999  -99.999
  0.70  8.0  1.931  -2.202  -0.452    0.074 -63.320 -62.964  -63.611
  1.00  8.0  1.925  -2.107  -0.411    0.137 -45.646 -44.906  -45.443
  1.50  8.0  1.913  -2.028  -0.362    0.207 -31.826 -30.587  -30.956
  2.00  8.0  1.895  -1.984  -0.326    0.256 -24.863 -23.242  -23.475
  3.00  8.0  1.844  -1.940  -0.269    0.327 -17.653 -15.633  -15.650
  5.00  8.0  1.681  -1.864  -0.178    0.450  -9.591  -9.160   -8.684
 10.00  8.0  0.982  -1.018   0.148    0.939  -3.581  -3.845   -2.834
 30.00  8.0 -0.302   1.488   2.547    3.805  -0.089   1.092    2.202
100.00  8.0 -0.492   2.536   5.652    7.337   0.966   4.659    6.266
  0.01  9.0  4.671  -3.290   1.064    1.684 -99.999 -99.999  -99.999
  0.10  9.0  4.671  -3.277   1.065    1.685 -99.999 -99.999  -99.999
  0.20  9.0  4.671  -2.976   1.072    1.698 -99.999 -99.999  -99.999
  0.40  9.0  4.671  -2.452   1.107    1.755 -99.999 -99.999  -99.999
  0.70  9.0  4.665  -2.202   1.140    1.809 -83.011 -82.655  -83.302
  1.00  9.0  4.665  -2.107   1.161    1.841 -59.452 -58.715  -59.249
  1.50  9.0  4.660  -2.028   1.185    1.878 -40.231 -39.819  -39.871
  2.00  9.0  4.650  -1.984   1.201    1.902 -29.626 -30.185  -29.426
  3.00  9.0  4.625  -1.940   1.220    1.933 -18.898 -20.305  -18.701
  5.00  9.0  4.551  -1.864   1.251    1.984 -10.297 -12.053  -10.036
 10.00  9.0  4.197  -1.016   1.402    2.221  -4.051  -5.463   -3.637
 30.00  9.0  1.461   1.508   2.828    4.082  -0.171   0.800    1.914
100.00  9.0 -0.324   2.539   5.660    7.345   0.963   4.651    6.258
  0.01 10.0 10.608  -3.290   2.965    3.798 -99.999 -99.999  -99.999
  0.10 10.0 10.608  -3.277   2.965    3.798 -99.999 -99.999  -99.999
  0.20 10.0 10.608  -2.976   2.968    3.803 -99.999 -99.999  -99.999
  0.40 10.0 10.608  -2.452   2.980    3.824 -99.999 -99.999  -99.999
  0.70 10.0 10.608  -2.202   2.993    3.846 -99.999 -99.999  -99.999
  1.00 10.0 10.603  -2.107   3.000    3.858 -85.519 -88.642  -86.118
  1.50 10.0 10.603  -2.028   3.010    3.873 -56.799 -59.787  -57.227
  2.00 10.0 10.598  -1.984   3.016    3.884 -42.284 -45.174  -42.593
  3.00 10.0 10.588  -1.940   3.026    3.898 -27.593 -30.323  -27.739
  5.00 10.0 10.552  -1.864   3.042    3.918 -15.662 -18.102  -15.614
 10.00 10.0 10.389  -1.016   3.118    4.023  -6.802  -8.584   -6.520
 30.00 10.0  8.651   1.531   3.871    5.135  -0.934  -0.404    0.726
100.00 10.0  1.351   2.563   5.741    7.427   0.927   4.568    6.174
  0.01 11.0 23.419  -3.290   5.076    6.256 -99.999 -99.999  -99.999
  0.10 11.0 23.424  -3.277   5.076    6.256 -99.999 -99.999  -99.999
  0.20 11.0 23.419  -2.976   5.076    6.257 -99.999 -99.999  -99.999
  0.40 11.0 23.419  -2.452   5.080    6.262 -99.999 -99.999  -99.999
  0.70 11.0 23.424  -2.202   5.084    6.268 -99.999 -99.999  -99.999
  1.00 11.0 23.419  -2.107   5.085    6.270 -99.999 -99.999  -99.999
  1.50 11.0 23.419  -2.028   5.088    6.274 -99.861 -99.999  -99.999
  2.00 11.0 23.419  -1.984   5.090    6.276 -74.595 -77.483  -74.903
  3.00 11.0 23.414  -1.940   5.091    6.279 -49.144 -51.871  -49.289
  5.00 11.0 23.399  -1.864   5.094    6.283 -28.618 -31.051  -28.567
 10.00 11.0 23.322  -1.016   5.104    6.303 -13.329 -15.102  -13.044
 30.00 11.0 22.504   1.533   5.351    6.710  -3.204  -2.731   -1.598
100.00 11.0 14.012   2.668   6.334    8.036   0.528   3.935    5.539
