 neg. daughter cu59 z=29 n=30 a=59 Q=-56.3522
 pos. daughter ni59 z=28 n=31 a=59 Q=-61.1529
              +++++++++cu59 -->ni59 +++++++++---------ni59 -->cu59 ----------
    t9  lrho   uf   lbeta+  leps-     lnu    lbeta-   leps+   lnubar
  0.01  1.0 -0.003  -2.002  -6.626   -1.720 -99.999 -99.999  -99.999
  0.10  1.0 -0.058  -2.002  -7.129   -1.720 -99.999 -99.999  -99.999
  0.20  1.0 -0.134  -2.002  -7.274   -1.720 -99.999 -99.999  -99.999
  0.40  1.0 -0.306  -2.002  -7.409   -1.720 -99.999 -62.911  -63.887
  0.70  1.0 -0.503  -2.002  -6.863   -1.720 -77.950 -36.478  -37.206
  1.00  1.0 -0.511  -2.001  -5.591   -1.719 -54.008 -26.684  -27.250
  1.50  1.0 -0.511  -1.995  -4.446   -1.707 -35.411 -18.942  -19.319
  2.00  1.0 -0.511  -1.977  -3.774   -1.676 -26.133 -14.945  -15.178
  3.00  1.0 -0.511  -1.904  -2.922   -1.528 -16.877 -10.741  -10.754
  5.00  1.0 -0.511  -1.683  -1.877   -0.985  -9.487  -6.961   -6.698
 10.00  1.0 -0.511  -0.972  -0.453    0.408  -3.914  -3.388   -2.683
 30.00  1.0 -0.511   1.489   2.422    3.678  -0.176   1.036    2.150
100.00  1.0 -0.511   2.451   5.487    7.164   1.056   4.653    6.268
  0.01  2.0 -0.001  -2.002  -5.646   -1.720 -99.999 -99.999  -99.999
  0.10  2.0 -0.038  -2.002  -6.130   -1.720 -99.999 -99.999  -99.999
  0.20  2.0 -0.095  -2.002  -6.274   -1.720 -99.999 -99.999  -99.999
  0.40  2.0 -0.227  -2.002  -6.409   -1.720 -99.999 -63.911  -64.887
  0.70  2.0 -0.446  -2.002  -6.450   -1.720 -77.950 -36.891  -37.618
  1.00  2.0 -0.506  -2.001  -5.570   -1.719 -54.008 -26.706  -27.272
  1.50  2.0 -0.511  -1.995  -4.445   -1.707 -35.411 -18.944  -19.321
