 neg. daughter  k40 z=19 n=21 a=40 Q=-33.5352
 pos. daughter ar40 z=18 n=22 a=40 Q=-35.0402
              +++++++++ k40 -->ar40 +++++++++---------ar40 --> k40 ----------
    t9  lrho   uf   lbeta+  leps-     lnu    lbeta-   leps+   lnubar
  0.01  1.0 -0.003 -21.763 -20.123  -21.408 -99.999 -99.999  -99.999
  0.10  1.0 -0.058 -21.774 -20.484  -21.631 -99.999 -97.562  -99.139
  0.20  1.0 -0.134 -21.819 -20.482  -21.525 -94.404 -58.235  -59.503
  0.40  1.0 -0.306 -21.886 -20.435  -21.245 -48.030 -37.836  -38.787
  0.70  1.0 -0.503 -19.192 -19.511  -19.257 -28.153 -27.275  -27.556
  1.00  1.0 -0.511 -14.718 -17.111  -14.690 -20.201 -20.364  -20.042
  1.50  1.0 -0.511 -11.056 -12.601  -10.928 -14.003 -14.663  -13.872
  2.00  1.0 -0.511  -9.185 -10.151   -8.987 -10.876 -11.617  -10.730
  3.00  1.0 -0.511  -7.280  -7.462   -6.818  -7.680  -8.270   -7.455
  5.00  1.0 -0.511  -5.321  -4.929   -4.376  -5.082  -5.147   -4.522
 10.00  1.0 -0.511  -3.008  -2.343   -1.564  -3.477  -2.413   -1.722
 30.00  1.0 -0.511   0.142   1.123    2.378  -3.026   0.468    1.536
100.00  1.0 -0.511   2.054   4.534    6.245  -3.000   4.130    5.702
  0.01  2.0 -0.001 -21.763 -19.142  -20.478 -99.999 -99.999  -99.999
  0.10  2.0 -0.038 -21.774 -19.485  -20.719 -99.999 -98.564  -99.999
  0.20  2.0 -0.095 -21.819 -19.482  -20.586 -94.404 -59.236  -60.504
  0.40  2.0 -0.227 -21.886 -19.435  -20.272 -48.030 -38.836  -39.787
  0.70  2.0 -0.446 -19.192 -19.098  -19.172 -28.153 -27.688  -27.794
  1.00  2.0 -0.506 -14.718 -17.089  -14.690 -20.201 -20.385  -20.045
  1.50  2.0 -0.511 -11.056 -12.600  -10.928 -14.003 -14.665  -13.872
  2.00  2.0 -0.511  -9.185 -10.150   -8.987 -10.876 -11.618  -10.730
  3.00  2.0 -0.511  -7.280  -7.462   -6.818  -7.680  -8.270   -7.455
  5.00  2.0 -0.511  -5.321  -4.929   -4.376  -5.082  -5.147   -4.522
 10.00  2.0 -0.511  -3.008  -2.343   -1.564  -3.477  -2.413   -1.722
 30.00  2.0 -0.511   0.142   1.123    2.378  -3.026   0.468    1.536
100.00  2.0 -0.511   2.054   4.534    6.245  -3.000   4.130    5.702
  0.01  3.0  0.003 -21.763 -18.227  -19.561 -99.999 -99.999  -99.999
  0.10  3.0 -0.018 -21.774 -18.486  -19.728 -99.999 -99.581  -99.999
  0.20  3.0 -0.055 -21.819 -18.481  -19.590 -94.404 -60.241  -61.509
  0.40  3.0 -0.147 -21.886 -18.433  -19.273 -48.030 -39.838  -40.789
  0.70  3.0 -0.314 -19.192 -18.150  -18.658 -28.153 -28.636  -28.020
  1.00  3.0 -0.465 -14.718 -16.884  -14.688 -20.201 -20.591  -20.067
  1.50  3.0 -0.506 -11.056 -12.585  -10.928 -14.003 -14.679  -13.874
  2.00  3.0 -0.510  -9.185 -10.147   -8.987 -10.876 -11.621  -10.730
  3.00  3.0 -0.511  -7.280  -7.461   -6.818  -7.680  -8.271   -7.455
  5.00  3.0 -0.511  -5.321  -4.929   -4.376  -5.082  -5.147   -4.522
 10.00  3.0 -0.511  -3.008  -2.343   -1.564  -3.477  -2.413   -1.722
 30.00  3.0 -0.511   0.142   1.123    2.378  -3.026   0.468    1.536
100.00  3.0 -0.511   2.054   4.534    6.245  -3.000   4.130    5.702
  0.01  4.0  0.012 -21.763 -17.483  -18.776 -99.999 -99.999  -99.999
  0.10  4.0  0.005 -21.774 -17.501  -18.722 -99.999 -99.999  -99.999
  0.20  4.0 -0.013 -21.819 -17.476  -18.573 -94.405 -61.296  -62.564
  0.40  4.0 -0.067 -21.886 -17.427  -18.263 -48.030 -40.856  -41.807
  0.70  4.0 -0.174 -19.192 -17.147  -17.749 -28.154 -29.642  -28.056
  1.00  4.0 -0.302 -14.718 -16.065  -14.662 -20.202 -21.413  -20.102
  1.50  4.0 -0.464 -11.056 -12.444  -10.920 -14.003 -14.821  -13.883
  2.00  4.0 -0.497  -9.184 -10.116   -8.982 -10.876 -11.652  -10.733
  3.00  4.0 -0.507  -7.280  -7.456   -6.815  -7.680  -8.276   -7.456
  5.00  4.0 -0.510  -5.321  -4.928   -4.376  -5.082  -5.148   -4.523
 10.00  4.0 -0.511  -3.008  -2.343   -1.564  -3.477  -2.413   -1.722
 30.00  4.0 -0.511   0.142   1.123    2.378  -3.026   0.468    1.536
100.00  4.0 -0.511   2.054   4.534    6.245  -3.000   4.130    5.702
  0.01  5.0  0.053 -21.763 -16.434  -17.537 -99.999 -99.999  -99.999
  0.10  5.0  0.052 -21.774 -16.419  -17.492 -99.999 -99.999  -99.999
  0.20  5.0  0.047 -21.819 -16.394  -17.394 -94.412 -62.803  -64.070
  0.40  5.0  0.026 -21.886 -16.300  -17.125 -48.034 -42.025  -42.976
  0.70  5.0 -0.026 -19.192 -16.116  -16.715 -28.157 -30.709  -28.065
  1.00  5.0 -0.098 -14.718 -15.069  -14.460 -20.204 -22.445  -20.112
  1.50  5.0 -0.246 -11.056 -11.725  -10.822 -14.006 -15.555  -13.906
  2.00  5.0 -0.383  -9.184  -9.832   -8.925 -10.878 -11.941  -10.753
  3.00  5.0 -0.476  -7.279  -7.404   -6.788  -7.681  -8.329   -7.467
  5.00  5.0 -0.502  -5.321  -4.920   -4.370  -5.082  -5.156   -4.528
 10.00  5.0 -0.509  -3.008  -2.342   -1.563  -3.477  -2.414   -1.723
 30.00  5.0 -0.511   0.142   1.123    2.378  -3.026   0.468    1.536
100.00  5.0 -0.511   2.054   4.534    6.245  -3.000   4.130    5.702
  0.01  6.0  0.215 -21.763 -14.856  -15.542 -99.999 -99.999  -99.999
  0.10  6.0  0.214 -21.774 -14.862  -15.542 -99.999 -99.999  -99.999
  0.20  6.0  0.213 -21.819 -14.889  -15.554 -94.439 -66.988  -68.256
  0.40  6.0  0.206 -21.886 -14.902  -15.517 -48.060 -44.298  -45.248
  0.70  6.0  0.189 -19.192 -14.840  -15.347 -28.183 -32.259  -28.106
  1.00  6.0  0.161 -14.718 -14.040  -13.782 -20.229 -23.748  -20.150
  1.50  6.0  0.093 -11.056 -10.719  -10.309 -14.027 -16.693  -13.943
  2.00  6.0  0.001  -9.184  -8.929   -8.483 -10.896 -12.907  -10.798
  3.00  6.0 -0.212  -7.277  -6.977   -6.516  -7.691  -8.771   -7.533
  5.00  6.0 -0.420  -5.319  -4.839   -4.308  -5.086  -5.237   -4.578
 10.00  6.0 -0.491  -3.007  -2.334   -1.555  -3.478  -2.423   -1.731
 30.00  6.0 -0.509   0.142   1.124    2.379  -3.026   0.467    1.535
100.00  6.0 -0.511   2.054   4.534    6.245  -3.000   4.130    5.702
  0.01  7.0  0.711 -21.763 -13.010  -13.225 -99.999 -99.999  -99.999
  0.10  7.0  0.711 -21.774 -13.019  -13.234 -99.999 -99.999  -99.999
  0.20  7.0  0.711 -21.819 -13.062  -13.275 -94.622 -79.530  -80.798
  0.40  7.0  0.708 -21.886 -13.120  -13.325 -48.243 -50.620  -48.255
  0.70  7.0  0.701 -19.192 -13.142  -13.327 -28.362 -35.942  -28.371
  1.00  7.0  0.689 -14.718 -12.508  -12.555 -20.404 -26.411  -20.408
  1.50  7.0  0.662 -11.056  -9.450   -9.255 -14.192 -18.604  -14.180
  2.00  7.0  0.622  -9.183  -7.739   -7.470 -11.045 -14.473  -11.008
  3.00  7.0  0.510  -7.276  -5.910   -5.579  -7.804  -9.984   -7.716
  5.00  7.0  0.187  -5.314  -4.256   -3.802  -5.144  -5.844   -4.869
 10.00  7.0 -0.315  -3.003  -2.248   -1.476  -3.492  -2.509   -1.817
 30.00  7.0 -0.490   0.142   1.127    2.382  -3.027   0.464    1.532
100.00  7.0 -0.509   2.054   4.534    6.245  -3.000   4.130    5.702
  0.01  8.0  1.936 -21.763 -11.175  -10.965 -99.999 -99.999  -99.999
  0.10  8.0  1.936 -21.774 -11.185  -10.976 -99.999 -99.999  -99.999
  0.20  8.0  1.935 -21.819 -11.228  -11.021 -96.624 -99.999  -97.369
  0.40  8.0  1.934 -21.886  -9.520  -10.421 -50.020 -66.066  -50.671
  0.70  8.0  1.931 -19.192  -7.559   -8.302 -30.165 -44.797  -30.734
  1.00  8.0  1.925 -14.718  -6.617   -7.181 -22.045 -32.641  -22.520
  1.50  8.0  1.913 -11.056  -5.669   -6.034 -15.564 -22.807  -15.880
  2.00  8.0  1.895  -9.183  -5.060   -5.238 -12.173 -17.680  -12.373
  3.00  8.0  1.844  -7.275  -4.126   -3.978  -8.612 -12.224   -8.684
  5.00  8.0  1.681  -5.312  -2.958   -2.541  -5.662  -7.348   -5.599
 10.00  8.0  0.982  -2.985  -1.633   -0.886  -3.676  -3.155   -2.442
