 neg. daughter fe49 z=26 n=23 a=49 Q=-24.4716
 pos. daughter mn49 z=25 n=24 a=49 Q=-37.6132
              +++++++++fe49 -->mn49 +++++++++---------mn49 -->fe49 ----------
    t9  lrho   uf   lbeta+  leps-     lnu    lbeta-   leps+   lnubar
  0.01  1.0 -0.003   0.959  -4.957    1.617 -99.999 -99.999  -99.999
  0.10  1.0 -0.058   0.959  -5.461    1.617 -99.999 -99.999  -99.999
  0.20  1.0 -0.134   0.959  -5.606    1.617 -99.999 -99.999  -99.999
  0.40  1.0 -0.306   0.964  -5.740    1.624 -99.999 -99.999  -99.999
  0.70  1.0 -0.503   0.976  -5.193    1.639 -99.999 -94.464  -95.201
  1.00  1.0 -0.511   0.986  -3.926    1.650 -77.061 -66.622  -67.203
  1.50  1.0 -0.511   0.995  -2.800    1.662 -51.354 -44.879  -45.278
  2.00  1.0 -0.511   0.998  -2.163    1.667 -38.513 -33.885  -34.155
  3.00  1.0 -0.511   0.992  -1.419    1.667 -25.682 -22.744  -22.829
  5.00  1.0 -0.511   0.950  -0.650    1.650 -15.428 -13.601  -13.444
 10.00  1.0 -0.511   0.855   0.328    1.769  -7.827  -6.340   -5.813
 30.00  1.0 -0.511   2.114   2.581    3.900  -2.995  -0.067    1.032
100.00  1.0 -0.511   3.191   5.418    7.115  -1.400   4.127    5.733
  0.01  2.0 -0.001   0.959  -3.977    1.617 -99.999 -99.999  -99.999
  0.10  2.0 -0.038   0.959  -4.461    1.617 -99.999 -99.999  -99.999
  0.20  2.0 -0.095   0.959  -4.606    1.617 -99.999 -99.999  -99.999
  0.40  2.0 -0.227   0.964  -4.740    1.624 -99.999 -99.999  -99.999
  0.70  2.0 -0.446   0.976  -4.780    1.639 -99.999 -94.877  -95.614
  1.00  2.0 -0.506   0.986  -3.904    1.650 -77.061 -66.644  -67.224
  1.50  2.0 -0.511   0.995  -2.799    1.662 -51.354 -44.881  -45.279
  2.00  2.0 -0.511   0.998  -2.163    1.667 -38.513 -33.886  -34.156
  3.00  2.0 -0.511   0.992  -1.419    1.667 -25.682 -22.744  -22.829
  5.00  2.0 -0.511   0.950  -0.650    1.650 -15.428 -13.601  -13.444
 10.00  2.0 -0.511   0.855   0.328    1.769  -7.827  -6.340   -5.813
 30.00  2.0 -0.511   2.114   2.581    3.900  -2.995  -0.067    1.032
100.00  2.0 -0.511   3.191   5.418    7.115  -1.400   4.127    5.733
  0.01  3.0  0.003   0.959  -3.076    1.617 -99.999 -99.999  -99.999
  0.10  3.0 -0.018   0.959  -3.467    1.617 -99.999 -99.999  -99.999
  0.20  3.0 -0.055   0.959  -3.608    1.617 -99.999 -99.999  -99.999
  0.40  3.0 -0.147   0.964  -3.740    1.624 -99.999 -99.999  -99.999
  0.70  3.0 -0.314   0.976  -3.832    1.639 -99.999 -95.825  -96.563
  1.00  3.0 -0.465   0.986  -3.699    1.651 -77.061 -66.850  -67.430
  1.50  3.0 -0.506   0.995  -2.784    1.662 -51.354 -44.895  -45.294
  2.00  3.0 -0.510   0.998  -2.160    1.667 -38.513 -33.889  -34.159
  3.00  3.0 -0.511   0.992  -1.419    1.667 -25.682 -22.745  -22.830
  5.00  3.0 -0.511   0.950  -0.649    1.650 -15.428 -13.601  -13.444
 10.00  3.0 -0.511   0.855   0.328    1.769  -7.827  -6.340   -5.813
 30.00  3.0 -0.511   2.114   2.581    3.900  -2.995  -0.067    1.032
100.00  3.0 -0.511   3.191   5.418    7.115  -1.400   4.127    5.733
  0.01  4.0  0.012   0.959  -2.414    1.617 -99.999 -99.999  -99.999
  0.10  4.0  0.005   0.959  -2.524    1.617 -99.999 -99.999  -99.999
  0.20  4.0 -0.013   0.959  -2.628    1.617 -99.999 -99.999  -99.999
  0.40  4.0 -0.067   0.964  -2.746    1.624 -99.999 -99.999  -99.999
  0.70  4.0 -0.174   0.976  -2.835    1.639 -99.999 -96.832  -97.569
  1.00  4.0 -0.302   0.986  -2.881    1.651 -77.061 -67.672  -68.252
  1.50  4.0 -0.464   0.995  -2.644    1.662 -51.354 -45.037  -45.436
  2.00  4.0 -0.497   0.998  -2.129    1.667 -38.513 -33.921  -34.190
  3.00  4.0 -0.507   0.992  -1.414    1.667 -25.682 -22.750  -22.835
  5.00  4.0 -0.510   0.950  -0.649    1.650 -15.428 -13.602  -13.445
 10.00  4.0 -0.511   0.855   0.328    1.769  -7.827  -6.340   -5.814
 30.00  4.0 -0.511   2.114   2.581    3.900  -2.995  -0.067    1.032
100.00  4.0 -0.511   3.191   5.418    7.115  -1.400   4.127    5.733
  0.01  5.0  0.053   0.959  -1.715    1.618 -99.999 -99.999  -99.999
  0.10  5.0  0.052   0.959  -1.723    1.618 -99.999 -99.999  -99.999
  0.20  5.0  0.047   0.959  -1.743    1.619 -99.999 -99.999  -99.999
  0.40  5.0  0.026   0.964  -1.797    1.625 -99.999 -99.999  -99.999
  0.70  5.0 -0.026   0.976  -1.854    1.640 -99.999 -97.898  -98.635
  1.00  5.0 -0.098   0.986  -1.894    1.652 -77.064 -68.704  -69.284
  1.50  5.0 -0.246   0.995  -1.928    1.663 -51.357 -45.770  -46.169
  2.00  5.0 -0.383   0.998  -1.847    1.668 -38.514 -34.209  -34.479
  3.00  5.0 -0.476   0.992  -1.362    1.667 -25.683 -22.803  -22.889
  5.00  5.0 -0.502   0.950  -0.641    1.650 -15.429 -13.610  -13.453
 10.00  5.0 -0.509   0.855   0.329    1.770  -7.827  -6.341   -5.814
 30.00  5.0 -0.511   2.114   2.581    3.900  -2.995  -0.067    1.032
100.00  5.0 -0.511   3.191   5.418    7.115  -1.400   4.127    5.733
  0.01  6.0  0.215   0.959  -0.936    1.627 -99.999 -99.999  -99.999
  0.10  6.0  0.214   0.959  -0.936    1.627 -99.999 -99.999  -99.999
  0.20  6.0  0.213   0.959  -0.936    1.628 -99.999 -99.999  -99.999
  0.40  6.0  0.206   0.964  -0.938    1.634 -99.999 -99.999  -99.999
  0.70  6.0  0.189   0.976  -0.940    1.649 -99.999 -99.448  -99.999
  1.00  6.0  0.161   0.986  -0.948    1.660 -77.089 -70.007  -70.587
  1.50  6.0  0.093   0.995  -0.960    1.671 -51.379 -46.908  -47.307
  2.00  6.0  0.001   0.998  -0.972    1.676 -38.533 -35.176  -35.445
  3.00  6.0 -0.212   0.993  -0.948    1.674 -25.694 -23.246  -23.330
  5.00  6.0 -0.420   0.951  -0.563    1.655 -15.434 -13.693  -13.535
 10.00  6.0 -0.491   0.856   0.338    1.773  -7.829  -6.350   -5.823
 30.00  6.0 -0.509   2.114   2.581    3.900  -2.995  -0.067    1.031
100.00  6.0 -0.511   3.191   5.418    7.115  -1.400   4.127    5.733
  0.01  7.0  0.711   0.959  -0.025    1.700 -99.999 -99.999  -99.999
  0.10  7.0  0.711   0.959  -0.024    1.700 -99.999 -99.999  -99.999
  0.20  7.0  0.711   0.959  -0.024    1.701 -99.999 -99.999  -99.999
  0.40  7.0  0.708   0.964  -0.021    1.707 -99.999 -99.999  -99.999
  0.70  7.0  0.701   0.976  -0.016    1.721 -99.999 -99.999  -99.999
  1.00  7.0  0.689   0.986  -0.011    1.731 -77.258 -72.670  -73.250
  1.50  7.0  0.662   0.995  -0.005    1.742 -51.541 -48.819  -49.216
