 neg. daughter  k39 z=19 n=20 a=39 Q=-33.8062
 pos. daughter ar39 z=18 n=21 a=39 Q=-33.2410
              +++++++++ k39 -->ar39 +++++++++---------ar39 --> k39 ----------
    t9  lrho   uf   lbeta+  leps-     lnu    lbeta-   leps+   lnubar
  0.01  1.0 -0.003 -99.999 -99.999  -99.999 -10.031 -99.999  -10.445
  0.10  1.0 -0.058 -99.999 -45.342  -46.923 -10.031 -61.224  -10.445
  0.20  1.0 -0.134 -74.911 -30.632  -31.905 -10.031 -34.240  -10.445
  0.40  1.0 -0.306 -39.451 -23.044  -24.004 -10.031 -20.181  -10.445
  0.70  1.0 -0.503 -24.253 -18.967  -19.666 -10.031 -14.348  -10.444
  1.00  1.0 -0.511 -18.174 -16.174  -16.694  -9.964 -12.829  -10.251
  1.50  1.0 -0.511 -13.437 -13.344  -13.308  -8.247 -10.989   -8.144
  2.00  1.0 -0.511 -11.037 -10.936  -10.779  -6.961  -9.165   -6.844
  3.00  1.0 -0.511  -8.497  -8.019   -7.775  -5.588  -6.991   -5.414
  5.00  1.0 -0.511  -5.885  -5.143   -4.695  -4.302  -4.789   -3.895
 10.00  1.0 -0.511  -2.794  -2.133   -1.343  -3.341  -2.432   -1.764
 30.00  1.0 -0.511   0.312   1.314    2.562  -1.913   0.469    1.534
100.00  1.0 -0.511   2.331   4.594    6.312  -1.126   4.035    5.605
  0.01  2.0 -0.001 -99.999 -99.999  -99.999 -10.032 -99.999  -10.445
  0.10  2.0 -0.038 -99.999 -44.341  -45.921 -10.032 -62.226  -10.445
  0.20  2.0 -0.095 -74.911 -29.632  -30.905 -10.031 -35.241  -10.445
  0.40  2.0 -0.227 -39.451 -22.045  -23.004 -10.031 -21.181  -10.445
  0.70  2.0 -0.446 -24.253 -18.554  -19.254 -10.031 -14.761  -10.444
  1.00  2.0 -0.506 -18.174 -16.152  -16.673  -9.964 -12.851  -10.251
  1.50  2.0 -0.511 -13.437 -13.342  -13.308  -8.247 -10.990   -8.144
  2.00  2.0 -0.511 -11.037 -10.935  -10.779  -6.961  -9.165   -6.844
  3.00  2.0 -0.511  -8.497  -8.019   -7.775  -5.588  -6.991   -5.414
  5.00  2.0 -0.511  -5.885  -5.143   -4.695  -4.302  -4.789   -3.895
 10.00  2.0 -0.511  -2.794  -2.133   -1.343  -3.341  -2.432   -1.764
 30.00  2.0 -0.511   0.312   1.314    2.562  -1.913   0.469    1.534
100.00  2.0 -0.511   2.331   4.594    6.312  -1.126   4.035    5.605
  0.01  3.0  0.003 -99.999 -99.999  -99.999 -10.034 -99.999  -10.448
  0.10  3.0 -0.018 -99.999 -43.323  -44.904 -10.032 -63.243  -10.446
  0.20  3.0 -0.055 -74.911 -28.626  -29.899 -10.032 -36.246  -10.446
  0.40  3.0 -0.147 -39.451 -21.042  -22.001 -10.032 -22.183  -10.445
  0.70  3.0 -0.314 -24.253 -17.605  -18.305 -10.032 -15.710  -10.445
  1.00  3.0 -0.465 -18.174 -15.946  -16.471  -9.964 -13.057  -10.252
  1.50  3.0 -0.506 -13.437 -13.328  -13.301  -8.247 -11.005   -8.144
  2.00  3.0 -0.510 -11.037 -10.932  -10.777  -6.961  -9.168   -6.844
  3.00  3.0 -0.511  -8.497  -8.018   -7.775  -5.588  -6.992   -5.414
  5.00  3.0 -0.511  -5.885  -5.143   -4.695  -4.302  -4.789   -3.895
 10.00  3.0 -0.511  -2.794  -2.133   -1.343  -3.341  -2.432   -1.764
 30.00  3.0 -0.511   0.312   1.314    2.562  -1.913   0.469    1.534
100.00  3.0 -0.511   2.331   4.594    6.312  -1.126   4.035    5.605
  0.01  4.0  0.012 -99.999 -99.999  -99.999 -10.043 -99.999  -10.462
  0.10  4.0  0.005 -99.999 -42.166  -43.747 -10.040 -64.399  -10.458
  0.20  4.0 -0.013 -74.911 -27.571  -28.844 -10.038 -37.301  -10.455
  0.40  4.0 -0.067 -39.451 -20.024  -20.983 -10.036 -23.201  -10.451
  0.70  4.0 -0.174 -24.253 -16.599  -17.299 -10.035 -16.716  -10.449
  1.00  4.0 -0.302 -18.174 -15.124  -15.654  -9.966 -13.879  -10.255
  1.50  4.0 -0.464 -13.437 -13.186  -13.231  -8.247 -11.146   -8.144
  2.00  4.0 -0.497 -11.037 -10.901  -10.759  -6.962  -9.200   -6.845
  3.00  4.0 -0.507  -8.497  -8.013   -7.771  -5.588  -6.997   -5.414
  5.00  4.0 -0.510  -5.885  -5.142   -4.694  -4.302  -4.790   -3.895
 10.00  4.0 -0.511  -2.794  -2.133   -1.343  -3.341  -2.432   -1.764
 30.00  4.0 -0.511   0.312   1.314    2.562  -1.913   0.469    1.534
100.00  4.0 -0.511   2.331   4.594    6.312  -1.126   4.035    5.605
  0.01  5.0  0.053 -99.999 -99.999  -99.999 -10.088 -99.999  -10.530
