 neg. daughter al25 z=13 n=12 a=25 Q= -8.9129
 pos. daughter mg25 z=12 n=13 a=25 Q=-13.1908
              +++++++++al25 -->mg25 +++++++++---------mg25 -->al25 ----------
    t9  lrho   uf   lbeta+  leps-     lnu    lbeta-   leps+   lnubar
  0.01  1.0 -0.003  -0.972  -6.201   -0.709 -99.999 -99.999  -99.999
  0.10  1.0 -0.058  -0.972  -6.686   -0.709 -99.999 -99.999  -99.999
  0.20  1.0 -0.134  -0.972  -6.810   -0.709 -99.999 -99.999  -99.999
  0.40  1.0 -0.306  -0.972  -6.913   -0.709 -63.054 -55.296  -56.273
  0.70  1.0 -0.503  -0.972  -6.337   -0.709 -39.515 -31.686  -32.415
  1.00  1.0 -0.511  -0.972  -5.049   -0.709 -30.101 -23.013  -23.581
  1.50  1.0 -0.511  -0.974  -3.895   -0.710 -22.786 -16.124  -16.507
  2.00  1.0 -0.511  -0.977  -3.236   -0.709 -19.136 -12.556  -12.807
  3.00  1.0 -0.511  -0.987  -2.447   -0.688 -14.179  -8.812   -8.871
  5.00  1.0 -0.511  -1.006  -1.576   -0.491  -8.205  -5.524   -5.335
 10.00  1.0 -0.511  -0.877  -0.434    0.475  -3.634  -2.526   -1.957
 30.00  1.0 -0.511   0.985   2.104    3.306  -0.629   1.280    2.399
100.00  1.0 -0.511   1.682   5.033    6.690   0.402   4.686    6.319
  0.01  2.0 -0.001  -0.972  -5.221   -0.709 -99.999 -99.999  -99.999
  0.10  2.0 -0.038  -0.972  -5.687   -0.709 -99.999 -99.999  -99.999
  0.20  2.0 -0.095  -0.972  -5.810   -0.709 -99.999 -99.999  -99.999
  0.40  2.0 -0.227  -0.972  -5.913   -0.709 -63.054 -56.296  -57.273
  0.70  2.0 -0.446  -0.972  -5.924   -0.709 -39.516 -32.099  -32.828
  1.00  2.0 -0.506  -0.972  -5.027   -0.709 -30.101 -23.034  -23.603
  1.50  2.0 -0.511  -0.974  -3.894   -0.710 -22.786 -16.126  -16.509
  2.00  2.0 -0.511  -0.977  -3.235   -0.709 -19.137 -12.557  -12.807
  3.00  2.0 -0.511  -0.987  -2.447   -0.688 -14.179  -8.812   -8.871
  5.00  2.0 -0.511  -1.006  -1.576   -0.491  -8.205  -5.524   -5.335
 10.00  2.0 -0.511  -0.877  -0.434    0.475  -3.634  -2.526   -1.957
 30.00  2.0 -0.511   0.985   2.104    3.306  -0.629   1.280    2.399
100.00  2.0 -0.511   1.682   5.033    6.690   0.402   4.686    6.319
  0.01  3.0  0.003  -0.972  -4.320   -0.709 -99.999 -99.999  -99.999
  0.10  3.0 -0.018  -0.972  -4.692   -0.709 -99.999 -99.999  -99.999
  0.20  3.0 -0.055  -0.972  -4.811   -0.709 -99.999 -99.999  -99.999
  0.40  3.0 -0.147  -0.972  -4.913   -0.709 -63.057 -57.298  -58.276
  0.70  3.0 -0.314  -0.972  -4.976   -0.709 -39.517 -33.047  -33.776
  1.00  3.0 -0.465  -0.972  -4.822   -0.709 -30.102 -23.240  -23.809
  1.50  3.0 -0.506  -0.974  -3.880   -0.710 -22.786 -16.140  -16.523
  2.00  3.0 -0.510  -0.977  -3.232   -0.709 -19.137 -12.560  -12.810
  3.00  3.0 -0.511  -0.987  -2.446   -0.688 -14.179  -8.812   -8.871
  5.00  3.0 -0.511  -1.006  -1.576   -0.491  -8.205  -5.524   -5.335
 10.00  3.0 -0.511  -0.877  -0.434    0.475  -3.634  -2.526   -1.957
 30.00  3.0 -0.511   0.985   2.104    3.306  -0.629   1.280    2.399
100.00  3.0 -0.511   1.682   5.033    6.690   0.402   4.686    6.319
  0.01  4.0  0.012  -0.972  -3.647   -0.707 -99.999 -99.999  -99.999
  0.10  4.0  0.005  -0.972  -3.743   -0.707 -99.999 -99.999  -99.999
  0.20  4.0 -0.013  -0.972  -3.828   -0.708 -99.999 -99.999  -99.999
  0.40  4.0 -0.067  -0.972  -3.918   -0.708 -63.088 -58.316  -59.294
  0.70  4.0 -0.174  -0.972  -3.978   -0.708 -39.532 -34.054  -34.782
  1.00  4.0 -0.302  -0.972  -4.003   -0.709 -30.110 -24.062  -24.631
  1.50  4.0 -0.464  -0.974  -3.739   -0.710 -22.789 -16.282  -16.665
  2.00  4.0 -0.497  -0.977  -3.201   -0.709 -19.138 -12.591  -12.842
  3.00  4.0 -0.507  -0.987  -2.441   -0.687 -14.179  -8.818   -8.877
  5.00  4.0 -0.510  -1.006  -1.576   -0.491  -8.205  -5.525   -5.336
 10.00  4.0 -0.511  -0.877  -0.434    0.475  -3.634  -2.527   -1.958
 30.00  4.0 -0.511   0.985   2.104    3.306  -0.629   1.280    2.399
100.00  4.0 -0.511   1.682   5.033    6.690   0.402   4.686    6.319
  0.01  5.0  0.053  -0.972  -2.897   -0.697 -99.999 -99.999  -99.999
  0.10  5.0  0.052  -0.972  -2.903   -0.698 -99.999 -99.999  -99.999
  0.20  5.0  0.047  -0.972  -2.915   -0.698 -99.999 -99.999  -99.999
  0.40  5.0  0.026  -0.972  -2.954   -0.699 -63.376 -59.485  -60.462
  0.70  5.0 -0.026  -0.972  -2.990   -0.700 -39.677 -35.120  -35.849
  1.00  5.0 -0.098  -0.972  -3.012   -0.700 -30.197 -25.094  -25.662
  1.50  5.0 -0.246  -0.974  -3.021   -0.702 -22.830 -17.015  -17.399
  2.00  5.0 -0.383  -0.977  -2.919   -0.703 -19.157 -12.880  -13.130
  3.00  5.0 -0.476  -0.987  -2.389   -0.683 -14.180  -8.871   -8.930
  5.00  5.0 -0.502  -1.006  -1.568   -0.487  -8.205  -5.534   -5.345
 10.00  5.0 -0.509  -0.877  -0.433    0.476  -3.634  -2.527   -1.958
 30.00  5.0 -0.511   0.985   2.104    3.306  -0.629   1.280    2.399
100.00  5.0 -0.511   1.682   5.033    6.690   0.402   4.686    6.319
  0.01  6.0  0.215  -0.972  -2.033   -0.628 -99.999 -99.999  -99.999
  0.10  6.0  0.214  -0.972  -2.033   -0.628 -99.999 -99.999  -99.999
  0.20  6.0  0.213  -0.972  -2.032   -0.628 -99.999 -99.999  -99.999
  0.40  6.0  0.206  -0.972  -2.034   -0.628 -65.320 -61.758  -62.735
  0.70  6.0  0.189  -0.972  -2.035   -0.628 -40.727 -36.670  -37.399
  1.00  6.0  0.161  -0.972  -2.036   -0.628 -30.872 -26.397  -26.965
  1.50  6.0  0.093  -0.974  -2.036   -0.628 -23.213 -18.153  -18.537
  2.00  6.0  0.001  -0.977  -2.033   -0.629 -19.389 -13.847  -14.097
  3.00  6.0 -0.212  -0.986  -1.971   -0.620 -14.186  -9.314   -9.373
  5.00  6.0 -0.420  -1.004  -1.489   -0.449  -8.206  -5.616   -5.427
 10.00  6.0 -0.491  -0.877  -0.425    0.483  -3.635  -2.536   -1.967
 30.00  6.0 -0.509   0.985   2.104    3.306  -0.629   1.279    2.398
100.00  6.0 -0.511   1.682   5.033    6.690   0.402   4.686    6.319
  0.01  7.0  0.711  -0.972  -1.034   -0.205 -99.999 -99.999  -99.999
  0.10  7.0  0.711  -0.972  -1.034   -0.205 -99.999 -99.999  -99.999
  0.20  7.0  0.711  -0.972  -1.034   -0.205 -99.999 -99.999  -99.999
  0.40  7.0  0.708  -0.972  -1.033   -0.204 -71.640 -68.080  -69.058
  0.70  7.0  0.701  -0.972  -1.031   -0.202 -44.380 -40.353  -41.082
  1.00  7.0  0.689  -0.972  -1.029   -0.199 -33.453 -29.060  -29.628
  1.50  7.0  0.662  -0.974  -1.023   -0.192 -24.925 -20.064  -20.448
  2.00  7.0  0.622  -0.977  -1.017   -0.185 -20.555 -15.413  -15.663
  3.00  7.0  0.510  -0.985  -1.001   -0.165 -14.231 -10.528  -10.587
  5.00  7.0  0.187  -0.998  -0.937   -0.089  -8.223  -6.228   -6.033
 10.00  7.0 -0.315  -0.871  -0.341    0.559  -3.641  -2.625   -2.051
 30.00  7.0 -0.490   0.986   2.107    3.309  -0.630   1.276    2.395
100.00  7.0 -0.509   1.682   5.033    6.690   0.402   4.686    6.319
  0.01  8.0  1.936  -0.972   0.101    0.855 -99.999 -99.999  -99.999
  0.10  8.0  1.936  -0.972   0.101    0.855 -99.999 -99.999  -99.999
  0.20  8.0  1.935  -0.972   0.101    0.855 -99.999 -99.999  -99.999
  0.40  8.0  1.934  -0.972   0.102    0.856 -87.086 -83.526  -84.504
  0.70  8.0  1.931  -0.972   0.102    0.857 -53.236 -49.209  -49.937
  1.00  8.0  1.925  -0.972   0.104    0.859 -39.676 -35.290  -35.858
  1.50  8.0  1.913  -0.974   0.105    0.863 -28.295 -24.267  -24.651
