 neg. daughter fe57 z=26 n=31 a=57 Q=-60.1790
 pos. daughter mn57 z=25 n=32 a=57 Q=-57.4878
              +++++++++fe57 -->mn57 +++++++++---------mn57 -->fe57 ----------
    t9  lrho   uf   lbeta+  leps-     lnu    lbeta-   leps+   lnubar
  0.01  1.0 -0.003 -99.999 -99.999  -99.999  -2.092 -99.999   -1.914
  0.10  1.0 -0.058 -99.999 -99.999  -99.999  -2.092 -55.550   -1.914
  0.20  1.0 -0.134 -99.999 -78.015  -79.296  -2.094 -28.470   -1.915
  0.40  1.0 -0.306 -99.999 -43.709  -44.684  -2.104 -14.327   -1.930
  0.70  1.0 -0.503 -73.770 -28.171  -28.894  -2.121  -8.434   -1.954
  1.00  1.0 -0.511 -51.326 -20.813  -21.373  -2.131  -6.894   -1.968
  1.50  1.0 -0.511 -33.883 -14.874  -15.245  -2.139  -5.598   -1.979
  2.00  1.0 -0.511 -25.174 -11.779  -12.015  -2.130  -4.852   -1.963
  3.00  1.0 -0.511 -16.482  -8.474   -8.518  -1.879  -3.925   -1.585
  5.00  1.0 -0.511  -9.549  -5.183   -5.000  -0.854  -2.582   -0.434
 10.00  1.0 -0.511  -4.381  -1.689   -1.181   0.160  -0.565    0.776
 30.00  1.0 -0.511  -0.015   1.958    3.024   0.792   2.082    3.299
100.00  1.0 -0.511   2.482   5.103    6.767   0.964   4.885    6.518
  0.01  2.0 -0.001 -99.999 -99.999  -99.999  -2.092 -99.999   -1.914
  0.10  2.0 -0.038 -99.999 -99.999  -99.999  -2.092 -56.552   -1.914
  0.20  2.0 -0.095 -99.999 -77.014  -78.295  -2.094 -29.471   -1.915
  0.40  2.0 -0.227 -99.999 -42.709  -43.684  -2.104 -15.327   -1.930
  0.70  2.0 -0.446 -73.770 -27.758  -28.481  -2.121  -8.847   -1.954
  1.00  2.0 -0.506 -51.326 -20.791  -21.352  -2.131  -6.915   -1.968
  1.50  2.0 -0.511 -33.883 -14.872  -15.244  -2.139  -5.599   -1.979
  2.00  2.0 -0.511 -25.174 -11.779  -12.015  -2.130  -4.852   -1.963
  3.00  2.0 -0.511 -16.482  -8.474   -8.517  -1.879  -3.925   -1.585
  5.00  2.0 -0.511  -9.549  -5.183   -5.000  -0.854  -2.582   -0.434
 10.00  2.0 -0.511  -4.381  -1.689   -1.181   0.160  -0.565    0.776
 30.00  2.0 -0.511  -0.015   1.958    3.024   0.792   2.082    3.299
100.00  2.0 -0.511   2.482   5.103    6.767   0.964   4.885    6.518
  0.01  3.0  0.003 -99.999 -99.999  -99.999  -2.093 -99.999   -1.914
  0.10  3.0 -0.018 -99.999 -99.999  -99.999  -2.092 -57.570   -1.914
  0.20  3.0 -0.055 -99.999 -76.008  -77.290  -2.094 -30.476   -1.916
  0.40  3.0 -0.147 -99.999 -41.707  -42.682  -2.104 -16.329   -1.930
  0.70  3.0 -0.314 -73.770 -26.809  -27.532  -2.121  -9.795   -1.954
  1.00  3.0 -0.465 -51.326 -20.585  -21.146  -2.131  -7.121   -1.968
  1.50  3.0 -0.506 -33.883 -14.858  -15.229  -2.139  -5.614   -1.979
  2.00  3.0 -0.510 -25.174 -11.776  -12.012  -2.130  -4.855   -1.963
  3.00  3.0 -0.511 -16.482  -8.474   -8.517  -1.879  -3.925   -1.585
  5.00  3.0 -0.511  -9.549  -5.183   -4.999  -0.854  -2.582   -0.434
 10.00  3.0 -0.511  -4.381  -1.689   -1.181   0.160  -0.565    0.776
 30.00  3.0 -0.511  -0.015   1.958    3.024   0.792   2.082    3.299
100.00  3.0 -0.511   2.482   5.103    6.767   0.964   4.885    6.518
  0.01  4.0  0.012 -99.999 -99.999  -99.999  -2.093 -99.999   -1.915
  0.10  4.0  0.005 -99.999 -99.999  -99.999  -2.093 -58.726   -1.915
  0.20  4.0 -0.013 -99.999 -74.954  -76.235  -2.094 -31.531   -1.916
  0.40  4.0 -0.067 -99.999 -40.689  -41.664  -2.105 -17.347   -1.931
  0.70  4.0 -0.174 -73.770 -25.803  -26.526  -2.121 -10.802   -1.954
  1.00  4.0 -0.302 -51.326 -19.763  -20.324  -2.131  -7.943   -1.969
  1.50  4.0 -0.464 -33.883 -14.716  -15.088  -2.139  -5.755   -1.979
  2.00  4.0 -0.497 -25.174 -11.744  -11.980  -2.130  -4.887   -1.964
  3.00  4.0 -0.507 -16.482  -8.468   -8.512  -1.879  -3.930   -1.585
  5.00  4.0 -0.510  -9.549  -5.182   -4.999  -0.854  -2.583   -0.434
 10.00  4.0 -0.511  -4.381  -1.689   -1.181   0.160  -0.565    0.776
 30.00  4.0 -0.511  -0.015   1.958    3.024   0.792   2.082    3.299
100.00  4.0 -0.511   2.482   5.103    6.767   0.964   4.885    6.518
  0.01  5.0  0.053 -99.999 -99.999  -99.999  -2.096 -99.999   -1.920
  0.10  5.0  0.052 -99.999 -99.999  -99.999  -2.096 -61.070   -1.920
  0.20  5.0  0.047 -99.999 -73.449  -74.730  -2.097 -33.038   -1.922
  0.40  5.0  0.026 -99.999 -39.520  -40.495  -2.107 -18.516   -1.936
  0.70  5.0 -0.026 -73.770 -24.736  -25.460  -2.124 -11.868   -1.958
  1.00  5.0 -0.098 -51.326 -18.732  -19.292  -2.134  -8.974   -1.972
  1.50  5.0 -0.246 -33.883 -13.982  -14.354  -2.141  -6.488   -1.982
  2.00  5.0 -0.383 -25.174 -11.456  -11.692  -2.131  -5.173   -1.966
  3.00  5.0 -0.476 -16.482  -8.415   -8.458  -1.880  -3.983   -1.587
  5.00  5.0 -0.502  -9.549  -5.174   -4.990  -0.854  -2.591   -0.434
 10.00  5.0 -0.509  -4.381  -1.688   -1.180   0.160  -0.566    0.776
 30.00  5.0 -0.511  -0.015   1.958    3.024   0.792   2.082    3.299
100.00  5.0 -0.511   2.482   5.103    6.767   0.964   4.885    6.518
  0.01  6.0  0.215 -99.999 -99.999  -99.999  -2.114 -99.999   -1.949
  0.10  6.0  0.214 -99.999 -99.999  -99.999  -2.114 -69.259   -1.949
  0.20  6.0  0.213 -99.999 -69.270  -70.551  -2.116 -37.223   -1.951
  0.40  6.0  0.206 -99.999 -37.254  -38.229  -2.126 -20.789   -1.966
  0.70  6.0  0.189 -73.770 -23.186  -23.910  -2.143 -13.418   -1.988
  1.00  6.0  0.161 -51.326 -17.428  -17.989  -2.153 -10.278   -2.001
  1.50  6.0  0.093 -33.883 -12.844  -13.216  -2.158  -7.626   -2.008
  2.00  6.0  0.001 -25.174 -10.489  -10.725  -2.146  -6.138   -1.988
  3.00  6.0 -0.212 -16.482  -7.972   -8.016  -1.886  -4.420   -1.599
  5.00  6.0 -0.420  -9.548  -5.091   -4.908  -0.856  -2.670   -0.439
