 neg. daughter cl32 z=17 n=15 a=32 Q=-13.3290
 pos. daughter s32  z=16 n=16 a=32 Q=-26.0143
              +++++++++cl32 -->s32  +++++++++---------s32  -->cl32 ----------
    t9  lrho   uf   lbeta+  leps-     lnu    lbeta-   leps+   lnubar
  0.01  1.0 -0.003   0.395  -5.569    1.021 -99.999 -99.999  -99.999
  0.10  1.0 -0.058   0.395  -6.066    1.021 -99.999 -99.999  -99.999
  0.20  1.0 -0.134   0.392  -6.201    1.018 -99.999 -99.999  -99.999
  0.40  1.0 -0.306   0.370  -6.326    0.990 -99.999 -99.999  -99.999
  0.70  1.0 -0.503   0.339  -5.773    0.953 -99.999 -91.113  -91.847
  1.00  1.0 -0.511   0.322  -4.500    0.932 -97.594 -64.230  -64.805
  1.50  1.0 -0.511   0.306  -3.364    0.912 -64.120 -43.172  -43.565
  2.00  1.0 -0.511   0.297  -2.716    0.902 -47.377 -32.521  -32.784
  3.00  1.0 -0.511   0.287  -1.947    0.894 -30.626 -21.690  -21.767
  5.00  1.0 -0.511   0.277  -1.116    0.919 -17.207 -12.742  -12.578
 10.00  1.0 -0.511   0.291  -0.070    1.233  -7.251  -5.664   -5.152
 30.00  1.0 -0.511   2.205   2.294    3.759  -1.414   0.001    1.072
100.00  1.0 -0.511   3.431   5.499    7.221   0.301   4.131    5.722
  0.01  2.0 -0.001   0.395  -4.589    1.021 -99.999 -99.999  -99.999
  0.10  2.0 -0.038   0.395  -5.066    1.021 -99.999 -99.999  -99.999
  0.20  2.0 -0.095   0.392  -5.201    1.018 -99.999 -99.999  -99.999
  0.40  2.0 -0.227   0.370  -5.326    0.990 -99.999 -99.999  -99.999
  0.70  2.0 -0.446   0.339  -5.360    0.953 -99.999 -91.526  -92.260
  1.00  2.0 -0.506   0.322  -4.478    0.932 -97.594 -64.252  -64.827
  1.50  2.0 -0.511   0.306  -3.362    0.912 -64.120 -43.173  -43.567
  2.00  2.0 -0.511   0.297  -2.716    0.902 -47.377 -32.521  -32.784
  3.00  2.0 -0.511   0.287  -1.947    0.894 -30.626 -21.690  -21.767
  5.00  2.0 -0.511   0.277  -1.116    0.919 -17.207 -12.742  -12.578
 10.00  2.0 -0.511   0.291  -0.070    1.233  -7.251  -5.664   -5.152
 30.00  2.0 -0.511   2.205   2.294    3.759  -1.414   0.001    1.072
100.00  2.0 -0.511   3.431   5.499    7.221   0.301   4.131    5.722
  0.01  3.0  0.003   0.395  -3.689    1.021 -99.999 -99.999  -99.999
  0.10  3.0 -0.018   0.395  -4.072    1.021 -99.999 -99.999  -99.999
  0.20  3.0 -0.055   0.392  -4.203    1.018 -99.999 -99.999  -99.999
  0.40  3.0 -0.147   0.370  -4.326    0.991 -99.999 -99.999  -99.999
  0.70  3.0 -0.314   0.339  -4.412    0.953 -99.999 -92.474  -93.208
  1.00  3.0 -0.465   0.322  -4.273    0.932 -97.594 -64.458  -65.033
  1.50  3.0 -0.506   0.306  -3.348    0.912 -64.120 -43.188  -43.581
  2.00  3.0 -0.510   0.297  -2.713    0.902 -47.377 -32.524  -32.787
  3.00  3.0 -0.511   0.287  -1.947    0.894 -30.626 -21.691  -21.767
  5.00  3.0 -0.511   0.277  -1.116    0.919 -17.207 -12.742  -12.578
 10.00  3.0 -0.511   0.291  -0.070    1.233  -7.251  -5.664   -5.152
 30.00  3.0 -0.511   2.205   2.294    3.759  -1.414   0.001    1.072
100.00  3.0 -0.511   3.431   5.499    7.221   0.301   4.131    5.722
  0.01  4.0  0.012   0.395  -3.023    1.022 -99.999 -99.999  -99.999
  0.10  4.0  0.005   0.395  -3.126    1.021 -99.999 -99.999  -99.999
  0.20  4.0 -0.013   0.392  -3.222    1.018 -99.999 -99.999  -99.999
