 neg. daughter sc44 z=21 n=23 a=44 Q=-37.8107
 pos. daughter ca44 z=20 n=24 a=44 Q=-41.4660
              +++++++++sc44 -->ca44 +++++++++---------ca44 -->sc44 ----------
    t9  lrho   uf   lbeta+  leps-     lnu    lbeta-   leps+   lnubar
  0.01  1.0 -0.003  -4.316  -8.100   -4.386 -99.999 -99.999  -99.999
  0.10  1.0 -0.058  -4.316  -8.599   -4.386 -99.999 -99.999  -99.999
  0.20  1.0 -0.134  -4.321  -8.742   -4.391 -99.999 -96.591  -97.866
  0.40  1.0 -0.306  -4.354  -8.895   -4.424 -59.339 -49.119  -50.083
  0.70  1.0 -0.503  -4.420  -8.395   -4.489 -35.675 -28.842  -29.549
  1.00  1.0 -0.511  -4.490  -7.174   -4.546 -26.137 -21.473  -22.012
  1.50  1.0 -0.511  -4.501  -6.064   -4.441 -18.575 -15.523  -15.861
  2.00  1.0 -0.511  -4.376  -5.391   -4.178 -14.661 -12.320  -12.511
  3.00  1.0 -0.511  -4.117  -4.477   -3.683 -10.617  -8.762   -8.742
  5.00  1.0 -0.511  -3.608  -3.344   -2.694  -7.338  -5.494   -5.210
 10.00  1.0 -0.511  -2.190  -1.696   -0.846  -3.109  -2.689   -1.937
 30.00  1.0 -0.511   0.580   1.618    2.865  -0.248   0.867    2.002
100.00  1.0 -0.511   1.969   4.923    6.612   0.574   4.364    5.965
  0.01  2.0 -0.001  -4.316  -7.121   -4.384 -99.999 -99.999  -99.999
  0.10  2.0 -0.038  -4.316  -7.600   -4.386 -99.999 -99.999  -99.999
  0.20  2.0 -0.095  -4.321  -7.742   -4.391 -99.999 -97.591  -98.867
  0.40  2.0 -0.227  -4.354  -7.896   -4.424 -59.339 -50.119  -51.083
  0.70  2.0 -0.446  -4.420  -7.982   -4.489 -35.675 -29.255  -29.961
  1.00  2.0 -0.506  -4.490  -7.152   -4.546 -26.137 -21.495  -22.033
  1.50  2.0 -0.511  -4.501  -6.062   -4.441 -18.575 -15.524  -15.862
  2.00  2.0 -0.511  -4.376  -5.391   -4.178 -14.661 -12.321  -12.511
  3.00  2.0 -0.511  -4.117  -4.477   -3.683 -10.617  -8.762   -8.742
