 neg. daughter na22 z=11 n=11 a=22 Q= -5.1840
 pos. daughter ne22 z=10 n=12 a=22 Q= -8.0261
              +++++++++na22 -->ne22 +++++++++---------ne22 -->na22 ----------
    t9  lrho   uf   lbeta+  leps-     lnu    lbeta-   leps+   lnubar
  0.01  1.0 -0.003  -8.113 -11.027   -8.592 -99.999 -99.999  -99.999
  0.10  1.0 -0.058  -8.113 -11.500   -8.594 -99.999 -99.999  -99.999
  0.20  1.0 -0.134  -8.113 -11.611   -8.594 -89.132 -78.550  -79.820
  0.40  1.0 -0.306  -8.102 -11.697   -8.551 -46.832 -41.308  -42.264
  0.70  1.0 -0.503  -6.467 -10.966   -6.327 -28.703 -25.219  -25.925
  1.00  1.0 -0.511  -5.159  -8.881   -5.011 -21.452 -18.745  -19.305
  1.50  1.0 -0.511  -4.128  -6.740   -3.976 -15.807 -13.269  -13.645
  2.00  1.0 -0.511  -3.614  -5.562   -3.451 -12.940 -10.385  -10.627
  3.00  1.0 -0.511  -3.108  -4.255   -2.874  -9.738  -7.315   -7.361
  5.00  1.0 -0.511  -2.683  -2.953   -2.079  -6.456  -4.554   -4.344
 10.00  1.0 -0.511  -2.218  -1.410   -0.582  -3.000  -1.924   -1.317
 30.00  1.0 -0.511   0.171   1.431    2.590   0.561   1.357    2.557
100.00  1.0 -0.511   1.311   4.700    6.343   1.578   4.632    6.284
  0.01  2.0 -0.001  -8.113 -10.047   -8.571 -99.999 -99.999  -99.999
  0.10  2.0 -0.038  -8.113 -10.500   -8.586 -99.999 -99.999  -99.999
  0.20  2.0 -0.095  -8.113 -10.611   -8.588 -89.132 -79.550  -80.821
  0.40  2.0 -0.227  -8.102 -10.697   -8.546 -46.832 -42.308  -43.264
  0.70  2.0 -0.446  -6.467 -10.553   -6.327 -28.703 -25.632  -26.337
  1.00  2.0 -0.506  -5.159  -8.859   -5.011 -21.452 -18.767  -19.327
  1.50  2.0 -0.511  -4.128  -6.738   -3.976 -15.807 -13.270  -13.646
  2.00  2.0 -0.511  -3.614  -5.562   -3.451 -12.940 -10.386  -10.627
  3.00  2.0 -0.511  -3.108  -4.255   -2.874  -9.738  -7.315   -7.361
  5.00  2.0 -0.511  -2.683  -2.953   -2.079  -6.456  -4.554   -4.344
 10.00  2.0 -0.511  -2.218  -1.410   -0.582  -3.000  -1.924   -1.317
 30.00  2.0 -0.511   0.171   1.431    2.590   0.561   1.357    2.557
100.00  2.0 -0.511   1.311   4.700    6.343   1.578   4.632    6.284
  0.01  3.0  0.003  -8.113  -9.145   -8.435 -99.999 -99.999  -99.999
  0.10  3.0 -0.018  -8.113  -9.505   -8.518 -99.999 -99.999  -99.999
  0.20  3.0 -0.055  -8.113  -9.613   -8.533 -89.133 -80.556  -81.827
  0.40  3.0 -0.147  -8.102  -9.697   -8.504 -46.832 -43.310  -44.266
