 neg. daughter ni59 z=28 n=31 a=59 Q=-61.1529
 pos. daughter co59 z=27 n=32 a=56 Q=-62.2264
              +++++++++ni59 -->co59 +++++++++---------co59 -->ni59 ----------
    t9  lrho   uf   lbeta+  leps-     lnu    lbeta-   leps+   lnubar
  0.01  1.0 -0.003 -19.439 -17.345  -17.313 -99.999 -99.999  -99.999
  0.10  1.0 -0.058 -19.439 -14.040  -15.613 -64.955 -71.200  -66.667
  0.20  1.0 -0.134 -14.877 -12.913  -14.152 -37.258 -41.384  -38.936
  0.40  1.0 -0.306 -10.600 -12.021  -11.224 -22.782 -22.162  -23.001
  0.70  1.0 -0.503  -8.770 -10.411   -9.372 -15.701 -13.959  -14.636
  1.00  1.0 -0.511  -8.044  -8.488   -8.237 -12.712 -11.417  -11.910
  1.50  1.0 -0.511  -7.386  -6.784   -6.652 -10.277  -9.233   -9.492
  2.00  1.0 -0.511  -6.733  -5.805   -5.648  -8.950  -7.857   -7.961
  3.00  1.0 -0.511  -5.710  -4.592   -4.349  -7.348  -6.218   -6.075
  5.00  1.0 -0.511  -4.787  -3.189   -2.781  -4.230  -4.357   -3.617
 10.00  1.0 -0.511  -2.696  -1.150   -0.548  -1.544  -2.019   -0.884
 30.00  1.0 -0.511   0.594   2.188    3.290   0.147   1.525    2.727
100.00  1.0 -0.511   2.827   5.292    6.967   0.686   4.715    6.339
  0.01  2.0 -0.001 -19.439 -16.366  -16.333 -99.999 -99.999  -99.999
  0.10  2.0 -0.038 -19.439 -13.039  -14.612 -64.958 -72.202  -66.670
  0.20  2.0 -0.095 -14.877 -11.913  -13.169 -37.259 -42.385  -38.938
  0.40  2.0 -0.227 -10.600 -11.021  -11.096 -22.782 -23.162  -23.523
  0.70  2.0 -0.446  -8.770  -9.998   -9.318 -15.701 -14.372  -15.037
  1.00  2.0 -0.506  -8.044  -8.466   -8.223 -12.712 -11.439  -11.930
  1.50  2.0 -0.511  -7.386  -6.782   -6.651 -10.277  -9.234   -9.494
  2.00  2.0 -0.511  -6.733  -5.805   -5.647  -8.950  -7.857   -7.962
  3.00  2.0 -0.511  -5.710  -4.592   -4.349  -7.348  -6.218   -6.075
  5.00  2.0 -0.511  -4.787  -3.189   -2.781  -4.230  -4.357   -3.617
 10.00  2.0 -0.511  -2.696  -1.150   -0.548  -1.544  -2.019   -0.884
 30.00  2.0 -0.511   0.594   2.188    3.290   0.147   1.525    2.727
100.00  2.0 -0.511   2.827   5.292    6.967   0.686   4.715    6.339
  0.01  3.0  0.003 -19.439 -15.465  -15.432 -99.999 -99.999  -99.999
  0.10  3.0 -0.018 -19.439 -12.025  -13.596 -64.983 -73.219  -66.698
  0.20  3.0 -0.055 -14.877 -10.908  -12.165 -37.270 -43.391  -38.949
  0.40  3.0 -0.147 -10.600 -10.019  -10.546 -22.784 -24.165  -23.639
  0.70  3.0 -0.314  -8.770  -9.050   -8.919 -15.702 -15.321  -15.856
  1.00  3.0 -0.465  -8.044  -8.261   -8.079 -12.713 -11.645  -12.126
  1.50  3.0 -0.506  -7.386  -6.768   -6.638 -10.277  -9.249   -9.508
  2.00  3.0 -0.510  -6.733  -5.802   -5.644  -8.950  -7.860   -7.965
  3.00  3.0 -0.511  -5.710  -4.591   -4.348  -7.348  -6.218   -6.076
  5.00  3.0 -0.511  -4.787  -3.189   -2.781  -4.230  -4.357   -3.617
 10.00  3.0 -0.511  -2.696  -1.150   -0.548  -1.544  -2.019   -0.884
 30.00  3.0 -0.511   0.594   2.188    3.290   0.147   1.525    2.727
100.00  3.0 -0.511   2.827   5.292    6.967   0.686   4.715    6.339
  0.01  4.0  0.012 -19.439 -14.799  -14.764 -99.999 -99.999  -99.999
  0.10  4.0  0.005 -19.439 -10.890  -12.450 -65.225 -74.375  -66.966
  0.20  4.0 -0.013 -14.877  -9.866  -11.116 -37.381 -44.445  -39.060
  0.40  4.0 -0.067 -10.600  -9.006   -9.629 -22.806 -25.183  -23.672
  0.70  4.0 -0.174  -8.770  -8.049   -8.069 -15.710 -16.327  -16.305
  1.00  4.0 -0.302  -8.044  -7.442   -7.366 -12.717 -12.467  -12.822
  1.50  4.0 -0.464  -7.385  -6.627   -6.505 -10.278  -9.391   -9.641
  2.00  4.0 -0.497  -6.733  -5.771   -5.615  -8.951  -7.892   -7.995
  3.00  4.0 -0.507  -5.710  -4.586   -4.343  -7.348  -6.223   -6.081
