 neg. daughter cr55 z=24 n=31 a=55 Q=-55.1063
 pos. daughter v55  z=23 n=32 a=55 Q=-48.4800
              +++++++++cr55 -->v55  +++++++++---------v55  -->cr55 ----------
    t9  lrho   uf   lbeta+  leps-     lnu    lbeta-   leps+   lnubar
  0.01  1.0 -0.003 -99.999 -99.999  -99.999  -0.486 -99.999    0.011
  0.10  1.0 -0.058 -99.999 -99.999  -99.999  -0.486 -54.867    0.011
  0.20  1.0 -0.134 -99.999 -99.999  -99.999  -0.481 -27.816    0.016
  0.40  1.0 -0.306 -99.999 -92.463  -93.444  -0.446 -13.689    0.053
  0.70  1.0 -0.503 -99.999 -55.618  -56.353  -0.396  -7.804    0.107
  1.00  1.0 -0.511 -70.281 -39.733  -40.309  -0.366  -6.271    0.138
  1.50  1.0 -0.511 -46.374 -27.176  -27.571  -0.340  -4.989    0.167
  2.00  1.0 -0.511 -34.447 -20.803  -21.068  -0.324  -4.260    0.184
  3.00  1.0 -0.511 -22.575 -14.310  -14.390  -0.298  -3.396    0.214
  5.00  1.0 -0.511 -13.169  -8.915   -8.756  -0.250  -2.463    0.276
 10.00  1.0 -0.511  -6.238  -4.355   -3.858   0.379  -1.190    1.150
 30.00  1.0 -0.511  -0.816   0.919    1.965   2.263   1.948    3.488
100.00  1.0 -0.511   1.990   4.686    6.331   2.867   4.979    6.645
  0.01  2.0 -0.001 -99.999 -99.999  -99.999  -0.486 -99.999    0.011
  0.10  2.0 -0.038 -99.999 -99.999  -99.999  -0.486 -55.869    0.011
  0.20  2.0 -0.095 -99.999 -99.999  -99.999  -0.481 -28.816    0.016
  0.40  2.0 -0.227 -99.999 -91.463  -92.444  -0.446 -14.689    0.053
  0.70  2.0 -0.446 -99.999 -55.205  -55.940  -0.396  -8.217    0.107
  1.00  2.0 -0.506 -70.281 -39.711  -40.288  -0.366  -6.292    0.138
  1.50  2.0 -0.511 -46.374 -27.175  -27.570  -0.340  -4.990    0.167
  2.00  2.0 -0.511 -34.447 -20.803  -21.068  -0.324  -4.260    0.184
  3.00  2.0 -0.511 -22.575 -14.310  -14.390  -0.298  -3.396    0.214
  5.00  2.0 -0.511 -13.169  -8.915   -8.756  -0.250  -2.463    0.276
 10.00  2.0 -0.511  -6.238  -4.355   -3.858   0.379  -1.190    1.150
 30.00  2.0 -0.511  -0.816   0.919    1.965   2.263   1.948    3.488
100.00  2.0 -0.511   1.990   4.686    6.331   2.867   4.979    6.645
  0.01  3.0  0.003 -99.999 -99.999  -99.999  -0.486 -99.999    0.011
  0.10  3.0 -0.018 -99.999 -99.999  -99.999  -0.486 -56.886    0.011
  0.20  3.0 -0.055 -99.999 -99.999  -99.999  -0.481 -29.822    0.016
  0.40  3.0 -0.147 -99.999 -90.461  -91.442  -0.446 -15.692    0.053
  0.70  3.0 -0.314 -99.999 -54.257  -54.991  -0.396  -9.165    0.107
  1.00  3.0 -0.465 -70.281 -39.505  -40.082  -0.366  -6.498    0.138
  1.50  3.0 -0.506 -46.374 -27.160  -27.555  -0.340  -5.004    0.167
  2.00  3.0 -0.510 -34.447 -20.799  -21.065  -0.324  -4.263    0.184
  3.00  3.0 -0.511 -22.575 -14.310  -14.390  -0.298  -3.397    0.214
  5.00  3.0 -0.511 -13.169  -8.915   -8.756  -0.250  -2.463    0.276
 10.00  3.0 -0.511  -6.238  -4.355   -3.858   0.379  -1.190    1.150
 30.00  3.0 -0.511  -0.816   0.919    1.965   2.263   1.948    3.488
100.00  3.0 -0.511   1.990   4.686    6.331   2.867   4.979    6.645
  0.01  4.0  0.012 -99.999 -99.999  -99.999  -0.486 -99.999    0.011
  0.10  4.0  0.005 -99.999 -99.999  -99.999  -0.486 -58.043    0.011
  0.20  4.0 -0.013 -99.999 -99.999  -99.999  -0.481 -30.877    0.015
  0.40  4.0 -0.067 -99.999 -89.443  -90.424  -0.446 -16.710    0.053
  0.70  4.0 -0.174 -99.999 -53.250  -53.985  -0.396 -10.172    0.107
  1.00  4.0 -0.302 -70.281 -38.683  -39.260  -0.366  -7.320    0.138
  1.50  4.0 -0.464 -46.374 -27.018  -27.413  -0.340  -5.146    0.167
  2.00  4.0 -0.497 -34.447 -20.768  -21.033  -0.324  -4.294    0.184
  3.00  4.0 -0.507 -22.575 -14.304  -14.384  -0.298  -3.402    0.214
  5.00  4.0 -0.510 -13.169  -8.914   -8.755  -0.250  -2.464    0.276
 10.00  4.0 -0.511  -6.238  -4.355   -3.858   0.379  -1.190    1.150
 30.00  4.0 -0.511  -0.816   0.919    1.965   2.263   1.948    3.488
100.00  4.0 -0.511   1.990   4.686    6.331   2.867   4.979    6.645
  0.01  5.0  0.053 -99.999 -99.999  -99.999  -0.486 -99.999    0.010
  0.10  5.0  0.052 -99.999 -99.999  -99.999  -0.486 -60.386    0.010
  0.20  5.0  0.047 -99.999 -99.999  -99.999  -0.482 -32.383    0.015
  0.40  5.0  0.026 -99.999 -88.274  -89.255  -0.447 -17.878    0.052
  0.70  5.0 -0.026 -99.999 -52.184  -52.918  -0.396 -11.238    0.106
  1.00  5.0 -0.098 -70.281 -37.652  -38.228  -0.367  -8.351    0.138
  1.50  5.0 -0.246 -46.374 -26.285  -26.680  -0.340  -5.878    0.166
  2.00  5.0 -0.383 -34.447 -20.479  -20.744  -0.324  -4.581    0.184
  3.00  5.0 -0.476 -22.575 -14.251  -14.331  -0.298  -3.454    0.214
  5.00  5.0 -0.502 -13.169  -8.906   -8.747  -0.251  -2.472    0.276
 10.00  5.0 -0.509  -6.238  -4.354   -3.857   0.379  -1.191    1.150
 30.00  5.0 -0.511  -0.816   0.919    1.965   2.263   1.948    3.488
100.00  5.0 -0.511   1.990   4.686    6.331   2.867   4.979    6.645
  0.01  6.0  0.215 -99.999 -99.999  -99.999  -0.488 -99.999    0.006
  0.10  6.0  0.214 -99.999 -99.999  -99.999  -0.489 -68.576    0.006
  0.20  6.0  0.213 -99.999 -99.999  -99.999  -0.484 -36.568    0.010
  0.40  6.0  0.206 -99.999 -86.001  -86.982  -0.449 -20.151    0.048
  0.70  6.0  0.189 -99.999 -50.634  -51.369  -0.399 -12.788    0.102
  1.00  6.0  0.161 -70.281 -36.349  -36.925  -0.369  -9.655    0.134
  1.50  6.0  0.093 -46.374 -25.147  -25.542  -0.342  -7.016    0.163
  2.00  6.0  0.001 -34.447 -19.513  -19.778  -0.326  -5.546    0.181
  3.00  6.0 -0.212 -22.575 -13.809  -13.888  -0.299  -3.890    0.211
  5.00  6.0 -0.420 -13.168  -8.823   -8.664  -0.251  -2.551    0.274
 10.00  6.0 -0.491  -6.238  -4.345   -3.848   0.378  -1.199    1.149
 30.00  6.0 -0.509  -0.816   0.919    1.966   2.263   1.947    3.488
100.00  6.0 -0.511   1.990   4.686    6.331   2.867   4.979    6.645
  0.01  7.0  0.711 -99.999 -99.999  -99.999  -0.507 -99.999   -0.025
  0.10  7.0  0.711 -99.999 -99.999  -99.999  -0.506 -93.635   -0.025
