 neg. daughter sc41 z=21 n=20 a=41 Q=-28.6435
 pos. daughter ca41 z=20 n=21 a=41 Q=-35.1385
              +++++++++sc41 -->ca41 +++++++++---------ca41 -->sc41 ----------
    t9  lrho   uf   lbeta+  leps-     lnu    lbeta-   leps+   lnubar
  0.01  1.0 -0.003   0.074  -5.511    0.545 -99.999 -99.999  -99.999
  0.10  1.0 -0.058   0.074  -6.013    0.545 -99.999 -99.999  -99.999
  0.20  1.0 -0.134   0.074  -6.153    0.545 -99.999 -99.999  -99.999
  0.40  1.0 -0.306   0.074  -6.281    0.545 -99.999 -82.827  -83.807
  0.70  1.0 -0.503   0.074  -5.730    0.545 -66.660 -47.251  -47.985
  1.00  1.0 -0.511   0.074  -4.460    0.545 -46.868 -33.796  -34.371
  1.50  1.0 -0.511   0.074  -3.327    0.546 -31.475 -23.194  -23.588
  2.00  1.0 -0.511   0.074  -2.682    0.547 -23.778 -17.775  -18.038
  3.00  1.0 -0.511   0.073  -1.914    0.555 -16.085 -12.185  -12.262
  5.00  1.0 -0.511   0.066  -1.071    0.609  -9.941  -7.434   -7.270
 10.00  1.0 -0.511   0.006  -0.019    1.070  -5.390  -3.428   -2.920
 30.00  1.0 -0.511   0.821   1.939    3.177  -2.421   0.521    1.596
100.00  1.0 -0.511   1.489   4.609    6.280  -1.361   3.939    5.557
  0.01  2.0 -0.001   0.074  -4.532    0.545 -99.999 -99.999  -99.999
  0.10  2.0 -0.038   0.074  -5.013    0.545 -99.999 -99.999  -99.999
  0.20  2.0 -0.095   0.074  -5.153    0.545 -99.999 -99.999  -99.999
  0.40  2.0 -0.227   0.074  -5.282    0.545 -99.999 -83.827  -84.807
  0.70  2.0 -0.446   0.074  -5.317    0.545 -66.660 -47.664  -48.398
  1.00  2.0 -0.506   0.074  -4.438    0.545 -46.868 -33.818  -34.393
  1.50  2.0 -0.511   0.074  -3.326    0.546 -31.475 -23.196  -23.589
  2.00  2.0 -0.511   0.074  -2.682    0.547 -23.778 -17.775  -18.038
  3.00  2.0 -0.511   0.073  -1.914    0.555 -16.085 -12.185  -12.262
  5.00  2.0 -0.511   0.066  -1.071    0.609  -9.941  -7.434   -7.270
 10.00  2.0 -0.511   0.006  -0.019    1.070  -5.390  -3.428   -2.920
 30.00  2.0 -0.511   0.821   1.939    3.177  -2.421   0.521    1.596
100.00  2.0 -0.511   1.489   4.609    6.280  -1.361   3.939    5.557
  0.01  3.0  0.003   0.074  -3.631    0.546 -99.999 -99.999  -99.999
  0.10  3.0 -0.018   0.074  -4.019    0.545 -99.999 -99.999  -99.999
  0.20  3.0 -0.055   0.074  -4.155    0.545 -99.999 -99.999  -99.999
  0.40  3.0 -0.147   0.074  -4.282    0.545 -99.999 -84.829  -85.809
  0.70  3.0 -0.314   0.074  -4.370    0.545 -66.660 -48.613  -49.347
  1.00  3.0 -0.465   0.074  -4.233    0.545 -46.868 -34.024  -34.599
  1.50  3.0 -0.506   0.074  -3.311    0.546 -31.475 -23.210  -23.604
  2.00  3.0 -0.510   0.074  -2.679    0.547 -23.778 -17.778  -18.041
  3.00  3.0 -0.511   0.073  -1.913    0.555 -16.085 -12.185  -12.262
  5.00  3.0 -0.511   0.066  -1.071    0.609  -9.941  -7.434   -7.270
 10.00  3.0 -0.511   0.006  -0.019    1.070  -5.390  -3.428   -2.920
 30.00  3.0 -0.511   0.821   1.939    3.177  -2.421   0.521    1.596
100.00  3.0 -0.511   1.489   4.609    6.280  -1.361   3.939    5.557
  0.01  4.0  0.012   0.074  -2.967    0.546 -99.999 -99.999  -99.999
  0.10  4.0  0.005   0.074  -3.074    0.546 -99.999 -99.999  -99.999
  0.20  4.0 -0.013   0.074  -3.175    0.546 -99.999 -99.999  -99.999
  0.40  4.0 -0.067   0.074  -3.288    0.546 -99.999 -85.847  -86.827
  0.70  4.0 -0.174   0.074  -3.372    0.546 -66.660 -49.619  -50.353
  1.00  4.0 -0.302   0.074  -3.415    0.546 -46.868 -34.846  -35.421
  1.50  4.0 -0.464   0.074  -3.171    0.546 -31.475 -23.352  -23.746
  2.00  4.0 -0.497   0.074  -2.648    0.547 -23.779 -17.810  -18.073
  3.00  4.0 -0.507   0.073  -1.908    0.555 -16.085 -12.191  -12.267
  5.00  4.0 -0.510   0.066  -1.070    0.610  -9.941  -7.435   -7.271
 10.00  4.0 -0.511   0.006  -0.019    1.070  -5.390  -3.428   -2.920
 30.00  4.0 -0.511   0.821   1.939    3.177  -2.421   0.521    1.596
100.00  4.0 -0.511   1.489   4.609    6.280  -1.361   3.939    5.557
  0.01  5.0  0.053   0.074  -2.257    0.550 -99.999 -99.999  -99.999
  0.10  5.0  0.052   0.074  -2.265    0.550 -99.999 -99.999  -99.999
  0.20  5.0  0.047   0.074  -2.283    0.550 -99.999 -99.999  -99.999
  0.40  5.0  0.026   0.074  -2.334    0.549 -99.999 -87.016  -87.996
  0.70  5.0 -0.026   0.074  -2.390    0.549 -66.662 -50.686  -51.419
  1.00  5.0 -0.098   0.074  -2.426    0.548 -46.870 -35.877  -36.453
  1.50  5.0 -0.246   0.074  -2.454    0.548 -31.476 -24.085  -24.479
  2.00  5.0 -0.383   0.074  -2.366    0.549 -23.779 -18.098  -18.361
  3.00  5.0 -0.476   0.073  -1.856    0.556 -16.085 -12.244  -12.321
  5.00  5.0 -0.502   0.066  -1.062    0.611  -9.941  -7.444   -7.279
 10.00  5.0 -0.509   0.006  -0.018    1.070  -5.391  -3.429   -2.921
 30.00  5.0 -0.511   0.821   1.939    3.177  -2.421   0.521    1.596
100.00  5.0 -0.511   1.489   4.609    6.280  -1.361   3.939    5.557
  0.01  6.0  0.215   0.074  -1.454    0.573 -99.999 -99.999  -99.999
  0.10  6.0  0.214   0.074  -1.454    0.573 -99.999 -99.999  -99.999
  0.20  6.0  0.213   0.074  -1.453    0.573 -99.999 -99.999  -99.999
  0.40  6.0  0.206   0.074  -1.457    0.573 -99.999 -89.288  -90.269
  0.70  6.0  0.189   0.074  -1.462    0.573 -66.677 -52.235  -52.969
  1.00  6.0  0.161   0.074  -1.470    0.572 -46.884 -37.180  -37.756
  1.50  6.0  0.093   0.074  -1.481    0.572 -31.489 -25.223  -25.617
  2.00  6.0  0.001   0.074  -1.487    0.572 -23.791 -19.065  -19.328
  3.00  6.0 -0.212   0.074  -1.441    0.575 -16.093 -12.687  -12.763
  5.00  6.0 -0.420   0.067  -0.984    0.625  -9.944  -7.526   -7.361
 10.00  6.0 -0.491   0.006  -0.010    1.077  -5.392  -3.438   -2.930
 30.00  6.0 -0.509   0.821   1.940    3.177  -2.421   0.521    1.595
