 neg. daughter si30 z=14 n=16 a=30 Q=-24.4394
 pos. daughter al30 z=13 n=17 a=30 Q=-15.8900
              +++++++++si30 -->al30 +++++++++---------al30 -->si30 ----------
    t9  lrho   uf   lbeta+  leps-     lnu    lbeta-   leps+   lnubar
  0.01  1.0 -0.003 -99.999 -99.999  -99.999  -0.666 -99.999   -0.234
  0.10  1.0 -0.058 -99.999 -99.999  -99.999  -0.666 -54.077   -0.234
  0.20  1.0 -0.134 -99.999 -99.999  -99.999  -0.666 -27.174   -0.234
  0.40  1.0 -0.306 -99.999 -99.999  -99.999  -0.666 -13.183   -0.235
  0.70  1.0 -0.503 -93.265 -68.921  -69.652  -0.673  -7.407   -0.241
  1.00  1.0 -0.511 -65.168 -48.925  -49.496  -0.689  -5.944   -0.258
  1.50  1.0 -0.511 -43.291 -33.153  -33.540  -0.726  -4.744   -0.295
  2.00  1.0 -0.511 -32.334 -25.143  -25.397  -0.763  -4.075   -0.330
  3.00  1.0 -0.511 -21.353 -16.946  -17.012  -0.783  -3.288   -0.307
  5.00  1.0 -0.511 -12.553 -10.055   -9.878  -0.375  -2.396    0.303
 10.00  1.0 -0.511  -6.142  -4.164   -3.652   0.596  -0.903    1.358
 30.00  1.0 -0.511  -1.133   1.119    2.137   2.122   2.271    3.667
100.00  1.0 -0.511   1.849   4.622    6.229   2.832   5.331    7.024
  0.01  2.0 -0.001 -99.999 -99.999  -99.999  -0.666 -99.999   -0.234
  0.10  2.0 -0.038 -99.999 -99.999  -99.999  -0.666 -55.079   -0.234
  0.20  2.0 -0.095 -99.999 -99.999  -99.999  -0.666 -28.175   -0.234
  0.40  2.0 -0.227 -99.999 -99.999  -99.999  -0.666 -14.182   -0.235
  0.70  2.0 -0.446 -93.265 -68.508  -69.239  -0.673  -7.820   -0.241
  1.00  2.0 -0.506 -65.168 -48.904  -49.475  -0.689  -5.965   -0.258
  1.50  2.0 -0.511 -43.291 -33.151  -33.538  -0.726  -4.746   -0.295
  2.00  2.0 -0.511 -32.334 -25.142  -25.397  -0.763  -4.076   -0.330
