 neg. daughter ca40 z=20 n=20 a=40 Q=-34.8468
 pos. daughter  k40 z=19 n=21 a=40 Q=-33.5352
              +++++++++ca40 --> k40 +++++++++--------- k40 -->ca40 ----------
    t9  lrho   uf   lbeta+  leps-     lnu    lbeta-   leps+   lnubar
  0.01  1.0 -0.003 -99.999 -99.999  -99.999 -16.790 -99.999  -16.881
  0.10  1.0 -0.058 -99.999 -89.987  -91.570 -16.801 -69.085  -16.892
  0.20  1.0 -0.134 -96.933 -56.483  -57.761 -16.847 -42.135  -16.938
  0.40  1.0 -0.306 -49.848 -39.506  -40.475 -16.913 -28.138  -17.004
  0.70  1.0 -0.503 -29.669 -31.417  -29.758 -16.958 -20.180  -17.047
  1.00  1.0 -0.511 -21.597 -24.273  -21.686 -14.542 -15.515  -14.224
  1.50  1.0 -0.511 -15.312 -16.829  -15.364 -10.716 -11.723  -10.394
  2.00  1.0 -0.511 -12.150 -12.998  -12.076  -8.805  -9.681   -8.475
  3.00  1.0 -0.511  -8.907  -8.984   -8.405  -6.906  -7.381   -6.527
  5.00  1.0 -0.511  -5.840  -5.388   -4.782  -5.435  -5.161   -4.690
 10.00  1.0 -0.511  -2.481  -1.919   -1.065  -4.506  -2.705   -2.134
 30.00  1.0 -0.511   0.312   1.200    2.464  -4.225   0.494    1.543
100.00  1.0 -0.511   2.039   4.307    6.032  -4.245   3.860    5.438
  0.01  2.0 -0.001 -99.999 -99.999  -99.999 -16.790 -99.999  -16.882
  0.10  2.0 -0.038 -99.999 -88.985  -90.568 -16.801 -70.086  -16.892
  0.20  2.0 -0.095 -96.933 -55.483  -56.761 -16.847 -43.135  -16.938
  0.40  2.0 -0.227 -49.848 -38.506  -39.475 -16.913 -29.138  -17.005
  0.70  2.0 -0.446 -29.669 -31.004  -29.755 -16.958 -20.593  -17.047
  1.00  2.0 -0.506 -21.597 -24.252  -21.685 -14.542 -15.537  -14.224
  1.50  2.0 -0.511 -15.312 -16.827  -15.363 -10.716 -11.725  -10.394
  2.00  2.0 -0.511 -12.150 -12.998  -12.076  -8.805  -9.681   -8.475
  3.00  2.0 -0.511  -8.907  -8.984   -8.405  -6.906  -7.381   -6.527
  5.00  2.0 -0.511  -5.840  -5.388   -4.782  -5.435  -5.161   -4.690
 10.00  2.0 -0.511  -2.481  -1.919   -1.065  -4.506  -2.705   -2.134
 30.00  2.0 -0.511   0.312   1.200    2.464  -4.225   0.494    1.543
100.00  2.0 -0.511   2.039   4.307    6.032  -4.245   3.860    5.438
  0.01  3.0  0.003 -99.999 -99.999  -99.999 -16.791 -99.999  -16.882
  0.10  3.0 -0.018 -99.999 -87.968  -89.551 -16.801 -71.104  -16.892
  0.20  3.0 -0.055 -96.933 -54.477  -55.755 -16.847 -44.141  -16.938
  0.40  3.0 -0.147 -49.848 -37.504  -38.473 -16.914 -30.140  -17.005
  0.70  3.0 -0.314 -29.669 -30.055  -29.717 -16.958 -21.542  -17.047
  1.00  3.0 -0.465 -21.597 -24.046  -21.684 -14.542 -15.743  -14.227
  1.50  3.0 -0.506 -15.312 -16.813  -15.362 -10.716 -11.739  -10.394
  2.00  3.0 -0.510 -12.150 -12.995  -12.075  -8.805  -9.684   -8.475
  3.00  3.0 -0.511  -8.907  -8.984   -8.404  -6.906  -7.382   -6.527
  5.00  3.0 -0.511  -5.840  -5.388   -4.781  -5.435  -5.161   -4.690
 10.00  3.0 -0.511  -2.481  -1.919   -1.065  -4.506  -2.705   -2.134
 30.00  3.0 -0.511   0.312   1.200    2.464  -4.225   0.494    1.543
100.00  3.0 -0.511   2.039   4.307    6.032  -4.245   3.860    5.438
  0.01  4.0  0.012 -99.999 -99.999  -99.999 -16.793 -99.999  -16.886
  0.10  4.0  0.005 -99.999 -86.811  -88.394 -16.803 -72.260  -16.895
  0.20  4.0 -0.013 -96.933 -53.422  -54.700 -16.848 -45.196  -16.940
  0.40  4.0 -0.067 -49.848 -36.486  -37.455 -16.915 -31.158  -17.006
  0.70  4.0 -0.174 -29.669 -29.049  -29.447 -16.959 -22.548  -17.048
  1.00  4.0 -0.302 -21.597 -23.228  -21.660 -14.542 -16.565  -14.230
  1.50  4.0 -0.464 -15.312 -16.672  -15.348 -10.716 -11.881  -10.397
  2.00  4.0 -0.497 -12.150 -12.963  -12.066  -8.805  -9.716   -8.476
  3.00  4.0 -0.507  -8.907  -8.979   -8.401  -6.906  -7.387   -6.528
  5.00  4.0 -0.510  -5.840  -5.387   -4.781  -5.435  -5.162   -4.691
 10.00  4.0 -0.511  -2.481  -1.919   -1.065  -4.506  -2.705   -2.134
 30.00  4.0 -0.511   0.312   1.200    2.464  -4.225   0.494    1.543
100.00  4.0 -0.511   2.039   4.307    6.032  -4.245   3.860    5.438
  0.01  5.0  0.053 -99.999 -99.999  -99.999 -16.804 -99.999  -16.903
  0.10  5.0  0.052 -99.999 -84.468  -86.051 -16.815 -74.604  -16.914
  0.20  5.0  0.047 -96.933 -51.916  -53.194 -16.860 -46.702  -16.958
  0.40  5.0  0.026 -49.848 -35.317  -36.286 -16.925 -32.327  -17.022
