 neg. daughter si27 z=14 n=13 a=27 Q=-12.3853
 pos. daughter al27 z=13 n=14 a=27 Q=-17.1943
              +++++++++si27 -->al27 +++++++++---------al27 -->si27 ----------
    t9  lrho   uf   lbeta+  leps-     lnu    lbeta-   leps+   lnubar
  0.01  1.0 -0.003  -0.738  -6.104   -0.415 -99.999 -99.999  -99.999
  0.10  1.0 -0.058  -0.738  -6.594   -0.415 -99.999 -99.999  -99.999
  0.20  1.0 -0.134  -0.738  -6.720   -0.415 -99.999 -99.999  -99.999
  0.40  1.0 -0.306  -0.738  -6.828   -0.415 -71.705 -61.950  -62.928
  0.70  1.0 -0.503  -0.738  -6.257   -0.415 -43.317 -35.474  -36.203
  1.00  1.0 -0.511  -0.738  -4.972   -0.415 -31.897 -25.655  -26.224
  1.50  1.0 -0.511  -0.739  -3.821   -0.415 -22.972 -17.876  -18.262
  2.00  1.0 -0.511  -0.739  -3.162   -0.413 -18.498 -13.865  -14.117
  3.00  1.0 -0.511  -0.744  -2.374   -0.397 -14.006  -9.675   -9.737
  5.00  1.0 -0.511  -0.759  -1.505   -0.262  -9.527  -6.030   -5.845
 10.00  1.0 -0.511  -0.752  -0.370    0.561  -4.033  -2.767   -2.214
 30.00  1.0 -0.511   1.185   2.026    3.254  -0.334   1.027    2.159
100.00  1.0 -0.511   2.217   5.078    6.745   0.859   4.561    6.189
  0.01  2.0 -0.001  -0.738  -5.125   -0.415 -99.999 -99.999  -99.999
  0.10  2.0 -0.038  -0.738  -5.594   -0.415 -99.999 -99.999  -99.999
  0.20  2.0 -0.095  -0.738  -5.720   -0.415 -99.999 -99.999  -99.999
  0.40  2.0 -0.227  -0.738  -5.828   -0.415 -71.705 -62.950  -63.928
  0.70  2.0 -0.446  -0.738  -5.844   -0.415 -43.317 -35.887  -36.616
  1.00  2.0 -0.506  -0.738  -4.950   -0.415 -31.897 -25.676  -26.246
  1.50  2.0 -0.511  -0.739  -3.819   -0.415 -22.972 -17.878  -18.263
  2.00  2.0 -0.511  -0.739  -3.162   -0.413 -18.498 -13.865  -14.117
  3.00  2.0 -0.511  -0.744  -2.374   -0.397 -14.006  -9.675   -9.737
  5.00  2.0 -0.511  -0.759  -1.505   -0.262  -9.527  -6.030   -5.845
 10.00  2.0 -0.511  -0.752  -0.370    0.561  -4.033  -2.767   -2.214
 30.00  2.0 -0.511   1.185   2.026    3.254  -0.334   1.027    2.159
100.00  2.0 -0.511   2.217   5.078    6.745   0.859   4.561    6.189
  0.01  3.0  0.003  -0.738  -4.223   -0.415 -99.999 -99.999  -99.999
  0.10  3.0 -0.018  -0.738  -4.599   -0.415 -99.999 -99.999  -99.999
  0.20  3.0 -0.055  -0.738  -4.722   -0.415 -99.999 -99.999  -99.999
  0.40  3.0 -0.147  -0.738  -4.828   -0.415 -71.706 -63.952  -64.930
  0.70  3.0 -0.314  -0.738  -4.896   -0.415 -43.317 -36.835  -37.565
  1.00  3.0 -0.465  -0.738  -4.744   -0.415 -31.897 -25.882  -26.452
  1.50  3.0 -0.506  -0.739  -3.805   -0.415 -22.972 -17.892  -18.278
  2.00  3.0 -0.510  -0.739  -3.159   -0.412 -18.498 -13.868  -14.121
  3.00  3.0 -0.511  -0.744  -2.374   -0.397 -14.006  -9.676   -9.738
  5.00  3.0 -0.511  -0.759  -1.504   -0.262  -9.527  -6.030   -5.845
