 neg. daughter fe60 z=26 n=34 a=60 Q=-61.4371
 pos. daughter mn60 z=25 n=35 a=60 Q=-51.7200
              +++++++++fe60 -->mn60 +++++++++---------mn60 -->fe60 ----------
    t9  lrho   uf   lbeta+  leps-     lnu    lbeta-   leps+   lnubar
  0.01  1.0 -0.003 -99.999 -99.999  -99.999 -10.315 -99.999   -9.658
  0.10  1.0 -0.058 -99.999 -99.999  -99.999  -1.263 -56.231   -0.605
  0.20  1.0 -0.134 -99.999 -99.999  -99.999  -0.797 -28.691   -0.140
  0.40  1.0 -0.306 -99.999 -99.999  -99.999  -0.584 -14.361    0.073
  0.70  1.0 -0.503 -99.999 -77.614  -78.351  -0.491  -8.416    0.167
  1.00  1.0 -0.511 -84.932 -55.028  -55.607  -0.447  -6.861    0.211
  1.50  1.0 -0.511 -55.821 -37.219  -37.619  -0.404  -5.561    0.255
  2.00  1.0 -0.511 -41.261 -28.186  -28.457  -0.373  -4.819    0.288
  3.00  1.0 -0.511 -26.735 -19.006  -19.093  -0.316  -3.934    0.353
  5.00  1.0 -0.511 -15.234 -11.394  -11.248  -0.018  -2.890    0.711
 10.00  1.0 -0.511  -6.831  -4.815   -4.339   0.970  -1.074    1.762
 30.00  1.0 -0.511  -0.725   1.013    2.076   1.966   1.694    3.209
100.00  1.0 -0.511   2.745   4.952    6.641   2.291   4.645    6.273
  0.01  2.0 -0.001 -99.999 -99.999  -99.999 -10.315 -99.999   -9.658
  0.10  2.0 -0.038 -99.999 -99.999  -99.999  -1.263 -57.233   -0.605
  0.20  2.0 -0.095 -99.999 -99.999  -99.999  -0.797 -29.691   -0.140
  0.40  2.0 -0.227 -99.999 -99.999  -99.999  -0.584 -15.361    0.073
  0.70  2.0 -0.446 -99.999 -77.201  -77.938  -0.491  -8.829    0.167
  1.00  2.0 -0.506 -84.932 -55.007  -55.586  -0.447  -6.883    0.211
  1.50  2.0 -0.511 -55.821 -37.218  -37.617  -0.404  -5.562    0.255
  2.00  2.0 -0.511 -41.261 -28.186  -28.456  -0.373  -4.819    0.288
  3.00  2.0 -0.511 -26.735 -19.006  -19.093  -0.316  -3.934    0.353
  5.00  2.0 -0.511 -15.234 -11.394  -11.248  -0.018  -2.890    0.711
 10.00  2.0 -0.511  -6.831  -4.815   -4.339   0.970  -1.074    1.762
 30.00  2.0 -0.511  -0.725   1.013    2.076   1.966   1.694    3.209
100.00  2.0 -0.511   2.745   4.952    6.641   2.291   4.645    6.273
  0.01  3.0  0.003 -99.999 -99.999  -99.999 -10.316 -99.999   -9.658
  0.10  3.0 -0.018 -99.999 -99.999  -99.999  -1.263 -58.250   -0.605
  0.20  3.0 -0.055 -99.999 -99.999  -99.999  -0.797 -30.697   -0.140
  0.40  3.0 -0.147 -99.999 -99.999  -99.999  -0.584 -16.364    0.073
