 neg. daughter na25 z=11 n=14 a=25 Q= -9.3570
 pos. daughter ne25 z=10 n=15 a=25 Q= -2.1500
              +++++++++na25 -->ne25 +++++++++---------ne25 -->na25 ----------
    t9  lrho   uf   lbeta+  leps-     lnu    lbeta-   leps+   lnubar
  0.01  1.0 -0.003 -99.999 -99.999  -99.999   0.074 -99.999    0.632
  0.10  1.0 -0.058 -99.999 -99.999  -99.999   0.074 -53.610    0.632
  0.20  1.0 -0.134 -99.999 -99.999  -99.999   0.074 -26.755    0.632
  0.40  1.0 -0.306 -99.999 -99.999  -99.999   0.074 -12.799    0.632
  0.70  1.0 -0.503 -78.243 -60.361  -61.095   0.074  -7.040    0.632
  1.00  1.0 -0.511 -55.291 -43.299  -43.875   0.074  -5.574    0.632
  1.50  1.0 -0.511 -37.449 -29.823  -30.217   0.074  -4.352    0.632
  2.00  1.0 -0.511 -28.533 -22.968  -23.232   0.074  -3.656    0.633
  3.00  1.0 -0.511 -19.621 -15.945  -16.023   0.075  -2.832    0.635
  5.00  1.0 -0.511 -12.487 -10.021   -9.857   0.150  -1.933    0.754
 10.00  1.0 -0.511  -6.881  -4.603   -4.105   1.056  -0.444    1.821
 30.00  1.0 -0.511  -1.136   0.804    1.852   2.051   2.250    3.631
100.00  1.0 -0.511   0.880   4.461    6.093   2.348   5.009    6.678
  0.01  2.0 -0.001 -99.999 -99.999  -99.999   0.074 -99.999    0.632
  0.10  2.0 -0.038 -99.999 -99.999  -99.999   0.074 -54.612    0.632
  0.20  2.0 -0.095 -99.999 -99.999  -99.999   0.074 -27.756    0.632
  0.40  2.0 -0.227 -99.999 -99.216  -99.999   0.074 -13.799    0.632
  0.70  2.0 -0.446 -78.243 -59.948  -60.682   0.074  -7.453    0.632
  1.00  2.0 -0.506 -55.291 -43.278  -43.854   0.074  -5.595    0.632
  1.50  2.0 -0.511 -37.449 -29.821  -30.216   0.074  -4.353    0.632
  2.00  2.0 -0.511 -28.533 -22.968  -23.232   0.074  -3.657    0.633
  3.00  2.0 -0.511 -19.621 -15.945  -16.023   0.075  -2.832    0.635
  5.00  2.0 -0.511 -12.487 -10.021   -9.857   0.150  -1.933    0.754
