 neg. daughter ti50 z=22 n=28 a=50 Q=-51.4321
 pos. daughter sc50 z=21 n=29 a=50 Q=-44.5392
              +++++++++ti50 -->sc50 +++++++++---------sc50 -->ti50 ----------
    t9  lrho   uf   lbeta+  leps-     lnu    lbeta-   leps+   lnubar
  0.01  1.0 -0.003 -99.999 -99.999  -99.999  -1.984 -99.999   -1.696
  0.10  1.0 -0.058 -99.999 -99.999  -99.999  -1.984 -55.531   -1.696
  0.20  1.0 -0.134 -99.999 -99.999  -99.999  -1.984 -28.509   -1.696
  0.40  1.0 -0.306 -99.999 -95.969  -96.947  -1.983 -14.430   -1.694
  0.70  1.0 -0.503 -96.180 -57.747  -58.476  -1.943  -8.584   -1.635
  1.00  1.0 -0.511 -66.792 -41.279  -41.848  -1.835  -7.044   -1.487
  1.50  1.0 -0.511 -43.913 -28.176  -28.561  -1.641  -5.706   -1.246
  2.00  1.0 -0.511 -32.455 -21.453  -21.707  -1.506  -4.920   -1.091
  3.00  1.0 -0.511 -20.975 -14.514  -14.580  -1.357  -3.981   -0.925
  5.00  1.0 -0.511 -11.813  -8.676   -8.500  -1.210  -2.977   -0.738
 10.00  1.0 -0.511  -5.252  -3.970   -3.409  -0.478  -1.652    0.260
 30.00  1.0 -0.511  -0.345   0.959    2.105   1.244   1.322    2.693
100.00  1.0 -0.511   2.078   4.743    6.425   1.826   4.542    6.163
  0.01  2.0 -0.001 -99.999 -99.999  -99.999  -1.984 -99.999   -1.696
  0.10  2.0 -0.038 -99.999 -99.999  -99.999  -1.984 -56.532   -1.696
  0.20  2.0 -0.095 -99.999 -99.999  -99.999  -1.984 -29.510   -1.696
  0.40  2.0 -0.227 -99.999 -94.969  -95.947  -1.983 -15.430   -1.694
  0.70  2.0 -0.446 -96.180 -57.334  -58.063  -1.943  -8.997   -1.635
  1.00  2.0 -0.506 -66.792 -41.258  -41.827  -1.835  -7.065   -1.487
  1.50  2.0 -0.511 -43.913 -28.174  -28.560  -1.641  -5.707   -1.246
  2.00  2.0 -0.511 -32.455 -21.453  -21.707  -1.506  -4.920   -1.091
  3.00  2.0 -0.511 -20.975 -14.514  -14.580  -1.357  -3.981   -0.925
  5.00  2.0 -0.511 -11.813  -8.676   -8.500  -1.210  -2.977   -0.738
 10.00  2.0 -0.511  -5.252  -3.970   -3.409  -0.478  -1.652    0.260
 30.00  2.0 -0.511  -0.345   0.959    2.105   1.244   1.322    2.693
100.00  2.0 -0.511   2.078   4.743    6.425   1.826   4.542    6.163
  0.01  3.0  0.003 -99.999 -99.999  -99.999  -1.984 -99.999   -1.696
  0.10  3.0 -0.018 -99.999 -99.999  -99.999  -1.984 -57.550   -1.696
  0.20  3.0 -0.055 -99.999 -99.999  -99.999  -1.984 -30.516   -1.696
  0.40  3.0 -0.147 -99.999 -93.967  -94.944  -1.983 -16.432   -1.694
  0.70  3.0 -0.314 -96.180 -56.386  -57.115  -1.943  -9.945   -1.635
  1.00  3.0 -0.465 -66.792 -41.051  -41.621  -1.835  -7.271   -1.487
  1.50  3.0 -0.506 -43.913 -28.160  -28.546  -1.641  -5.722   -1.246
  2.00  3.0 -0.510 -32.455 -21.450  -21.704  -1.506  -4.924   -1.091
  3.00  3.0 -0.511 -20.975 -14.514  -14.580  -1.357  -3.981   -0.925
  5.00  3.0 -0.511 -11.813  -8.676   -8.500  -1.210  -2.977   -0.738
 10.00  3.0 -0.511  -5.252  -3.970   -3.409  -0.478  -1.652    0.260
 30.00  3.0 -0.511  -0.345   0.959    2.105   1.244   1.322    2.693
100.00  3.0 -0.511   2.078   4.743    6.425   1.826   4.542    6.163
