 neg. daughter ar32 z=18 n=14 a=32 Q= -2.2120
 pos. daughter cl32 z=17 n=15 a=32 Q=-13.3290
              +++++++++ar32 -->cl32 +++++++++---------cl32 -->ar32 ----------
    t9  lrho   uf   lbeta+  leps-     lnu    lbeta-   leps+   lnubar
  0.01  1.0 -0.003   0.308  -5.362    0.801 -99.999 -99.999  -99.999
  0.10  1.0 -0.058   0.308  -5.861    0.801 -99.999 -99.999  -99.999
  0.20  1.0 -0.134   0.308  -5.997    0.801 -99.999 -99.999  -99.999
  0.40  1.0 -0.306   0.308  -6.118    0.801 -99.999 -99.999  -99.999
  0.70  1.0 -0.503   0.308  -5.561    0.801 -98.605 -80.917  -81.651
  1.00  1.0 -0.511   0.308  -4.285    0.801 -69.276 -57.539  -58.114
  1.50  1.0 -0.511   0.308  -3.147    0.801 -46.477 -39.230  -39.623
  2.00  1.0 -0.511   0.308  -2.498    0.802 -35.084 -29.963  -30.225
  3.00  1.0 -0.511   0.309  -1.726    0.812 -23.703 -20.533  -20.609
  5.00  1.0 -0.511   0.333  -0.890    0.921 -14.620 -12.711  -12.541
 10.00  1.0 -0.511   0.549   0.150    1.515  -7.765  -6.202   -5.666
 30.00  1.0 -0.511   2.473   2.603    4.035  -2.978   0.081    1.151
100.00  1.0 -0.511   3.190   5.397    7.093  -1.196   4.319    5.927
  0.01  2.0 -0.001   0.308  -4.383    0.801 -99.999 -99.999  -99.999
  0.10  2.0 -0.038   0.308  -4.861    0.801 -99.999 -99.999  -99.999
  0.20  2.0 -0.095   0.308  -4.997    0.801 -99.999 -99.999  -99.999
  0.40  2.0 -0.227   0.308  -5.119    0.801 -99.999 -99.999  -99.999
  0.70  2.0 -0.446   0.308  -5.148    0.801 -98.605 -81.330  -82.064
  1.00  2.0 -0.506   0.308  -4.264    0.801 -69.276 -57.560  -58.135
  1.50  2.0 -0.511   0.308  -3.146    0.801 -46.477 -39.232  -39.625
  2.00  2.0 -0.511   0.308  -2.498    0.802 -35.084 -29.963  -30.226
  3.00  2.0 -0.511   0.309  -1.726    0.812 -23.703 -20.533  -20.609
  5.00  2.0 -0.511   0.333  -0.890    0.921 -14.620 -12.711  -12.541
 10.00  2.0 -0.511   0.549   0.150    1.515  -7.765  -6.202   -5.666
 30.00  2.0 -0.511   2.473   2.603    4.035  -2.978   0.081    1.151
100.00  2.0 -0.511   3.190   5.397    7.093  -1.196   4.319    5.927
  0.01  3.0  0.003   0.308  -3.482    0.801 -99.999 -99.999  -99.999
  0.10  3.0 -0.018   0.308  -3.867    0.801 -99.999 -99.999  -99.999
  0.20  3.0 -0.055   0.308  -3.999    0.801 -99.999 -99.999  -99.999
  0.40  3.0 -0.147   0.308  -4.119    0.801 -99.999 -99.999  -99.999
  0.70  3.0 -0.314   0.308  -4.200    0.801 -98.605 -82.279  -83.012
  1.00  3.0 -0.465   0.308  -4.058    0.801 -69.276 -57.766  -58.341
  1.50  3.0 -0.506   0.308  -3.131    0.801 -46.477 -39.246  -39.639
  2.00  3.0 -0.510   0.308  -2.495    0.802 -35.084 -29.966  -30.229
  3.00  3.0 -0.511   0.309  -1.725    0.812 -23.703 -20.533  -20.609
  5.00  3.0 -0.511   0.333  -0.890    0.921 -14.620 -12.711  -12.541
 10.00  3.0 -0.511   0.549   0.150    1.515  -7.765  -6.202   -5.666
 30.00  3.0 -0.511   2.473   2.603    4.035  -2.978   0.081    1.151
100.00  3.0 -0.511   3.190   5.397    7.093  -1.196   4.319    5.927
  0.01  4.0  0.012   0.308  -2.817    0.801 -99.999 -99.999  -99.999
  0.10  4.0  0.005   0.308  -2.921    0.801 -99.999 -99.999  -99.999
  0.20  4.0 -0.013   0.308  -3.018    0.801 -99.999 -99.999  -99.999
  0.40  4.0 -0.067   0.308  -3.124    0.801 -99.999 -99.999  -99.999
  0.70  4.0 -0.174   0.308  -3.202    0.801 -98.605 -83.285  -84.019
  1.00  4.0 -0.302   0.308  -3.240    0.801 -69.276 -58.588  -59.163
  1.50  4.0 -0.464   0.308  -2.991    0.801 -46.477 -39.388  -39.781
  2.00  4.0 -0.497   0.308  -2.464    0.802 -35.084 -29.998  -30.260
  3.00  4.0 -0.507   0.309  -1.720    0.812 -23.703 -20.539  -20.614
  5.00  4.0 -0.510   0.333  -0.889    0.921 -14.620 -12.712  -12.542
 10.00  4.0 -0.511   0.549   0.150    1.515  -7.765  -6.202   -5.666
 30.00  4.0 -0.511   2.473   2.603    4.035  -2.978   0.081    1.151
100.00  4.0 -0.511   3.190   5.397    7.093  -1.196   4.319    5.927
  0.01  5.0  0.053   0.308  -2.097    0.804 -99.999 -99.999  -99.999
  0.10  5.0  0.052   0.308  -2.104    0.804 -99.999 -99.999  -99.999
  0.20  5.0  0.047   0.308  -2.120    0.804 -99.999 -99.999  -99.999
  0.40  5.0  0.026   0.308  -2.168    0.804 -99.999 -99.999  -99.999
  0.70  5.0 -0.026   0.308  -2.218    0.803 -98.607 -84.352  -85.085
  1.00  5.0 -0.098   0.308  -2.251    0.803 -69.278 -59.620  -60.195
  1.50  5.0 -0.246   0.308  -2.274    0.803 -46.479 -40.121  -40.515
  2.00  5.0 -0.383   0.308  -2.182    0.804 -35.085 -30.286  -30.549
  3.00  5.0 -0.476   0.309  -1.668    0.814 -23.704 -20.592  -20.668
  5.00  5.0 -0.502   0.333  -0.881    0.922 -14.620 -12.720  -12.550
 10.00  5.0 -0.509   0.549   0.151    1.515  -7.765  -6.203   -5.667
 30.00  5.0 -0.511   2.473   2.603    4.035  -2.978   0.080    1.151
100.00  5.0 -0.511   3.190   5.397    7.093  -1.196   4.319    5.927
  0.01  6.0  0.215   0.308  -1.276    0.823 -99.999 -99.999  -99.999
  0.10  6.0  0.214   0.308  -1.276    0.823 -99.999 -99.999  -99.999
  0.20  6.0  0.213   0.308  -1.275    0.824 -99.999 -99.999  -99.999
  0.40  6.0  0.206   0.308  -1.279    0.823 -99.999 -99.999  -99.999
  0.70  6.0  0.189   0.308  -1.283    0.823 -98.624 -85.901  -86.635
  1.00  6.0  0.161   0.308  -1.290    0.823 -69.295 -60.923  -61.498
  1.50  6.0  0.093   0.308  -1.298    0.823 -46.494 -41.259  -41.653
  2.00  6.0  0.001   0.308  -1.302    0.823 -35.099 -31.253  -31.515
  3.00  6.0 -0.212   0.310  -1.252    0.830 -23.712 -21.035  -21.109
  5.00  6.0 -0.420   0.333  -0.803    0.932 -14.624 -12.803  -12.632
 10.00  6.0 -0.491   0.549   0.159    1.518  -7.766  -6.212   -5.675
 30.00  6.0 -0.509   2.473   2.603    4.036  -2.978   0.080    1.151
100.00  6.0 -0.511   3.190   5.397    7.093  -1.196   4.319    5.927
  0.01  7.0  0.711   0.308  -0.322    0.980 -99.999 -99.999  -99.999
  0.10  7.0  0.711   0.308  -0.322    0.980 -99.999 -99.999  -99.999
  0.20  7.0  0.711   0.308  -0.322    0.980 -99.999 -99.999  -99.999
  0.40  7.0  0.708   0.308  -0.321    0.981 -99.999 -99.999  -99.999
  0.70  7.0  0.701   0.308  -0.321    0.981 -98.747 -89.584  -90.318
  1.00  7.0  0.689   0.308  -0.319    0.982 -69.416 -63.586  -64.161
  1.50  7.0  0.662   0.308  -0.315    0.984 -46.611 -43.170  -43.563
  2.00  7.0  0.622   0.308  -0.310    0.987 -35.210 -32.819  -33.077
  3.00  7.0  0.510   0.310  -0.298    0.998 -23.807 -22.249  -22.307
  5.00  7.0  0.187   0.335  -0.257    1.066 -14.680 -13.415  -13.228
 10.00  7.0 -0.315   0.551   0.243    1.555  -7.781  -6.300   -5.763
 30.00  7.0 -0.490   2.473   2.606    4.038  -2.979   0.077    1.147
100.00  7.0 -0.509   3.190   5.397    7.093  -1.196   4.319    5.927
  0.01  8.0  1.936   0.308   0.753    1.699 -99.999 -99.999  -99.999
  0.10  8.0  1.936   0.308   0.753    1.699 -99.999 -99.999  -99.999
  0.20  8.0  1.935   0.308   0.753    1.699 -99.999 -99.999  -99.999
  0.40  8.0  1.934   0.308   0.753    1.699 -99.999 -99.999  -99.999
  0.70  8.0  1.931   0.308   0.754    1.700 -99.859 -98.440  -99.135
  1.00  8.0  1.925   0.308   0.755    1.701 -70.491 -69.816  -70.249
  1.50  8.0  1.913   0.308   0.757    1.704 -47.610 -47.373  -47.511
  2.00  8.0  1.895   0.308   0.760    1.709 -36.128 -36.025  -36.003
  3.00  8.0  1.844   0.310   0.768    1.720 -24.572 -24.489  -24.313
  5.00  8.0  1.681   0.336   0.791    1.768 -15.209 -14.920  -14.620
 10.00  8.0  0.982   0.557   0.829    1.913  -7.976  -6.953   -6.406
 30.00  8.0 -0.302   2.474   2.637    4.061  -2.990   0.046    1.116
100.00  8.0 -0.492   3.190   5.398    7.094  -1.196   4.318    5.926
  0.01  9.0  4.671   0.308   2.005    2.968 -99.999 -99.999  -99.999
  0.10  9.0  4.671   0.308   2.005    2.968 -99.999 -99.999  -99.999
  0.20  9.0  4.671   0.308   2.005    2.968 -99.999 -99.999  -99.999
  0.40  9.0  4.671   0.308   2.005    2.968 -99.999 -99.999  -99.999
  0.70  9.0  4.665   0.308   2.004    2.967 -99.999 -99.999  -99.999
  1.00  9.0  4.665   0.308   2.006    2.969 -83.136 -83.625  -83.619
  1.50  9.0  4.660   0.308   2.008    2.971 -56.175 -56.605  -56.475
  2.00  9.0  4.650   0.308   2.010    2.973 -42.598 -42.969  -42.763
  3.00  9.0  4.625   0.310   2.015    2.978 -28.911 -29.161  -28.873
  5.00  9.0  4.551   0.336   2.025    2.987 -17.815 -17.814  -17.448
 10.00  9.0  4.197   0.559   2.020    2.992  -9.212  -8.573   -8.009
 30.00  9.0  1.461   2.484   2.917    4.288  -3.124  -0.247    0.822
100.00  9.0 -0.324   3.192   5.406    7.102  -1.200   4.310    5.918
  0.01 10.0 10.608   0.308   3.599    4.622 -99.999 -99.999  -99.999
  0.10 10.0 10.608   0.308   3.599    4.622 -99.999 -99.999  -99.999
  0.20 10.0 10.608   0.308   3.599    4.622 -99.999 -99.999  -99.999
  0.40 10.0 10.608   0.308   3.599    4.622 -99.999 -99.999  -99.999
  0.70 10.0 10.608   0.308   3.600    4.623 -99.999 -99.999  -99.999
  1.00 10.0 10.603   0.308   3.599    4.622 -99.999 -99.999  -99.999
  1.50 10.0 10.603   0.308   3.600    4.624 -76.143 -76.574  -76.443
  2.00 10.0 10.598   0.308   3.601    4.624 -57.587 -57.958  -57.752
  3.00 10.0 10.588   0.310   3.603    4.627 -38.930 -39.179  -38.891
  5.00 10.0 10.552   0.336   3.603    4.631 -23.863 -23.863  -23.497
 10.00 10.0 10.389   0.559   3.577    4.601 -12.315 -11.693  -11.128
 30.00 10.0  8.651   2.494   3.954    5.267  -4.078  -1.452   -0.383
100.00 10.0  1.351   3.211   5.487    7.184  -1.241   4.227    5.834
  0.01 11.0 23.419   0.308   5.305    6.594 -99.999 -99.999  -99.999
  0.10 11.0 23.424   0.308   5.305    6.594 -99.999 -99.999  -99.999
