 neg. daughter mn59 z=25 n=34 a=59 Q=-55.4800
 pos. daughter cr59 z=24 n=35 a=59 Q=-46.9800
              +++++++++mn59 -->cr59 +++++++++---------cr59 -->mn59 ----------
    t9  lrho   uf   lbeta+  leps-     lnu    lbeta-   leps+   lnubar
  0.01  1.0 -0.003 -99.999 -99.999  -99.999  -0.002 -99.999    0.653
  0.10  1.0 -0.058 -99.999 -99.999  -99.999  -0.002 -54.932    0.653
  0.20  1.0 -0.134 -99.999 -99.999  -99.999  -0.002 -27.871    0.652
  0.40  1.0 -0.306 -99.999 -99.999  -99.999  -0.015 -13.778    0.639
  0.70  1.0 -0.503 -99.999 -69.683  -70.419  -0.052  -7.967    0.603
  1.00  1.0 -0.511 -78.742 -49.801  -50.381  -0.088  -6.495    0.566
  1.50  1.0 -0.511 -52.198 -34.125  -34.524  -0.135  -5.283    0.519
  2.00  1.0 -0.511 -38.926 -26.168  -26.439  -0.165  -4.599    0.490
  3.00  1.0 -0.511 -25.655 -18.013  -18.101  -0.136  -3.760    0.532
  5.00  1.0 -0.511 -15.041 -10.824  -10.680   0.436  -2.470    1.161
 10.00  1.0 -0.511  -7.112  -4.442   -3.971   1.309  -0.574    2.060
 30.00  1.0 -0.511  -0.698   1.009    2.050   1.877   1.832    3.253
100.00  1.0 -0.511   2.695   4.899    6.598   1.977   4.670    6.286
  0.01  2.0 -0.001 -99.999 -99.999  -99.999  -0.002 -99.999    0.653
  0.10  2.0 -0.038 -99.999 -99.999  -99.999  -0.002 -55.933    0.653
  0.20  2.0 -0.095 -99.999 -99.999  -99.999  -0.002 -28.872    0.652
  0.40  2.0 -0.227 -99.999 -99.999  -99.999  -0.015 -14.777    0.639
  0.70  2.0 -0.446 -99.999 -69.270  -70.006  -0.052  -8.380    0.603
  1.00  2.0 -0.506 -78.742 -49.779  -50.359  -0.088  -6.517    0.566
  1.50  2.0 -0.511 -52.198 -34.123  -34.523  -0.135  -5.284    0.519
  2.00  2.0 -0.511 -38.926 -26.168  -26.439  -0.165  -4.600    0.490
  3.00  2.0 -0.511 -25.655 -18.012  -18.101  -0.136  -3.760    0.532
  5.00  2.0 -0.511 -15.041 -10.824  -10.680   0.436  -2.470    1.161
 10.00  2.0 -0.511  -7.112  -4.442   -3.971   1.309  -0.574    2.060
