 neg. daughter ca42 z=20 n=22 a=42 Q=-38.5439
 pos. daughter k42  z=19 n=23 a=42 Q=-35.0228
              +++++++++ca42 -->k42  +++++++++---------k42  -->ca42 ----------
    t9  lrho   uf   lbeta+  leps-     lnu    lbeta-   leps+   lnubar
  0.01  1.0 -0.003 -99.999 -99.999  -99.999  -4.792 -99.999   -4.530
  0.10  1.0 -0.058 -99.999 -99.999  -99.999  -4.792 -56.395   -4.530
  0.20  1.0 -0.134 -99.999 -99.999  -99.999  -4.793 -29.390   -4.531
  0.40  1.0 -0.306 -99.999 -55.280  -56.215  -4.819 -15.306   -4.557
  0.70  1.0 -0.503 -69.079 -35.099  -35.764  -4.892  -9.437   -4.631
  1.00  1.0 -0.511 -47.945 -25.787  -26.260  -4.963  -7.890   -4.704
  1.50  1.0 -0.511 -31.464 -18.170  -18.439  -5.018  -6.557   -4.771
  2.00  1.0 -0.511 -23.191 -14.116  -14.251  -4.850  -5.762   -4.626
  3.00  1.0 -0.511 -14.863  -9.768   -9.724  -4.230  -4.755   -3.944
  5.00  1.0 -0.511  -8.166  -5.849   -5.577  -3.643  -3.593   -2.962
 10.00  1.0 -0.511  -3.490  -2.588   -1.903  -3.332  -2.143   -1.416
 30.00  1.0 -0.511   0.174   1.144    2.401  -3.268   0.367    1.444
100.00  1.0 -0.511   2.409   4.683    6.402  -3.292   4.126    5.692
  0.01  2.0 -0.001 -99.999 -99.999  -99.999  -4.792 -99.999   -4.530
  0.10  2.0 -0.038 -99.999 -99.999  -99.999  -4.792 -57.397   -4.530
  0.20  2.0 -0.095 -99.999 -99.187  -99.999  -4.793 -30.391   -4.531
  0.40  2.0 -0.227 -99.999 -54.281  -55.215  -4.819 -16.305   -4.557
  0.70  2.0 -0.446 -69.079 -34.686  -35.351  -4.892  -9.850   -4.631
  1.00  2.0 -0.506 -47.945 -25.765  -26.238  -4.963  -7.912   -4.704
  1.50  2.0 -0.511 -31.464 -18.168  -18.437  -5.018  -6.559   -4.771
  2.00  2.0 -0.511 -23.191 -14.116  -14.251  -4.850  -5.763   -4.626
  3.00  2.0 -0.511 -14.863  -9.768   -9.724  -4.230  -4.756   -3.944
  5.00  2.0 -0.511  -8.166  -5.849   -5.577  -3.643  -3.593   -2.962
 10.00  2.0 -0.511  -3.490  -2.588   -1.903  -3.332  -2.143   -1.416
 30.00  2.0 -0.511   0.174   1.144    2.401  -3.268   0.367    1.444
100.00  2.0 -0.511   2.409   4.683    6.402  -3.292   4.126    5.692
  0.01  3.0  0.003 -99.999 -99.999  -99.999  -4.792 -99.999   -4.530
  0.10  3.0 -0.018 -99.999 -99.999  -99.999  -4.792 -58.414   -4.530
  0.20  3.0 -0.055 -99.999 -98.182  -99.437  -4.793 -31.396   -4.531
  0.40  3.0 -0.147 -99.999 -53.278  -54.213  -4.819 -17.308   -4.557
  0.70  3.0 -0.314 -69.079 -33.737  -34.402  -4.892 -10.798   -4.631
  1.00  3.0 -0.465 -47.945 -25.559  -26.032  -4.963  -8.117   -4.704
  1.50  3.0 -0.506 -31.464 -18.154  -18.423  -5.018  -6.573   -4.772
  2.00  3.0 -0.510 -23.191 -14.113  -14.248  -4.850  -5.766   -4.627
  3.00  3.0 -0.511 -14.863  -9.768   -9.724  -4.230  -4.756   -3.944
  5.00  3.0 -0.511  -8.166  -5.849   -5.577  -3.643  -3.593   -2.962
 10.00  3.0 -0.511  -3.490  -2.588   -1.902  -3.332  -2.143   -1.416
 30.00  3.0 -0.511   0.174   1.144    2.401  -3.268   0.367    1.444
100.00  3.0 -0.511   2.409   4.683    6.402  -3.292   4.126    5.692
  0.01  4.0  0.012 -99.999 -99.999  -99.999  -4.793 -99.999   -4.531
  0.10  4.0  0.005 -99.999 -99.999  -99.999  -4.792 -59.570   -4.530
  0.20  4.0 -0.013 -99.999 -97.119  -98.379  -4.794 -32.451   -4.532
  0.40  4.0 -0.067 -99.999 -52.252  -53.191  -4.819 -18.326   -4.557
  0.70  4.0 -0.174 -69.079 -32.731  -33.397  -4.892 -11.804   -4.631
  1.00  4.0 -0.302 -47.945 -24.738  -25.211  -4.963  -8.939   -4.705
  1.50  4.0 -0.464 -31.464 -18.012  -18.281  -5.018  -6.715   -4.774
  2.00  4.0 -0.497 -23.191 -14.081  -14.216  -4.850  -5.797   -4.630
  3.00  4.0 -0.507 -14.863  -9.762   -9.718  -4.230  -4.761   -3.946
  5.00  4.0 -0.510  -8.166  -5.849   -5.576  -3.643  -3.593   -2.963
 10.00  4.0 -0.511  -3.490  -2.588   -1.902  -3.332  -2.143   -1.416
 30.00  4.0 -0.511   0.174   1.144    2.401  -3.268   0.367    1.444
100.00  4.0 -0.511   2.409   4.683    6.402  -3.292   4.126    5.692
  0.01  5.0  0.053 -99.999 -99.999  -99.999  -4.795 -99.999   -4.534
  0.10  5.0  0.052 -99.999 -99.999  -99.999  -4.795 -61.914   -4.533
  0.20  5.0  0.047 -99.999 -95.681  -96.905  -4.796 -33.958   -4.535
  0.40  5.0  0.026 -99.999 -51.098  -52.028  -4.821 -19.494   -4.560
  0.70  5.0 -0.026 -69.079 -31.671  -32.334  -4.894 -12.871   -4.634
  1.00  5.0 -0.098 -47.945 -23.712  -24.184  -4.965  -9.971   -4.707
  1.50  5.0 -0.246 -31.464 -17.242  -17.510  -5.020  -7.447   -4.782
  2.00  5.0 -0.383 -23.191 -13.795  -13.929  -4.852  -6.084   -4.654
  3.00  5.0 -0.476 -14.863  -9.709   -9.665  -4.231  -4.814   -3.962
  5.00  5.0 -0.502  -8.165  -5.840   -5.568  -3.644  -3.602   -2.969
 10.00  5.0 -0.509  -3.490  -2.587   -1.902  -3.332  -2.144   -1.416
 30.00  5.0 -0.511   0.174   1.144    2.401  -3.268   0.367    1.444
100.00  5.0 -0.511   2.409   4.683    6.402  -3.292   4.126    5.692
  0.01  6.0  0.215 -99.999 -99.999  -99.999  -4.806 -99.999   -4.550
  0.10  6.0  0.214 -99.999 -99.999  -99.999  -4.807 -70.104   -4.551
  0.20  6.0  0.213 -99.999 -92.334  -93.429  -4.808 -38.143   -4.552
  0.40  6.0  0.206 -99.999 -49.110  -49.921  -4.833 -21.767   -4.578
  0.70  6.0  0.189 -69.079 -30.236  -30.852  -4.907 -14.421   -4.651
  1.00  6.0  0.161 -47.945 -22.472  -22.926  -4.978 -11.274   -4.724
  1.50  6.0  0.093 -31.464 -16.177  -16.433  -5.037  -8.585   -4.800
  2.00  6.0  0.001 -23.191 -12.852  -12.977  -4.872  -7.049   -4.697
  3.00  6.0 -0.212 -14.863  -9.272   -9.226  -4.243  -5.252   -4.062
  5.00  6.0 -0.420  -8.165  -5.758   -5.486  -3.648  -3.682   -3.027
 10.00  6.0 -0.491  -3.490  -2.578   -1.893  -3.334  -2.152   -1.425
 30.00  6.0 -0.509   0.174   1.144    2.401  -3.268   0.366    1.444
100.00  6.0 -0.511   2.409   4.683    6.402  -3.292   4.126    5.692
  0.01  7.0  0.711 -99.999 -99.999  -99.999  -4.889 -99.999   -4.668
  0.10  7.0  0.711 -99.999 -99.999  -99.999  -4.888 -95.163   -4.666
  0.20  7.0  0.711 -99.999 -80.009  -81.291  -4.888 -50.685   -4.665
  0.40  7.0  0.708 -99.999 -43.707  -44.682  -4.913 -28.090   -4.689
  0.70  7.0  0.701 -69.079 -27.649  -28.182  -4.986 -18.103   -4.762
  1.00  7.0  0.689 -47.945 -20.537  -20.827  -5.058 -13.937   -4.833
  1.50  7.0  0.662 -31.464 -14.627  -14.788  -5.131 -10.496   -4.913
  2.00  7.0  0.622 -23.191 -11.500  -11.566  -5.005  -8.615   -4.839
  3.00  7.0  0.510 -14.862  -8.128   -8.056  -4.374  -6.464   -4.263
  5.00  7.0  0.187  -8.163  -5.159   -4.884  -3.716  -4.285   -3.385
 10.00  7.0 -0.315  -3.486  -2.491   -1.812  -3.349  -2.238   -1.511
 30.00  7.0 -0.490   0.174   1.147    2.404  -3.269   0.363    1.441
