 neg. daughter cl37 z=17 n=20 a=37 Q=-31.7618
 pos. daughter  s37 z=16 n=21 a=37 Q=-26.8900
              +++++++++cl37 --> s37 +++++++++--------- s37 -->cl37 ----------
    t9  lrho   uf   lbeta+  leps-     lnu    lbeta-   leps+   lnubar
  0.01  1.0 -0.003 -99.999 -99.999  -99.999  -2.577 -99.999   -2.522
  0.10  1.0 -0.058 -99.999 -99.999  -99.999  -2.577 -55.030   -2.522
  0.20  1.0 -0.134 -99.999 -99.999  -99.999  -2.577 -28.080   -2.522
  0.40  1.0 -0.306 -99.999 -71.148  -72.119  -2.577 -14.051   -2.522
  0.70  1.0 -0.503 -73.308 -43.811  -44.531  -2.577  -8.242   -2.522
  1.00  1.0 -0.511 -51.224 -31.774  -32.329  -2.577  -6.747   -2.523
  1.50  1.0 -0.511 -34.045 -22.155  -22.521  -2.580  -5.493   -2.524
  2.00  1.0 -0.511 -25.450 -17.212  -17.441  -2.589  -4.778   -2.527
  3.00  1.0 -0.511 -16.837 -12.067  -12.102  -2.621  -3.934   -2.509
  5.00  1.0 -0.511  -9.908  -7.638   -7.419  -2.713  -3.038   -2.230
 10.00  1.0 -0.511  -4.735  -3.752   -3.081  -2.942  -1.881   -1.125
 30.00  1.0 -0.511  -0.423   0.565    1.814  -3.362   0.657    1.711
100.00  1.0 -0.511   1.990   4.237    5.955  -3.603   4.226    5.796
  0.01  2.0 -0.001 -99.999 -99.999  -99.999  -2.577 -99.999   -2.522
  0.10  2.0 -0.038 -99.999 -99.999  -99.999  -2.577 -56.032   -2.522
  0.20  2.0 -0.095 -99.999 -99.999  -99.999  -2.577 -29.081   -2.522
  0.40  2.0 -0.227 -99.999 -70.148  -71.119  -2.577 -15.051   -2.522
  0.70  2.0 -0.446 -73.308 -43.398  -44.118  -2.577  -8.655   -2.522
  1.00  2.0 -0.506 -51.224 -31.752  -32.307  -2.577  -6.768   -2.523
  1.50  2.0 -0.511 -34.045 -22.154  -22.520  -2.580  -5.495   -2.524
  2.00  2.0 -0.511 -25.450 -17.212  -17.441  -2.589  -4.778   -2.527
  3.00  2.0 -0.511 -16.837 -12.067  -12.102  -2.621  -3.934   -2.509
  5.00  2.0 -0.511  -9.908  -7.638   -7.419  -2.713  -3.038   -2.230
 10.00  2.0 -0.511  -4.735  -3.752   -3.081  -2.942  -1.881   -1.125
 30.00  2.0 -0.511  -0.423   0.565    1.814  -3.362   0.657    1.711
100.00  2.0 -0.511   1.990   4.237    5.955  -3.603   4.226    5.796
  0.01  3.0  0.003 -99.999 -99.999  -99.999  -2.577 -99.999   -2.523
  0.10  3.0 -0.018 -99.999 -99.999  -99.999  -2.577 -57.050   -2.522
  0.20  3.0 -0.055 -99.999 -99.999  -99.999  -2.577 -30.087   -2.522
  0.40  3.0 -0.147 -99.999 -69.145  -70.117  -2.577 -16.053   -2.522
  0.70  3.0 -0.314 -73.308 -42.449  -43.170  -2.577  -9.604   -2.522
  1.00  3.0 -0.465 -51.224 -31.546  -32.101  -2.577  -6.974   -2.523
  1.50  3.0 -0.506 -34.045 -22.139  -22.505  -2.580  -5.509   -2.525
  2.00  3.0 -0.510 -25.450 -17.209  -17.438  -2.589  -4.781   -2.527
  3.00  3.0 -0.511 -16.837 -12.067  -12.102  -2.621  -3.935   -2.509
  5.00  3.0 -0.511  -9.908  -7.638   -7.419  -2.713  -3.039   -2.230
 10.00  3.0 -0.511  -4.735  -3.752   -3.081  -2.942  -1.881   -1.125
 30.00  3.0 -0.511  -0.423   0.565    1.814  -3.362   0.657    1.711
100.00  3.0 -0.511   1.990   4.237    5.955  -3.603   4.226    5.796
  0.01  4.0  0.012 -99.999 -99.999  -99.999  -2.578 -99.999   -2.524
  0.10  4.0  0.005 -99.999 -99.999  -99.999  -2.578 -58.206   -2.524
  0.20  4.0 -0.013 -99.999 -99.999  -99.999  -2.578 -31.141   -2.524
  0.40  4.0 -0.067 -99.999 -68.127  -69.099  -2.577 -17.071   -2.523
  0.70  4.0 -0.174 -73.308 -41.443  -42.164  -2.577 -10.610   -2.523
  1.00  4.0 -0.302 -51.224 -30.724  -31.279  -2.577  -7.796   -2.523
  1.50  4.0 -0.464 -34.045 -21.998  -22.363  -2.580  -5.650   -2.525
  2.00  4.0 -0.497 -25.450 -17.177  -17.406  -2.589  -4.813   -2.528
  3.00  4.0 -0.507 -16.837 -12.061  -12.096  -2.621  -3.940   -2.510
  5.00  4.0 -0.510  -9.908  -7.637   -7.418  -2.713  -3.039   -2.231
 10.00  4.0 -0.511  -4.735  -3.752   -3.081  -2.942  -1.882   -1.125
 30.00  4.0 -0.511  -0.423   0.565    1.814  -3.362   0.657    1.711
100.00  4.0 -0.511   1.990   4.237    5.955  -3.603   4.226    5.796
  0.01  5.0  0.053 -99.999 -99.999  -99.999  -2.583 -99.999   -2.532
  0.10  5.0  0.052 -99.999 -99.999  -99.999  -2.583 -60.550   -2.532
  0.20  5.0  0.047 -99.999 -99.999  -99.999  -2.583 -32.648   -2.532
  0.40  5.0  0.026 -99.999 -66.959  -67.930  -2.582 -18.240   -2.531
  0.70  5.0 -0.026 -73.308 -40.376  -41.097  -2.582 -11.677   -2.529
  1.00  5.0 -0.098 -51.224 -29.692  -30.248  -2.581  -8.827   -2.529
  1.50  5.0 -0.246 -34.045 -21.264  -21.630  -2.583  -6.383   -2.530
  2.00  5.0 -0.383 -25.450 -16.889  -17.118  -2.591  -5.099   -2.534
  3.00  5.0 -0.476 -16.837 -12.008  -12.043  -2.622  -3.993   -2.517
  5.00  5.0 -0.502  -9.908  -7.629   -7.410  -2.713  -3.047   -2.236
 10.00  5.0 -0.509  -4.735  -3.751   -3.080  -2.942  -1.882   -1.126
 30.00  5.0 -0.511  -0.423   0.565    1.814  -3.362   0.657    1.711
100.00  5.0 -0.511   1.990   4.237    5.955  -3.603   4.226    5.796
  0.01  6.0  0.215 -99.999 -99.999  -99.999  -2.616 -99.999   -2.580
  0.10  6.0  0.214 -99.999 -99.999  -99.999  -2.617 -68.739   -2.583
  0.20  6.0  0.213 -99.999 -99.999  -99.999  -2.617 -36.833   -2.583
  0.40  6.0  0.206 -99.999 -64.686  -65.657  -2.617 -20.512   -2.581
  0.70  6.0  0.189 -73.308 -38.858  -39.577  -2.615 -13.226   -2.578
  1.00  6.0  0.161 -51.224 -28.389  -28.944  -2.613 -10.131   -2.574
  1.50  6.0  0.093 -34.045 -20.126  -20.492  -2.611  -7.521   -2.569
  2.00  6.0  0.001 -25.450 -15.899  -16.131  -2.615  -6.064   -2.569
  3.00  6.0 -0.212 -16.836 -11.565  -11.600  -2.637  -4.429   -2.568
  5.00  6.0 -0.420  -9.907  -7.546   -7.327  -2.719  -3.127   -2.288
 10.00  6.0 -0.491  -4.735  -3.742   -3.072  -2.944  -1.891   -1.135
 30.00  6.0 -0.509  -0.423   0.566    1.814  -3.362   0.657    1.710
100.00  6.0 -0.511   1.990   4.237    5.955  -3.603   4.226    5.796
  0.01  7.0  0.711 -99.999 -99.999  -99.999  -2.861 -99.999   -2.901
  0.10  7.0  0.711 -99.999 -99.999  -99.999  -2.860 -93.798   -2.900
