 neg. daughter co57 z=27 n=30 a=57 Q=-59.3424
 pos. daughter fe57 z=26 n=31 a=57 Q=-60.1790
              +++++++++co57 -->fe57 +++++++++---------fe57 -->co57 ----------
    t9  lrho   uf   lbeta+  leps-     lnu    lbeta-   leps+   lnubar
  0.01  1.0 -0.003 -99.999 -10.242  -10.397 -99.999 -99.999  -99.999
  0.10  1.0 -0.058 -73.165 -10.738  -10.887 -57.098 -65.831  -58.006
  0.20  1.0 -0.134 -39.034 -10.872  -11.015 -31.829 -35.387  -32.736
  0.40  1.0 -0.306 -21.670 -10.984  -11.113 -19.209 -19.561  -19.704
  0.70  1.0 -0.503 -14.201 -10.381  -10.498 -13.638 -12.938  -13.206
  1.00  1.0 -0.511 -11.176  -8.997   -9.123 -11.235 -11.084  -11.196
  1.50  1.0 -0.511  -8.737  -7.547   -7.660  -9.231  -9.390   -9.249
  2.00  1.0 -0.511  -7.428  -6.537   -6.551  -8.065  -8.166   -7.874
  3.00  1.0 -0.511  -6.008  -5.093   -4.893  -6.027  -6.383   -5.675
  5.00  1.0 -0.511  -4.825  -3.249   -2.875  -3.668  -4.357   -3.309
 10.00  1.0 -0.511  -2.943  -0.846   -0.283  -1.772  -1.756   -0.853
 30.00  1.0 -0.511   0.593   2.222    3.326  -0.464   1.606    2.781
100.00  1.0 -0.511   2.773   5.243    6.921  -0.043   4.718    6.340
  0.01  2.0 -0.001 -99.999  -9.263   -9.417 -99.999 -99.999  -99.999
  0.10  2.0 -0.038 -73.165  -9.738   -9.888 -57.099 -66.833  -58.006
  0.20  2.0 -0.095 -39.034  -9.872  -10.016 -31.830 -36.387  -32.737
  0.40  2.0 -0.227 -21.670  -9.984  -10.114 -19.209 -20.561  -20.033
  0.70  2.0 -0.446 -14.201  -9.968  -10.085 -13.638 -13.351  -13.573
  1.00  2.0 -0.506 -11.176  -8.975   -9.101 -11.235 -11.105  -11.213
  1.50  2.0 -0.511  -8.737  -7.545   -7.659  -9.231  -9.391   -9.250
  2.00  2.0 -0.511  -7.428  -6.536   -6.550  -8.065  -8.167   -7.874
  3.00  2.0 -0.511  -6.008  -5.093   -4.893  -6.027  -6.383   -5.675
  5.00  2.0 -0.511  -4.825  -3.249   -2.875  -3.668  -4.357   -3.309
 10.00  2.0 -0.511  -2.943  -0.846   -0.283  -1.772  -1.756   -0.853
 30.00  2.0 -0.511   0.593   2.222    3.326  -0.464   1.606    2.781
100.00  2.0 -0.511   2.773   5.243    6.921  -0.043   4.718    6.340
  0.01  3.0  0.003 -99.999  -8.361   -8.515 -99.999 -99.999  -99.999
  0.10  3.0 -0.018 -73.165  -8.743   -8.893 -57.104 -67.850  -58.013
  0.20  3.0 -0.055 -39.034  -8.874   -9.017 -31.833 -37.393  -32.742
  0.40  3.0 -0.147 -21.670  -8.984   -9.113 -19.211 -21.563  -20.087
  0.70  3.0 -0.314 -14.201  -9.021   -9.137 -13.639 -14.299  -14.161
  1.00  3.0 -0.465 -11.176  -8.769   -8.896 -11.236 -11.311  -11.360
  1.50  3.0 -0.506  -8.737  -7.531   -7.645  -9.231  -9.406   -9.259
  2.00  3.0 -0.510  -7.428  -6.533   -6.547  -8.065  -8.170   -7.876
  3.00  3.0 -0.511  -6.008  -5.092   -4.893  -6.027  -6.384   -5.676
  5.00  3.0 -0.511  -4.825  -3.249   -2.875  -3.668  -4.358   -3.309
 10.00  3.0 -0.511  -2.943  -0.846   -0.283  -1.772  -1.756   -0.853
 30.00  3.0 -0.511   0.593   2.222    3.326  -0.464   1.606    2.781
100.00  3.0 -0.511   2.773   5.243    6.921  -0.043   4.718    6.340
  0.01  4.0  0.012 -99.999  -7.694   -7.845 -99.999 -99.999  -99.999
  0.10  4.0  0.005 -73.165  -7.798   -7.946 -57.152 -69.006  -58.077
  0.20  4.0 -0.013 -39.034  -7.892   -8.035 -31.866 -38.447  -32.784
  0.40  4.0 -0.067 -21.670  -7.989   -8.118 -19.230 -22.581  -20.115
