 neg. daughter mg24 z=12 n=12 a=24 Q=-13.9306
 pos. daughter na24 z=11 n=13 a=24 Q= -8.4175
              +++++++++mg24 -->na24 +++++++++---------na24 -->mg24 ----------
    t9  lrho   uf   lbeta+  leps-     lnu    lbeta-   leps+   lnubar
  0.01  1.0 -0.003 -99.999 -99.999  -99.999  -4.857 -99.999   -4.926
  0.10  1.0 -0.058 -99.999 -99.999  -99.999  -4.857 -56.655   -4.926
  0.20  1.0 -0.134 -99.999 -99.999  -99.999  -4.857 -29.781   -4.926
  0.40  1.0 -0.306 -98.299 -80.520  -81.490  -4.856 -15.804   -4.925
  0.70  1.0 -0.503 -58.548 -49.743  -50.460  -4.764 -10.022   -4.673
  1.00  1.0 -0.511 -42.297 -36.242  -36.795  -4.232  -8.503   -3.869
  1.50  1.0 -0.511 -29.211 -25.305  -25.676  -3.440  -7.059   -3.016
  2.00  1.0 -0.511 -22.439 -19.545  -19.787  -2.989  -6.094   -2.559
  3.00  1.0 -0.511 -15.408 -13.467  -13.512  -2.474  -4.848   -2.030
  5.00  1.0 -0.511  -9.480  -8.152   -7.912  -1.939  -3.433   -1.453
 10.00  1.0 -0.511  -4.977  -3.472   -2.844  -1.392  -1.689   -0.563
 30.00  1.0 -0.511   0.149   1.009    2.209   0.958   1.133    2.444
100.00  1.0 -0.511   1.876   4.719    6.375   2.381   4.591    6.243
  0.01  2.0 -0.001 -99.999 -99.999  -99.999  -4.857 -99.999   -4.926
  0.10  2.0 -0.038 -99.999 -99.999  -99.999  -4.857 -57.657   -4.926
  0.20  2.0 -0.095 -99.999 -99.999  -99.999  -4.857 -30.781   -4.926
  0.40  2.0 -0.227 -98.299 -79.520  -80.490  -4.856 -16.804   -4.925
  0.70  2.0 -0.446 -58.548 -49.331  -50.047  -4.764 -10.435   -4.673
  1.00  2.0 -0.506 -42.297 -36.220  -36.773  -4.232  -8.525   -3.869
  1.50  2.0 -0.511 -29.211 -25.304  -25.675  -3.440  -7.061   -3.016
  2.00  2.0 -0.511 -22.439 -19.545  -19.786  -2.989  -6.094   -2.559
  3.00  2.0 -0.511 -15.408 -13.467  -13.512  -2.474  -4.848   -2.030
  5.00  2.0 -0.511  -9.480  -8.152   -7.912  -1.939  -3.433   -1.453
 10.00  2.0 -0.511  -4.977  -3.472   -2.844  -1.392  -1.689   -0.563
 30.00  2.0 -0.511   0.149   1.009    2.209   0.958   1.133    2.444
100.00  2.0 -0.511   1.876   4.719    6.375   2.381   4.591    6.243
  0.01  3.0  0.003 -99.999 -99.999  -99.999  -4.857 -99.999   -4.926
  0.10  3.0 -0.018 -99.999 -99.999  -99.999  -4.857 -58.674   -4.926
  0.20  3.0 -0.055 -99.999 -99.999  -99.999  -4.857 -31.787   -4.926
  0.40  3.0 -0.147 -98.299 -78.517  -79.487  -4.856 -17.806   -4.925
  0.70  3.0 -0.314 -58.548 -48.382  -49.099  -4.764 -11.383   -4.673
  1.00  3.0 -0.465 -42.297 -36.014  -36.567  -4.232  -8.731   -3.869
  1.50  3.0 -0.506 -29.211 -25.289  -25.660  -3.440  -7.075   -3.016
  2.00  3.0 -0.510 -22.439 -19.542  -19.783  -2.989  -6.097   -2.559
  3.00  3.0 -0.511 -15.408 -13.466  -13.511  -2.474  -4.848   -2.030
  5.00  3.0 -0.511  -9.480  -8.152   -7.912  -1.939  -3.433   -1.453
 10.00  3.0 -0.511  -4.977  -3.472   -2.844  -1.392  -1.689   -0.563
 30.00  3.0 -0.511   0.149   1.009    2.209   0.958   1.133    2.444
100.00  3.0 -0.511   1.876   4.719    6.375   2.381   4.591    6.243
  0.01  4.0  0.012 -99.999 -99.999  -99.999  -4.858 -99.999   -4.928
  0.10  4.0  0.005 -99.999 -99.999  -99.999  -4.858 -59.831   -4.928
  0.20  4.0 -0.013 -99.999 -99.999  -99.999  -4.858 -32.841   -4.927
