 neg. daughter sc42 z=21 n=21 a=42 Q=-32.1207
 pos. daughter ca42 z=20 n=22 a=42 Q=-38.5439
              +++++++++sc42 -->ca42 +++++++++---------ca42 -->sc42 ----------
    t9  lrho   uf   lbeta+  leps-     lnu    lbeta-   leps+   lnubar
  0.01  1.0 -0.003   0.050  -5.554    0.523 -99.999 -99.999  -99.999
  0.10  1.0 -0.058   0.050  -6.056    0.523 -99.999 -99.999  -99.999
  0.20  1.0 -0.134   0.050  -6.196    0.523 -99.999 -99.999  -99.999
  0.40  1.0 -0.306   0.050  -6.325    0.523 -99.999 -81.976  -82.956
  0.70  1.0 -0.503   0.050  -5.774    0.523 -78.467 -46.788  -47.522
  1.00  1.0 -0.511   0.045  -4.508    0.518 -54.795 -33.487  -34.062
  1.50  1.0 -0.511   0.000  -3.419    0.474 -36.331 -22.993  -23.386
  2.00  1.0 -0.511  -0.090  -2.860    0.387 -27.012 -17.603  -17.866
  3.00  1.0 -0.511  -0.270  -2.259    0.218 -17.556 -11.987  -12.063
  5.00  1.0 -0.511  -0.470  -1.589    0.083  -9.906  -7.163   -6.995
 10.00  1.0 -0.511  -0.668  -0.631    0.427  -4.449  -3.305   -2.766
 30.00  1.0 -0.511   0.465   1.582    2.750  -1.288   0.437    1.583
100.00  1.0 -0.511   2.098   4.546    6.220  -0.292   3.924    5.548
  0.01  2.0 -0.001   0.050  -4.575    0.523 -99.999 -99.999  -99.999
  0.10  2.0 -0.038   0.050  -5.057    0.523 -99.999 -99.999  -99.999
  0.20  2.0 -0.095   0.050  -5.197    0.523 -99.999 -99.999  -99.999
  0.40  2.0 -0.227   0.050  -5.325    0.523 -99.999 -82.976  -83.956
  0.70  2.0 -0.446   0.050  -5.361    0.523 -78.467 -47.201  -47.935
  1.00  2.0 -0.506   0.045  -4.487    0.518 -54.795 -33.508  -34.084
  1.50  2.0 -0.511   0.000  -3.418    0.474 -36.331 -22.994  -23.388
  2.00  2.0 -0.511  -0.090  -2.860    0.387 -27.012 -17.604  -17.867
  3.00  2.0 -0.511  -0.270  -2.259    0.218 -17.556 -11.987  -12.063
  5.00  2.0 -0.511  -0.470  -1.589    0.083  -9.906  -7.163   -6.995
 10.00  2.0 -0.511  -0.668  -0.631    0.427  -4.449  -3.305   -2.766
 30.00  2.0 -0.511   0.465   1.582    2.750  -1.288   0.437    1.583
100.00  2.0 -0.511   2.098   4.546    6.220  -0.292   3.924    5.548
  0.01  3.0  0.003   0.050  -3.674    0.523 -99.999 -99.999  -99.999
  0.10  3.0 -0.018   0.050  -4.062    0.523 -99.999 -99.999  -99.999
  0.20  3.0 -0.055   0.050  -4.199    0.523 -99.999 -99.999  -99.999
