 neg. daughter zn60 z=30 n=30 a=60 Q=-54.1841
 pos. daughter cu60 z=29 n=31 a=60 Q=-58.3433
              +++++++++zn60 -->cu60 +++++++++---------cu60 -->zn60 ----------
    t9  lrho   uf   lbeta+  leps-     lnu    lbeta-   leps+   lnubar
  0.01  1.0 -0.003  -2.290  -6.560   -2.133 -99.999 -99.999  -99.999
  0.10  1.0 -0.058  -2.290  -7.064   -2.133 -99.999 -99.999  -99.999
  0.20  1.0 -0.134  -2.290  -7.209   -2.133 -99.999 -99.999  -99.999
  0.40  1.0 -0.306  -2.290  -7.347   -2.133 -63.048 -55.549  -56.524
  0.70  1.0 -0.503  -2.290  -6.805   -2.133 -37.688 -32.639  -33.365
  1.00  1.0 -0.511  -2.290  -5.540   -2.132 -27.583 -24.282  -24.846
  1.50  1.0 -0.511  -2.284  -4.409   -2.116 -19.777 -17.687  -18.061
  2.00  1.0 -0.511  -2.251  -3.753   -2.040 -15.913 -14.291  -14.526
  3.00  1.0 -0.511  -2.086  -2.919   -1.717 -12.084 -10.691  -10.712
  5.00  1.0 -0.511  -1.769  -1.882   -1.029  -8.791  -7.325   -7.037
 10.00  1.0 -0.511  -0.552  -0.302    0.634  -4.290  -3.841   -3.095
 30.00  1.0 -0.511   1.840   2.664    3.945  -0.783   0.797    1.896
100.00  1.0 -0.511   2.846   5.650    7.340   0.510   4.564    6.168
  0.01  2.0 -0.001  -2.290  -5.580   -2.133 -99.999 -99.999  -99.999
  0.10  2.0 -0.038  -2.290  -6.065   -2.133 -99.999 -99.999  -99.999
  0.20  2.0 -0.095  -2.290  -6.210   -2.133 -99.999 -99.999  -99.999
  0.40  2.0 -0.227  -2.290  -6.347   -2.133 -63.048 -56.548  -57.524
  0.70  2.0 -0.446  -2.290  -6.392   -2.133 -37.688 -33.052  -33.778
  1.00  2.0 -0.506  -2.290  -5.519   -2.132 -27.583 -24.304  -24.868
  1.50  2.0 -0.511  -2.284  -4.408   -2.116 -19.777 -17.688  -18.063
  2.00  2.0 -0.511  -2.251  -3.753   -2.040 -15.913 -14.292  -14.526
  3.00  2.0 -0.511  -2.086  -2.919   -1.717 -12.084 -10.691  -10.712
  5.00  2.0 -0.511  -1.769  -1.882   -1.029  -8.791  -7.325   -7.037
 10.00  2.0 -0.511  -0.552  -0.302    0.634  -4.290  -3.841   -3.095
 30.00  2.0 -0.511   1.840   2.664    3.945  -0.783   0.797    1.896
100.00  2.0 -0.511   2.846   5.650    7.340   0.510   4.564    6.168
  0.01  3.0  0.003  -2.290  -4.680   -2.129 -99.999 -99.999  -99.999
  0.10  3.0 -0.018  -2.290  -5.070   -2.131 -99.999 -99.999  -99.999
  0.20  3.0 -0.055  -2.290  -5.212   -2.132 -99.999 -99.999  -99.999
  0.40  3.0 -0.147  -2.290  -5.347   -2.132 -63.049 -57.551  -58.527
  0.70  3.0 -0.314  -2.290  -5.445   -2.132 -37.689 -34.001  -34.726
  1.00  3.0 -0.465  -2.290  -5.313   -2.132 -27.583 -24.510  -25.074
  1.50  3.0 -0.506  -2.284  -4.393   -2.115 -19.777 -17.703  -18.077
  2.00  3.0 -0.510  -2.251  -3.750   -2.040 -15.913 -14.295  -14.529
  3.00  3.0 -0.511  -2.086  -2.919   -1.716 -12.084 -10.692  -10.713
  5.00  3.0 -0.511  -1.769  -1.881   -1.029  -8.791  -7.326   -7.037
 10.00  3.0 -0.511  -0.552  -0.302    0.634  -4.290  -3.841   -3.095
 30.00  3.0 -0.511   1.840   2.664    3.945  -0.783   0.797    1.896
