 neg. daughter s34  z=16 n=18 a=34 Q=-29.9313
 pos. daughter p34  z=15 n=19 a=34 Q=-24.5470
              +++++++++s34  -->p34  +++++++++---------p34  -->s34  ----------
    t9  lrho   uf   lbeta+  leps-     lnu    lbeta-   leps+   lnubar
  0.01  1.0 -0.003 -99.999 -99.999  -99.999  -1.218 -99.999   -0.787
  0.10  1.0 -0.058 -99.999 -99.999  -99.999  -1.218 -54.640   -0.787
  0.20  1.0 -0.134 -99.999 -99.999  -99.999  -1.218 -27.706   -0.787
  0.40  1.0 -0.306 -99.999 -77.032  -78.009  -1.218 -13.679   -0.787
  0.70  1.0 -0.503 -75.598 -46.969  -47.696  -1.218  -7.881   -0.787
  1.00  1.0 -0.511 -52.827 -33.801  -34.366  -1.221  -6.393   -0.791
  1.50  1.0 -0.511 -35.100 -23.322  -23.700  -1.236  -5.150   -0.807
  2.00  1.0 -0.511 -26.215 -17.939  -18.181  -1.259  -4.442   -0.832
  3.00  1.0 -0.511 -17.299 -12.341  -12.387  -1.302  -3.597   -0.877
  5.00  1.0 -0.511 -10.141  -7.505   -7.299  -1.340  -2.652   -0.886
 10.00  1.0 -0.511  -4.936  -3.383   -2.799  -1.144  -1.368   -0.260
 30.00  1.0 -0.511  -0.525   0.773    1.893   1.464   1.390    2.831
100.00  1.0 -0.511   1.645   4.437    6.076   2.592   4.775    6.447
  0.01  2.0 -0.001 -99.999 -99.999  -99.999  -1.218 -99.999   -0.787
  0.10  2.0 -0.038 -99.999 -99.999  -99.999  -1.218 -55.642   -0.787
  0.20  2.0 -0.095 -99.999 -99.999  -99.999  -1.218 -28.707   -0.787
  0.40  2.0 -0.227 -99.999 -76.033  -77.009  -1.218 -14.679   -0.787
  0.70  2.0 -0.446 -75.598 -46.556  -47.283  -1.218  -8.294   -0.787
  1.00  2.0 -0.506 -52.827 -33.780  -34.345  -1.221  -6.414   -0.791
  1.50  2.0 -0.511 -35.100 -23.321  -23.698  -1.236  -5.152   -0.807
  2.00  2.0 -0.511 -26.215 -17.938  -18.180  -1.259  -4.442   -0.832
  3.00  2.0 -0.511 -17.299 -12.341  -12.387  -1.302  -3.597   -0.877
  5.00  2.0 -0.511 -10.141  -7.505   -7.299  -1.340  -2.652   -0.886
 10.00  2.0 -0.511  -4.936  -3.383   -2.799  -1.144  -1.368   -0.260
 30.00  2.0 -0.511  -0.525   0.773    1.893   1.464   1.390    2.831
100.00  2.0 -0.511   1.645   4.437    6.076   2.592   4.775    6.447
  0.01  3.0  0.003 -99.999 -99.999  -99.999  -1.218 -99.999   -0.787
  0.10  3.0 -0.018 -99.999 -99.999  -99.999  -1.218 -56.659   -0.787
  0.20  3.0 -0.055 -99.999 -99.999  -99.999  -1.218 -29.713   -0.787
  0.40  3.0 -0.147 -99.999 -75.030  -76.006  -1.218 -15.681   -0.787
  0.70  3.0 -0.314 -75.598 -45.608  -46.334  -1.218  -9.242   -0.787
  1.00  3.0 -0.465 -52.827 -33.574  -34.139  -1.221  -6.620   -0.791
