 neg. daughter co58 z=27 n=31 a=58 Q=-59.8440
 pos. daughter fe58 z=26 n=32 a=58 Q=-62.1518
              +++++++++co58 -->fe58 +++++++++---------fe58 -->co58 ----------
    t9  lrho   uf   lbeta+  leps-     lnu    lbeta-   leps+   lnubar
  0.01  1.0 -0.003  -9.854 -11.443  -10.369 -99.999 -99.999  -99.999
  0.10  1.0 -0.058  -9.886 -11.070  -10.398 -99.999 -99.999  -99.999
  0.20  1.0 -0.134  -8.573 -10.604   -9.025 -70.332 -65.567  -66.838
  0.40  1.0 -0.306  -7.376 -10.153   -7.829 -37.568 -33.685  -34.640
  0.70  1.0 -0.503  -6.883  -9.233   -7.320 -23.468 -20.050  -20.738
  1.00  1.0 -0.511  -6.650  -7.764   -6.971 -17.721 -15.307  -15.810
  1.50  1.0 -0.511  -6.406  -6.420   -6.170 -13.058 -11.369  -11.637
  2.00  1.0 -0.511  -6.222  -5.614   -5.421 -10.524  -9.186   -9.277
  3.00  1.0 -0.511  -5.903  -4.586   -4.349  -7.084  -6.709   -6.419
  5.00  1.0 -0.511  -5.181  -3.264   -2.918  -3.682  -4.304   -3.303
 10.00  1.0 -0.511  -2.754  -0.938   -0.379  -1.387  -1.412   -0.483
 30.00  1.0 -0.511   0.539   2.230    3.332  -0.231   1.834    3.010
100.00  1.0 -0.511   2.465   5.262    6.933   0.082   4.842    6.463
  0.01  2.0 -0.001  -9.854 -10.463  -10.146 -99.999 -99.999  -99.999
  0.10  2.0 -0.038  -9.886 -10.070  -10.176 -99.999 -99.999  -99.999
  0.20  2.0 -0.095  -8.573  -9.604   -8.983 -70.333 -66.568  -67.838
  0.40  2.0 -0.227  -7.376  -9.153   -7.812 -37.568 -34.685  -35.639
  0.70  2.0 -0.446  -6.883  -8.820   -7.310 -23.468 -20.463  -21.151
  1.00  2.0 -0.506  -6.650  -7.742   -6.966 -17.721 -15.328  -15.832
  1.50  2.0 -0.511  -6.406  -6.418   -6.169 -13.058 -11.370  -11.639
  2.00  2.0 -0.511  -6.222  -5.613   -5.421 -10.524  -9.186   -9.277
  3.00  2.0 -0.511  -5.903  -4.586   -4.349  -7.084  -6.709   -6.419
  5.00  2.0 -0.511  -5.181  -3.264   -2.918  -3.682  -4.304   -3.303
 10.00  2.0 -0.511  -2.754  -0.938   -0.379  -1.387  -1.412   -0.483
 30.00  2.0 -0.511   0.539   2.230    3.332  -0.231   1.834    3.010
100.00  2.0 -0.511   2.465   5.262    6.933   0.082   4.842    6.463
  0.01  3.0  0.003  -9.854  -9.562   -9.529 -99.999 -99.999  -99.999
  0.10  3.0 -0.018  -9.886  -9.075   -9.481 -99.999 -99.999  -99.999
  0.20  3.0 -0.055  -8.573  -8.606   -8.698 -70.335 -67.574  -68.842
  0.40  3.0 -0.147  -7.376  -8.153   -7.675 -37.569 -35.687  -36.633
  0.70  3.0 -0.314  -6.883  -7.872   -7.205 -23.469 -21.411  -22.096
  1.00  3.0 -0.465  -6.650  -7.536   -6.915 -17.722 -15.534  -16.037
  1.50  3.0 -0.506  -6.405  -6.404   -6.158 -13.058 -11.385  -11.653
  2.00  3.0 -0.510  -6.222  -5.610   -5.418 -10.525  -9.189   -9.280
  3.00  3.0 -0.511  -5.903  -4.585   -4.348  -7.084  -6.709   -6.419
  5.00  3.0 -0.511  -5.181  -3.264   -2.918  -3.682  -4.304   -3.303
 10.00  3.0 -0.511  -2.754  -0.938   -0.379  -1.387  -1.412   -0.483
