 neg. daughter p27  z=15 n=12 a=27 Q= -0.7540
 pos. daughter si27 z=14 n=13 a=27 Q=-12.3853
              +++++++++p27  -->si27 +++++++++---------si27 -->p27  ----------
    t9  lrho   uf   lbeta+  leps-     lnu    lbeta-   leps+   lnubar
  0.01  1.0 -0.003   0.454  -5.602    1.109 -99.999 -99.999  -99.999
  0.10  1.0 -0.058   0.454  -6.094    1.109 -99.999 -99.999  -99.999
  0.20  1.0 -0.134   0.454  -6.224    1.109 -99.999 -99.999  -99.999
  0.40  1.0 -0.306   0.454  -6.337    1.109 -99.999 -99.999  -99.999
  0.70  1.0 -0.503   0.454  -5.770    1.109 -99.999 -84.575  -85.308
  1.00  1.0 -0.511   0.454  -4.490    1.109 -99.999 -60.024  -60.599
  1.50  1.0 -0.511   0.454  -3.345    1.110 -71.056 -40.792  -41.185
  2.00  1.0 -0.511   0.456  -2.693    1.113 -52.748 -31.056  -31.318
  3.00  1.0 -0.511   0.468  -1.921    1.132 -34.434 -21.138  -21.212
  5.00  1.0 -0.511   0.527  -1.104    1.228 -19.737 -12.842  -12.680
 10.00  1.0 -0.511   0.658  -0.109    1.516  -8.613  -6.007   -5.508
 30.00  1.0 -0.511   2.259   2.052    3.671  -1.353  -0.161    0.906
100.00  1.0 -0.511   3.575   5.330    7.062   0.988   4.151    5.747
  0.01  2.0 -0.001   0.454  -4.622    1.109 -99.999 -99.999  -99.999
  0.10  2.0 -0.038   0.454  -5.095    1.109 -99.999 -99.999  -99.999
  0.20  2.0 -0.095   0.454  -5.224    1.109 -99.999 -99.999  -99.999
  0.40  2.0 -0.227   0.454  -5.337    1.109 -99.999 -99.999  -99.999
  0.70  2.0 -0.446   0.454  -5.358    1.109 -99.999 -84.988  -85.721
  1.00  2.0 -0.506   0.454  -4.468    1.109 -99.999 -60.046  -60.620
  1.50  2.0 -0.511   0.454  -3.343    1.110 -71.056 -40.794  -41.186
  2.00  2.0 -0.511   0.456  -2.692    1.113 -52.748 -31.056  -31.318
  3.00  2.0 -0.511   0.468  -1.921    1.132 -34.434 -21.138  -21.212
  5.00  2.0 -0.511   0.527  -1.104    1.228 -19.737 -12.842  -12.680
 10.00  2.0 -0.511   0.658  -0.109    1.516  -8.613  -6.007   -5.508
 30.00  2.0 -0.511   2.259   2.052    3.671  -1.353  -0.161    0.906
100.00  2.0 -0.511   3.575   5.330    7.062   0.988   4.151    5.747
  0.01  3.0  0.003   0.454  -3.721    1.109 -99.999 -99.999  -99.999
  0.10  3.0 -0.018   0.454  -4.100    1.109 -99.999 -99.999  -99.999
  0.20  3.0 -0.055   0.454  -4.226    1.109 -99.999 -99.999  -99.999
  0.40  3.0 -0.147   0.454  -4.337    1.109 -99.999 -99.999  -99.999
  0.70  3.0 -0.314   0.454  -4.410    1.109 -99.999 -85.936  -86.669
  1.00  3.0 -0.465   0.454  -4.262    1.109 -99.999 -60.252  -60.827
  1.50  3.0 -0.506   0.454  -3.329    1.110 -71.056 -40.808  -41.200
  2.00  3.0 -0.510   0.456  -2.689    1.113 -52.748 -31.059  -31.321
  3.00  3.0 -0.511   0.468  -1.920    1.132 -34.434 -21.138  -21.213
