 neg. daughter mg28 z=12 n=16 a=28 Q=-15.0164
 pos. daughter na28 z=11 n=17 a=28 Q= -1.1300
              +++++++++mg28 -->na28 +++++++++---------na28 -->mg28 ----------
    t9  lrho   uf   lbeta+  leps-     lnu    lbeta-   leps+   lnubar
  0.01  1.0 -0.003 -99.999 -99.999  -99.999   1.428 -99.999    2.241
  0.10  1.0 -0.058 -99.999 -99.999  -99.999   1.427 -53.105    2.240
  0.20  1.0 -0.134 -99.999 -99.999  -99.999   1.405 -26.258    2.218
  0.40  1.0 -0.306 -99.999 -99.999  -99.999   1.337 -12.360    2.149
  0.70  1.0 -0.503 -99.999 -99.999  -99.999   1.271  -6.663    2.084
  1.00  1.0 -0.511 -89.238 -75.330  -75.911   1.235  -5.232    2.048
  1.50  1.0 -0.511 -59.470 -50.607  -51.009   1.203  -4.044    2.016
  2.00  1.0 -0.511 -44.586 -38.129  -38.403   1.186  -3.370    1.998
  3.00  1.0 -0.511 -29.708 -25.492  -25.585   1.173  -2.571    1.987
  5.00  1.0 -0.511 -17.868 -15.117  -14.976   1.283  -1.663    2.125
 10.00  1.0 -0.511  -9.236  -6.631   -6.165   2.012  -0.119    2.919
 30.00  1.0 -0.511  -2.291   0.395    1.381   3.344   2.846    4.555
100.00  1.0 -0.511   1.424   4.420    6.003   3.937   5.668    7.397
  0.01  2.0 -0.001 -99.999 -99.999  -99.999   1.428 -99.999    2.241
  0.10  2.0 -0.038 -99.999 -99.999  -99.999   1.427 -54.107    2.240
  0.20  2.0 -0.095 -99.999 -99.999  -99.999   1.405 -27.258    2.218
  0.40  2.0 -0.227 -99.999 -99.999  -99.999   1.337 -13.360    2.149
  0.70  2.0 -0.446 -99.999 -99.999  -99.999   1.271  -7.076    2.084
  1.00  2.0 -0.506 -89.238 -75.308  -75.889   1.235  -5.253    2.048
  1.50  2.0 -0.511 -59.470 -50.605  -51.007   1.203  -4.045    2.016
  2.00  2.0 -0.511 -44.586 -38.129  -38.403   1.186  -3.370    1.998
  3.00  2.0 -0.511 -29.708 -25.492  -25.584   1.173  -2.571    1.987
  5.00  2.0 -0.511 -17.868 -15.117  -14.976   1.283  -1.663    2.125
 10.00  2.0 -0.511  -9.236  -6.631   -6.165   2.012  -0.119    2.919
 30.00  2.0 -0.511  -2.291   0.395    1.381   3.344   2.846    4.555
100.00  2.0 -0.511   1.424   4.420    6.003   3.937   5.668    7.397
  0.01  3.0  0.003 -99.999 -99.999  -99.999   1.428 -99.999    2.241
  0.10  3.0 -0.018 -99.999 -99.999  -99.999   1.427 -55.124    2.240
  0.20  3.0 -0.055 -99.999 -99.999  -99.999   1.405 -28.264    2.218
  0.40  3.0 -0.147 -99.999 -99.999  -99.999   1.337 -14.363    2.149
  0.70  3.0 -0.314 -99.999 -99.999  -99.999   1.271  -8.025    2.084
  1.00  3.0 -0.465 -89.238 -75.102  -75.683   1.235  -5.459    2.048
  1.50  3.0 -0.506 -59.470 -50.591  -50.993   1.203  -4.060    2.016
  2.00  3.0 -0.510 -44.586 -38.126  -38.400   1.186  -3.373    1.998
  3.00  3.0 -0.511 -29.708 -25.492  -25.584   1.173  -2.572    1.987
