 neg. daughter k35  z=19 n=16 a=35 Q=-11.1690
 pos. daughter ar35 z=18 n=17 a=35 Q=-23.0489
              +++++++++k35  -->ar35 +++++++++---------ar35 -->k35  ----------
    t9  lrho   uf   lbeta+  leps-     lnu    lbeta-   leps+   lnubar
  0.01  1.0 -0.003   0.592  -5.322    1.217 -99.999 -99.999  -99.999
  0.10  1.0 -0.058   0.592  -5.822    1.217 -99.999 -99.999  -99.999
  0.20  1.0 -0.134   0.592  -5.960    1.217 -99.999 -99.999  -99.999
  0.40  1.0 -0.306   0.592  -6.084    1.217 -99.999 -99.999  -99.999
  0.70  1.0 -0.503   0.592  -5.529    1.217 -99.999 -85.770  -86.505
  1.00  1.0 -0.511   0.592  -4.256    1.217 -99.999 -60.684  -61.260
  1.50  1.0 -0.511   0.592  -3.121    1.217 -99.999 -41.032  -41.427
  2.00  1.0 -0.511   0.592  -2.474    1.218 -99.999 -31.095  -31.359
  3.00  1.0 -0.511   0.591  -1.702    1.221 -99.999 -20.980  -21.057
  5.00  1.0 -0.511   0.581  -0.853    1.237 -99.999 -12.607  -12.431
 10.00  1.0 -0.511   0.500   0.239    1.455 -99.999  -5.768   -5.219
 30.00  1.0 -0.511   1.866   2.432    3.695 -99.999   0.093    1.183
100.00  1.0 -0.511   3.124   5.238    6.934 -99.999   4.037    5.643
  0.01  2.0 -0.001   0.592  -4.342    1.217 -99.999 -99.999  -99.999
  0.10  2.0 -0.038   0.592  -4.822    1.217 -99.999 -99.999  -99.999
  0.20  2.0 -0.095   0.592  -4.960    1.217 -99.999 -99.999  -99.999
  0.40  2.0 -0.227   0.592  -5.084    1.217 -99.999 -99.999  -99.999
  0.70  2.0 -0.446   0.592  -5.116    1.217 -99.999 -86.183  -86.918
  1.00  2.0 -0.506   0.592  -4.234    1.217 -99.999 -60.706  -61.282
  1.50  2.0 -0.511   0.592  -3.119    1.217 -99.999 -41.033  -41.428
  2.00  2.0 -0.511   0.592  -2.474    1.218 -99.999 -31.095  -31.360
  3.00  2.0 -0.511   0.591  -1.702    1.221 -99.999 -20.980  -21.057
  5.00  2.0 -0.511   0.581  -0.853    1.237 -99.999 -12.607  -12.431
 10.00  2.0 -0.511   0.500   0.239    1.455 -99.999  -5.768   -5.219
 30.00  2.0 -0.511   1.866   2.432    3.695 -99.999   0.093    1.183
100.00  2.0 -0.511   3.124   5.238    6.934 -99.999   4.037    5.643
  0.01  3.0  0.003   0.592  -3.442    1.217 -99.999 -99.999  -99.999
  0.10  3.0 -0.018   0.592  -3.828    1.217 -99.999 -99.999  -99.999
