 neg. daughter ti46 z=22 n=24 a=46 Q=-44.1227
 pos. daughter sc46 z=21 n=25 a=46 Q=-41.7556
              +++++++++ti46 -->sc46 +++++++++---------sc46 -->ti46 ----------
    t9  lrho   uf   lbeta+  leps-     lnu    lbeta-   leps+   lnubar
  0.01  1.0 -0.003 -99.999 -99.999  -99.999  -6.939 -99.999   -7.528
  0.10  1.0 -0.058 -99.999 -99.999  -99.999  -6.941 -57.777   -7.529
  0.20  1.0 -0.134 -99.999 -71.820  -73.089  -6.967 -30.767   -7.549
  0.40  1.0 -0.306 -54.782 -41.465  -42.420  -6.378 -16.688   -6.447
  0.70  1.0 -0.503 -34.291 -27.232  -27.935  -5.321 -10.544   -5.320
  1.00  1.0 -0.511 -26.042 -20.153  -20.688  -4.864  -8.712   -4.855
  1.50  1.0 -0.511 -19.618 -14.315  -14.645  -4.497  -7.128   -4.473
  2.00  1.0 -0.511 -16.418 -11.213  -11.392  -4.300  -6.216   -4.254
  3.00  1.0 -0.511 -13.113  -7.869   -7.840  -4.078  -5.120   -3.939
  5.00  1.0 -0.511  -7.385  -4.877   -4.596  -3.889  -3.926   -3.281
 10.00  1.0 -0.511  -3.004  -2.234   -1.512  -3.052  -2.442   -1.649
 30.00  1.0 -0.511   0.612   1.511    2.774   0.394   0.694    1.934
100.00  1.0 -0.511   2.347   5.038    6.730   1.601   4.381    5.989
  0.01  2.0 -0.001 -99.999 -99.999  -99.999  -6.940 -99.999   -7.529
  0.10  2.0 -0.038 -99.999 -99.999  -99.999  -6.941 -58.778   -7.529
  0.20  2.0 -0.095 -99.999 -70.820  -72.089  -6.967 -31.768   -7.549
  0.40  2.0 -0.227 -54.782 -40.466  -41.420  -6.378 -17.688   -6.447
  0.70  2.0 -0.446 -34.291 -26.819  -27.522  -5.321 -10.957   -5.320
  1.00  2.0 -0.506 -26.042 -20.131  -20.666  -4.864  -8.734   -4.855
  1.50  2.0 -0.511 -19.618 -14.314  -14.643  -4.497  -7.129   -4.473
  2.00  2.0 -0.511 -16.418 -11.213  -11.392  -4.300  -6.216   -4.254
  3.00  2.0 -0.511 -13.113  -7.869   -7.840  -4.078  -5.120   -3.939
  5.00  2.0 -0.511  -7.385  -4.877   -4.596  -3.889  -3.926   -3.281
 10.00  2.0 -0.511  -3.004  -2.234   -1.512  -3.052  -2.442   -1.649
 30.00  2.0 -0.511   0.612   1.511    2.774   0.394   0.694    1.934
100.00  2.0 -0.511   2.347   5.038    6.730   1.601   4.381    5.989
  0.01  3.0  0.003 -99.999 -99.999  -99.999  -6.944 -99.999   -7.535
  0.10  3.0 -0.018 -99.999 -99.999  -99.999  -6.943 -59.796   -7.532
  0.20  3.0 -0.055 -99.999 -69.814  -71.083  -6.968 -32.774   -7.551
  0.40  3.0 -0.147 -54.782 -39.470  -40.424  -6.378 -18.691   -6.447
  0.70  3.0 -0.314 -34.291 -25.870  -26.573  -5.321 -11.906   -5.320
  1.00  3.0 -0.465 -26.042 -19.925  -20.460  -4.864  -8.940   -4.855
  1.50  3.0 -0.506 -19.617 -14.299  -14.629  -4.497  -7.144   -4.473
  2.00  3.0 -0.510 -16.418 -11.209  -11.389  -4.300  -6.219   -4.254
  3.00  3.0 -0.511 -13.113  -7.868   -7.840  -4.078  -5.120   -3.939
  5.00  3.0 -0.511  -7.385  -4.877   -4.596  -3.889  -3.926   -3.281
 10.00  3.0 -0.511  -3.004  -2.234   -1.512  -3.052  -2.442   -1.649
 30.00  3.0 -0.511   0.612   1.511    2.774   0.394   0.694    1.934
100.00  3.0 -0.511   2.347   5.038    6.730   1.601   4.381    5.989
  0.01  4.0  0.012 -99.999 -99.999  -99.999  -6.963 -99.999   -7.562
  0.10  4.0  0.005 -99.999 -99.999  -99.999  -6.959 -60.952   -7.555
  0.20  4.0 -0.013 -99.999 -68.760  -70.028  -6.980 -33.828   -7.567
  0.40  4.0 -0.067 -54.782 -38.453  -39.406  -6.380 -19.709   -6.449
  0.70  4.0 -0.174 -34.291 -24.864  -25.567  -5.321 -12.912   -5.321
  1.00  4.0 -0.302 -26.041 -19.103  -19.638  -4.865  -9.762   -4.856
  1.50  4.0 -0.464 -19.616 -14.158  -14.487  -4.497  -7.285   -4.474
  2.00  4.0 -0.497 -16.417 -11.178  -11.357  -4.300  -6.251   -4.255
  3.00  4.0 -0.507 -13.113  -7.863   -7.834  -4.078  -5.125   -3.940
  5.00  4.0 -0.510  -7.385  -4.876   -4.595  -3.889  -3.927   -3.282
 10.00  4.0 -0.511  -3.004  -2.234   -1.512  -3.052  -2.442   -1.649
 30.00  4.0 -0.511   0.612   1.511    2.774   0.394   0.694    1.934
100.00  4.0 -0.511   2.347   5.038    6.730   1.601   4.381    5.989
  0.01  5.0  0.053 -99.999 -99.999  -99.999  -7.061 -99.999   -7.705
