 neg. daughter co56 z=27 n=29 a=56 Q=-56.0367
 pos. daughter fe56 z=26 n=30 a=56 Q=-60.6041
              +++++++++co56 -->fe56 +++++++++---------fe56 -->co56 ----------
    t9  lrho   uf   lbeta+  leps-     lnu    lbeta-   leps+   lnubar
  0.01  1.0 -0.003  -7.769  -9.872   -7.864 -99.999 -99.999  -99.999
  0.10  1.0 -0.058  -7.769 -10.367   -7.866 -99.999 -99.999  -99.999
  0.20  1.0 -0.134  -6.818 -10.474   -6.659 -99.999 -99.999  -99.999
  0.40  1.0 -0.306  -4.877  -9.748   -4.694 -68.786 -61.462  -62.430
  0.70  1.0 -0.503  -4.042  -8.414   -3.860 -39.714 -35.423  -36.135
  1.00  1.0 -0.511  -3.727  -6.826   -3.544 -28.066 -25.759  -26.300
  1.50  1.0 -0.511  -3.495  -5.438   -3.305 -18.989 -18.068  -18.358
  2.00  1.0 -0.511  -3.376  -4.622   -3.152 -14.446 -14.057  -14.123
  3.00  1.0 -0.511  -3.207  -3.504   -2.767  -9.924  -9.743   -9.522
  5.00  1.0 -0.511  -2.838  -2.041   -1.619  -6.390  -5.651   -5.193
 10.00  1.0 -0.511  -1.691  -0.193    0.432  -3.991  -1.955   -1.246
 30.00  1.0 -0.511   0.918   2.456    3.593  -2.758   1.554    2.686
100.00  1.0 -0.511   2.693   5.340    7.021  -2.390   4.692    6.303
  0.01  2.0 -0.001  -7.769  -8.892   -7.833 -99.999 -99.999  -99.999
  0.10  2.0 -0.038  -7.769  -9.368   -7.855 -99.999 -99.999  -99.999
  0.20  2.0 -0.095  -6.818  -9.474   -6.658 -99.999 -99.999  -99.999
  0.40  2.0 -0.227  -4.877  -8.749   -4.694 -68.786 -62.462  -63.430
  0.70  2.0 -0.446  -4.042  -8.001   -3.860 -39.714 -35.836  -36.548
  1.00  2.0 -0.506  -3.727  -6.805   -3.544 -28.066 -25.781  -26.322
  1.50  2.0 -0.511  -3.495  -5.437   -3.305 -18.989 -18.069  -18.359
  2.00  2.0 -0.511  -3.376  -4.622   -3.152 -14.446 -14.057  -14.124
  3.00  2.0 -0.511  -3.207  -3.504   -2.767  -9.924  -9.743   -9.522
  5.00  2.0 -0.511  -2.838  -2.041   -1.619  -6.390  -5.651   -5.193
 10.00  2.0 -0.511  -1.691  -0.193    0.432  -3.991  -1.955   -1.246
 30.00  2.0 -0.511   0.918   2.456    3.593  -2.758   1.554    2.686
100.00  2.0 -0.511   2.693   5.340    7.021  -2.390   4.692    6.303
  0.01  3.0  0.003  -7.769  -7.991   -7.644 -99.999 -99.999  -99.999
  0.10  3.0 -0.018  -7.769  -8.373   -7.760 -99.999 -99.999  -99.999
  0.20  3.0 -0.055  -6.818  -8.476   -6.652 -99.999 -99.999  -99.999
  0.40  3.0 -0.147  -4.877  -7.749   -4.693 -68.787 -63.465  -64.432
  0.70  3.0 -0.314  -4.042  -7.054   -3.859 -39.714 -36.785  -37.496
  1.00  3.0 -0.465  -3.727  -6.599   -3.543 -28.066 -25.987  -26.525
  1.50  3.0 -0.506  -3.495  -5.422   -3.304 -18.989 -18.084  -18.372
  2.00  3.0 -0.510  -3.376  -4.619   -3.152 -14.446 -14.061  -14.126
  3.00  3.0 -0.511  -3.207  -3.504   -2.767  -9.924  -9.744   -9.523
  5.00  3.0 -0.511  -2.838  -2.041   -1.619  -6.390  -5.651   -5.193
 10.00  3.0 -0.511  -1.691  -0.193    0.432  -3.991  -1.955   -1.246
 30.00  3.0 -0.511   0.918   2.456    3.593  -2.758   1.554    2.686
100.00  3.0 -0.511   2.693   5.340    7.021  -2.390   4.692    6.303
  0.01  4.0  0.012  -7.769  -7.323   -7.249 -99.999 -99.999  -99.999
  0.10  4.0  0.005  -7.769  -7.428   -7.325 -99.999 -99.999  -99.999
  0.20  4.0 -0.013  -6.818  -7.495   -6.599 -99.999 -99.999  -99.999
  0.40  4.0 -0.067  -4.877  -6.754   -4.685 -68.790 -64.483  -65.450
  0.70  4.0 -0.174  -4.042  -6.056   -3.853 -39.716 -37.791  -38.489
  1.00  4.0 -0.302  -3.727  -5.781   -3.538 -28.068 -26.809  -27.311
  1.50  4.0 -0.464  -3.495  -5.281   -3.301 -18.989 -18.226  -18.493
  2.00  4.0 -0.497  -3.376  -4.588   -3.149 -14.446 -14.092  -14.150
  3.00  4.0 -0.507  -3.207  -3.499   -2.765  -9.925  -9.749   -9.527
  5.00  4.0 -0.510  -2.838  -2.040   -1.618  -6.390  -5.652   -5.194
 10.00  4.0 -0.511  -1.691  -0.193    0.432  -3.991  -1.955   -1.246
 30.00  4.0 -0.511   0.918   2.456    3.593  -2.758   1.554    2.686
100.00  4.0 -0.511   2.693   5.340    7.021  -2.390   4.692    6.303
  0.01  5.0  0.053  -7.769  -6.602   -6.617 -99.999 -99.999  -99.999
  0.10  5.0  0.052  -7.769  -6.609   -6.623 -99.999 -99.999  -99.999
  0.20  5.0  0.047  -6.818  -6.595   -6.319 -99.999 -99.999  -99.999
  0.40  5.0  0.026  -4.877  -5.801   -4.619 -68.816 -65.651  -66.617
  0.70  5.0 -0.026  -4.042  -5.073   -3.795 -39.737 -38.857  -39.439
