 neg. daughter co60 z=27 n=33 a=60 Q=-61.6466
 pos. daughter fe60 z=26 n=34 a=60 Q=-61.4371
              +++++++++co60 -->fe60 +++++++++---------fe60 -->co60 ----------
    t9  lrho   uf   lbeta+  leps-     lnu    lbeta-   leps+   lnubar
  0.01  1.0 -0.003 -99.999 -99.999  -99.999 -13.118 -99.999  -14.072
  0.10  1.0 -0.058 -99.999 -30.339  -31.943 -13.117 -57.194  -14.072
  0.20  1.0 -0.134 -99.999 -24.606  -25.886 -13.117 -30.071  -14.072
  0.40  1.0 -0.306 -99.999 -19.704  -19.945 -13.021 -15.878  -13.725
  0.70  1.0 -0.503 -58.597 -15.162  -15.362  -9.185  -9.924   -9.368
  1.00  1.0 -0.511 -41.074 -12.254  -12.422  -7.364  -8.315   -7.563
  1.50  1.0 -0.511 -27.482  -9.718   -9.842  -5.540  -6.871   -5.504
  2.00  1.0 -0.511 -20.710  -8.157   -8.255  -3.986  -5.882   -3.864
  3.00  1.0 -0.511 -13.943  -5.839   -5.863  -2.269  -4.066   -2.126
  5.00  1.0 -0.511  -8.474  -3.298   -3.095  -0.952  -1.873   -0.680
 10.00  1.0 -0.511  -4.237  -0.777   -0.235  -0.151   0.206    1.049
 30.00  1.0 -0.511  -0.481   2.186    3.263   0.149   2.707    3.875
100.00  1.0 -0.511   2.115   5.022    6.665   0.154   5.269    6.912
  0.01  2.0 -0.001 -99.999 -99.999  -99.999 -13.120 -99.999  -14.075
  0.10  2.0 -0.038 -99.999 -29.338  -30.941 -13.118 -58.196  -14.073
  0.20  2.0 -0.095 -99.999 -23.605  -24.886 -13.118 -31.072  -14.073
  0.40  2.0 -0.227 -99.999 -18.705  -18.945 -13.021 -16.878  -13.727
  0.70  2.0 -0.446 -58.597 -14.749  -14.949  -9.185 -10.337   -9.417
  1.00  2.0 -0.506 -41.074 -12.232  -12.400  -7.364  -8.336   -7.565
  1.50  2.0 -0.511 -27.482  -9.717   -9.841  -5.540  -6.873   -5.504
  2.00  2.0 -0.511 -20.710  -8.157   -8.254  -3.986  -5.882   -3.865
  3.00  2.0 -0.511 -13.943  -5.839   -5.863  -2.269  -4.066   -2.126
  5.00  2.0 -0.511  -8.474  -3.298   -3.095  -0.952  -1.873   -0.680
 10.00  2.0 -0.511  -4.237  -0.777   -0.235  -0.151   0.206    1.049
 30.00  2.0 -0.511  -0.481   2.186    3.263   0.149   2.707    3.875
100.00  2.0 -0.511   2.115   5.022    6.665   0.154   5.269    6.912
  0.01  3.0  0.003 -99.999 -99.999  -99.999 -13.136 -99.999  -14.097
  0.10  3.0 -0.018 -99.999 -28.321  -29.923 -13.124 -59.213  -14.081
  0.20  3.0 -0.055 -99.999 -22.599  -23.880 -13.122 -32.077  -14.077
  0.40  3.0 -0.147 -99.999 -17.704  -17.945 -13.023 -17.880  -13.728
  0.70  3.0 -0.314 -58.597 -13.802  -14.002  -9.185 -11.285   -9.448
  1.00  3.0 -0.465 -41.074 -12.026  -12.194  -7.364  -8.542   -7.586
  1.50  3.0 -0.506 -27.482  -9.702   -9.826  -5.540  -6.887   -5.505
  2.00  3.0 -0.510 -20.710  -8.153   -8.251  -3.986  -5.885   -3.865
  3.00  3.0 -0.511 -13.943  -5.838   -5.863  -2.269  -4.067   -2.126
  5.00  3.0 -0.511  -8.474  -3.298   -3.095  -0.952  -1.873   -0.680
 10.00  3.0 -0.511  -4.237  -0.777   -0.235  -0.151   0.206    1.049
 30.00  3.0 -0.511  -0.481   2.186    3.263   0.149   2.707    3.875
100.00  3.0 -0.511   2.115   5.022    6.665   0.154   5.269    6.912
  0.01  4.0  0.012 -99.999 -99.999  -99.999 -13.203 -99.999  -14.191
  0.10  4.0  0.005 -99.999 -27.173  -28.764 -13.178 -60.370  -14.152
  0.20  4.0 -0.013 -99.999 -21.544  -22.822 -13.159 -33.132  -14.124
  0.40  4.0 -0.067 -99.999 -16.709  -16.949 -13.041 -18.898  -13.742
  0.70  4.0 -0.174 -58.597 -12.803  -13.003  -9.188 -12.291   -9.454
  1.00  4.0 -0.302 -41.074 -11.208  -11.375  -7.366  -9.364   -7.617
  1.50  4.0 -0.464 -27.482  -9.561   -9.685  -5.541  -7.029   -5.510
  2.00  4.0 -0.497 -20.710  -8.122   -8.220  -3.986  -5.917   -3.865
