 neg. daughter mn52 z=25 n=27 a=52 Q=-50.7042
 pos. daughter cr52 z=24 n=28 a=52 Q=-55.4153
              +++++++++mn52 -->cr52 +++++++++---------cr52 -->mn52 ----------
    t9  lrho   uf   lbeta+  leps-     lnu    lbeta-   leps+   lnubar
  0.01  1.0 -0.003  -6.400  -8.704   -6.868 -99.999 -99.999  -99.999
  0.10  1.0 -0.058  -6.400  -9.204   -6.874 -99.999 -99.999  -99.999
  0.20  1.0 -0.134  -6.400  -9.344   -6.875 -99.999 -99.999  -99.999
  0.40  1.0 -0.306  -6.395  -9.469   -6.851 -66.925 -62.868  -63.821
  0.70  1.0 -0.503  -5.918  -8.904   -5.801 -40.920 -36.856  -37.547
  1.00  1.0 -0.511  -5.069  -7.589   -4.804 -30.519 -27.124  -27.657
  1.50  1.0 -0.511  -4.250  -6.269   -3.953 -22.435 -19.251  -19.597
  2.00  1.0 -0.511  -3.821  -5.373   -3.510 -18.385 -15.012  -15.226
  3.00  1.0 -0.511  -3.406  -4.214   -3.014 -12.493 -10.424  -10.436
  5.00  1.0 -0.511  -3.003  -2.976   -2.186  -6.631  -6.364   -5.896
 10.00  1.0 -0.511  -1.792  -1.145   -0.368  -2.586  -2.781   -1.817
 30.00  1.0 -0.511   0.932   2.147    3.323  -0.420   1.285    2.446
100.00  1.0 -0.511   2.262   5.254    6.931   0.211   4.641    6.256
  0.01  2.0 -0.001  -6.400  -7.724   -6.790 -99.999 -99.999  -99.999
  0.10  2.0 -0.038  -6.400  -8.205   -6.847 -99.999 -99.999  -99.999
  0.20  2.0 -0.095  -6.400  -8.344   -6.855 -99.999 -99.999  -99.999
  0.40  2.0 -0.227  -6.395  -8.469   -6.837 -66.925 -63.868  -64.821
  0.70  2.0 -0.446  -5.918  -8.491   -5.800 -40.920 -37.269  -37.960
  1.00  2.0 -0.506  -5.069  -7.567   -4.804 -30.519 -27.145  -27.679
  1.50  2.0 -0.511  -4.250  -6.267   -3.953 -22.435 -19.252  -19.598
  2.00  2.0 -0.511  -3.821  -5.373   -3.510 -18.385 -15.012  -15.226
  3.00  2.0 -0.511  -3.406  -4.214   -3.014 -12.493 -10.424  -10.436
  5.00  2.0 -0.511  -3.003  -2.976   -2.186  -6.631  -6.364   -5.896
 10.00  2.0 -0.511  -1.792  -1.145   -0.368  -2.586  -2.781   -1.817
 30.00  2.0 -0.511   0.932   2.147    3.323  -0.420   1.285    2.446
100.00  2.0 -0.511   2.262   5.254    6.931   0.211   4.641    6.256
  0.01  3.0  0.003  -6.400  -6.824   -6.435 -99.999 -99.999  -99.999
  0.10  3.0 -0.018  -6.400  -7.210   -6.640 -99.999 -99.999  -99.999
  0.20  3.0 -0.055  -6.400  -7.346   -6.691 -99.999 -99.999  -99.999
  0.40  3.0 -0.147  -6.395  -7.469   -6.711 -66.928 -64.871  -65.821
  0.70  3.0 -0.314  -5.918  -7.543   -5.788 -40.922 -38.217  -38.908
  1.00  3.0 -0.465  -5.069  -7.362   -4.803 -30.520 -27.352  -27.885
  1.50  3.0 -0.506  -4.250  -6.253   -3.953 -22.435 -19.267  -19.613
  2.00  3.0 -0.510  -3.821  -5.369   -3.510 -18.385 -15.015  -15.229
  3.00  3.0 -0.511  -3.406  -4.213   -3.014 -12.493 -10.424  -10.437
  5.00  3.0 -0.511  -3.003  -2.976   -2.186  -6.631  -6.364   -5.896
 10.00  3.0 -0.511  -1.792  -1.145   -0.368  -2.586  -2.781   -1.817
 30.00  3.0 -0.511   0.932   2.147    3.323  -0.420   1.285    2.446
100.00  3.0 -0.511   2.262   5.254    6.931   0.211   4.641    6.256
  0.01  4.0  0.012  -6.400  -6.159   -5.914 -99.999 -99.999  -99.999
  0.10  4.0  0.005  -6.400  -6.266   -6.007 -99.999 -99.999  -99.999
  0.20  4.0 -0.013  -6.400  -6.366   -6.090 -99.999 -99.999  -99.999
  0.40  4.0 -0.067  -6.395  -6.475   -6.169 -66.954 -65.888  -66.814
  0.70  4.0 -0.174  -5.918  -6.546   -5.688 -40.935 -39.223  -39.911
  1.00  4.0 -0.302  -5.069  -6.544   -4.791 -30.528 -28.173  -28.706
  1.50  4.0 -0.464  -4.250  -6.112   -3.951 -22.438 -19.408  -19.755
  2.00  4.0 -0.497  -3.821  -5.338   -3.509 -18.387 -15.047  -15.261
  3.00  4.0 -0.507  -3.406  -4.208   -3.013 -12.493 -10.430  -10.442
  5.00  4.0 -0.510  -3.003  -2.975   -2.185  -6.631  -6.365   -5.897
 10.00  4.0 -0.511  -1.792  -1.145   -0.368  -2.586  -2.781   -1.817
 30.00  4.0 -0.511   0.932   2.147    3.323  -0.420   1.285    2.446
100.00  4.0 -0.511   2.262   5.254    6.931   0.211   4.641    6.256
  0.01  5.0  0.053  -6.400  -5.448   -5.238 -99.999 -99.999  -99.999
  0.10  5.0  0.052  -6.400  -5.456   -5.244 -99.999 -99.999  -99.999
  0.20  5.0  0.047  -6.400  -5.472   -5.259 -99.999 -99.999  -99.999
  0.40  5.0  0.026  -6.395  -5.520   -5.300 -67.198 -67.057  -67.834
  0.70  5.0 -0.026  -5.918  -5.560   -5.211 -41.067 -40.290  -40.953
  1.00  5.0 -0.098  -5.069  -5.553   -4.682 -30.609 -29.205  -29.734
  1.50  5.0 -0.246  -4.250  -5.394   -3.921 -22.477 -20.142  -20.488
  2.00  5.0 -0.383  -3.821  -5.056   -3.492 -18.404 -15.335  -15.549
  3.00  5.0 -0.476  -3.406  -4.156   -3.001 -12.494 -10.483  -10.494
  5.00  5.0 -0.502  -3.003  -2.967   -2.180  -6.631  -6.374   -5.902
 10.00  5.0 -0.509  -1.792  -1.144   -0.367  -2.587  -2.782   -1.818
 30.00  5.0 -0.511   0.932   2.147    3.323  -0.420   1.285    2.446
100.00  5.0 -0.511   2.262   5.254    6.931   0.211   4.641    6.256
  0.01  6.0  0.215  -6.400  -4.622   -4.396 -99.999 -99.999  -99.999
  0.10  6.0  0.214  -6.400  -4.622   -4.396 -99.999 -99.999  -99.999
  0.20  6.0  0.213  -6.400  -4.620   -4.393 -99.999 -99.999  -99.999
  0.40  6.0  0.206  -6.395  -4.619   -4.391 -69.090 -69.330  -69.981
  0.70  6.0  0.189  -5.918  -4.610   -4.359 -42.085 -41.840  -42.448
  1.00  6.0  0.161  -5.069  -4.576   -4.185 -31.264 -30.508  -31.022
  1.50  6.0  0.093  -4.250  -4.406   -3.687 -22.850 -21.280  -21.624
  2.00  6.0  0.001  -3.821  -4.168   -3.305 -18.622 -16.302  -16.515
  3.00  6.0 -0.212  -3.404  -3.737   -2.859 -12.498 -10.925  -10.920
  5.00  6.0 -0.420  -3.001  -2.888   -2.125  -6.633  -6.456   -5.949
 10.00  6.0 -0.491  -1.792  -1.135   -0.360  -2.587  -2.791   -1.824
 30.00  6.0 -0.509   0.932   2.147    3.323  -0.420   1.284    2.445
100.00  6.0 -0.511   2.262   5.254    6.931   0.211   4.641    6.256
  0.01  7.0  0.711  -6.400  -3.525   -3.257 -99.999 -99.999  -99.999
  0.10  7.0  0.711  -6.400  -3.524   -3.257 -99.999 -99.999  -99.999
  0.20  7.0  0.711  -6.400  -3.523   -3.255 -99.999 -99.999  -99.999
  0.40  7.0  0.708  -6.395  -3.520   -3.252 -75.411 -75.653  -76.278
  0.70  7.0  0.701  -5.918  -3.510   -3.236 -45.529 -45.522  -46.052
  1.00  7.0  0.689  -5.069  -3.478   -3.169 -33.850 -33.171  -33.681
  1.50  7.0  0.662  -4.250  -3.334   -2.897 -24.559 -23.191  -23.534
  2.00  7.0  0.622  -3.821  -3.117   -2.588 -19.566 -17.868  -18.065
  3.00  7.0  0.510  -3.404  -2.752   -2.158 -12.535 -12.139  -11.881
  5.00  7.0  0.187  -2.995  -2.330   -1.668  -6.655  -7.067   -6.202
 10.00  7.0 -0.315  -1.789  -1.049   -0.283  -2.595  -2.877   -1.880
 30.00  7.0 -0.490   0.932   2.150    3.326  -0.421   1.281    2.442
100.00  7.0 -0.509   2.262   5.254    6.931   0.211   4.641    6.256
  0.01  8.0  1.936  -6.400  -2.076   -1.696 -99.999 -99.999  -99.999
  0.10  8.0  1.936  -6.400  -2.076   -1.696 -99.999 -99.999  -99.999
  0.20  8.0  1.935  -6.400  -2.076   -1.696 -99.999 -99.999  -99.999
  0.40  8.0  1.934  -6.395  -2.075   -1.695 -90.858 -91.099  -91.724
  0.70  8.0  1.931  -5.918  -2.071   -1.688 -54.612 -54.378  -54.985
  1.00  8.0  1.925  -5.069  -2.058   -1.661 -40.074 -39.401  -39.906
  1.50  8.0  1.913  -4.250  -1.981   -1.523 -27.470 -27.394  -27.191
  2.00  8.0  1.895  -3.821  -1.839   -1.313 -20.225 -21.074  -20.035
  3.00  8.0  1.844  -3.404  -1.556   -0.952 -12.900 -14.379  -12.705
  5.00  8.0  1.681  -2.993  -1.212   -0.555  -6.971  -8.572   -6.730
 10.00  8.0  0.982  -1.777  -0.427    0.296  -2.747  -3.522   -2.275
 30.00  8.0 -0.302   0.935   2.181    3.356  -0.430   1.251    2.412
100.00  8.0 -0.492   2.262   5.255    6.932   0.210   4.640    6.255
  0.01  9.0  4.671  -6.400  -0.161    0.243 -99.999 -99.999  -99.999
  0.10  9.0  4.671  -6.400  -0.161    0.244 -99.999 -99.999  -99.999
  0.20  9.0  4.671  -6.400  -0.160    0.244 -99.999 -99.999  -99.999
  0.40  9.0  4.671  -6.395  -0.156    0.247 -99.999 -99.999  -99.999
  0.70  9.0  4.665  -5.918  -0.150    0.250 -69.265 -74.069  -70.064
  1.00  9.0  4.665  -5.069  -0.136    0.264 -48.846 -53.210  -49.451
  1.50  9.0  4.660  -4.250  -0.086    0.329 -32.379 -36.626  -32.864
  2.00  9.0  4.650  -3.821  -0.012    0.441 -24.191 -28.017  -24.544
  3.00  9.0  4.625  -3.404   0.167    0.688 -15.726 -19.051  -15.927
  5.00  9.0  4.551  -2.993   0.457    1.026  -8.830 -11.466   -8.832
 10.00  9.0  4.197  -1.774   1.018    1.685  -3.683  -5.140   -3.444
 30.00  9.0  1.461   0.953   2.466    3.638  -0.543   0.961    2.121
100.00  9.0 -0.324   2.265   5.263    6.940   0.207   4.632    6.247
  0.01 10.0 10.608  -6.400   2.907    3.642 -99.999 -99.999  -99.999
  0.10 10.0 10.608  -6.400   2.908    3.643 -99.999 -99.999  -99.999
  0.20 10.0 10.608  -6.400   2.908    3.643 -99.999 -99.999  -99.999
  0.40 10.0 10.608  -6.395   2.908    3.643 -99.999 -99.999  -99.999
  0.70 10.0 10.608  -5.918   2.909    3.644 -99.999 -99.999  -99.999
  1.00 10.0 10.603  -5.069   2.908    3.644 -78.742 -83.137  -79.347
  1.50 10.0 10.603  -4.250   2.910    3.648 -52.501 -56.594  -52.938
  2.00 10.0 10.598  -3.821   2.913    3.652 -39.253 -43.006  -39.575
  3.00 10.0 10.588  -3.404   2.921    3.668 -25.834 -29.069  -26.001
  5.00 10.0 10.552  -2.993   2.949    3.717 -14.876 -17.515  -14.866
 10.00 10.0 10.389  -1.774   3.021    3.849  -6.742  -8.260   -6.515
 30.00 10.0  8.651   0.974   3.549    4.734  -1.442  -0.239    0.920
100.00 10.0  1.351   2.288   5.345    7.023   0.167   4.549    6.163
  0.01 11.0 23.419  -6.400   4.901    6.104 -99.999 -99.999  -99.999
  0.10 11.0 23.424  -6.400   4.901    6.104 -99.999 -99.999  -99.999
  0.20 11.0 23.419  -6.400   4.901    6.104 -99.999 -99.999  -99.999
  0.40 11.0 23.419  -6.395   4.901    6.104 -99.999 -99.999  -99.999
  0.70 11.0 23.424  -5.918   4.902    6.104 -99.999 -99.999  -99.999
  1.00 11.0 23.419  -5.069   4.901    6.104 -99.999 -99.999  -99.999
  1.50 11.0 23.419  -4.250   4.902    6.105 -95.562 -99.655  -95.999
  2.00 11.0 23.419  -3.821   4.902    6.106 -71.561 -75.315  -71.883
  3.00 11.0 23.414  -3.404   4.904    6.109 -47.382 -50.617  -47.548
  5.00 11.0 23.399  -2.993   4.909    6.116 -27.825 -30.464  -27.815
 10.00 11.0 23.322  -1.774   4.921    6.138 -13.261 -14.778  -13.033
 30.00 11.0 22.504   0.975   5.077    6.403  -3.740  -2.566   -1.407
100.00 11.0 14.012   2.387   5.940    7.633  -0.253   3.916    5.528
