 neg. daughter cl35 z=17 n=18 a=35 Q=-29.0130
 pos. daughter s35  z=16 n=19 a=35 Q=-28.8463
              +++++++++cl35 -->s35  +++++++++---------s35  -->cl35 ----------
    t9  lrho   uf   lbeta+  leps-     lnu    lbeta-   leps+   lnubar
  0.01  1.0 -0.003 -99.999 -98.275  -99.999  -6.999 -99.999   -7.915
  0.10  1.0 -0.058 -74.269 -21.132  -22.706  -6.999 -56.449   -7.915
  0.20  1.0 -0.134 -43.543 -16.452  -17.712  -6.999 -29.493   -7.915
  0.40  1.0 -0.306 -27.543 -13.850  -14.790  -6.999 -15.450   -7.915
  0.70  1.0 -0.503 -18.136 -11.858  -12.542  -6.999  -9.622   -7.903
  1.00  1.0 -0.511 -14.327  -9.904  -10.411  -7.000  -8.107   -7.635
  1.50  1.0 -0.511 -11.356  -8.114   -8.419  -6.997  -6.828   -6.624
  2.00  1.0 -0.511  -9.785  -7.057   -7.218  -6.870  -6.068   -5.837
  3.00  1.0 -0.511  -7.802  -5.756   -5.702  -5.925  -5.110   -4.787
  5.00  1.0 -0.511  -5.537  -4.218   -3.870  -4.463  -3.903   -3.420
 10.00  1.0 -0.511  -3.112  -2.126   -1.396  -2.457  -2.111   -1.301
 30.00  1.0 -0.511   0.341   1.287    2.468   0.420   1.008    2.240
100.00  1.0 -0.511   2.079   4.752    6.426   1.386   4.452    6.079
  0.01  2.0 -0.001 -99.999 -97.219  -99.805  -7.001 -99.999   -7.917
  0.10  2.0 -0.038 -74.269 -20.130  -21.704  -6.999 -57.451   -7.915
  0.20  2.0 -0.095 -43.543 -15.451  -16.712  -6.999 -30.493   -7.915
  0.40  2.0 -0.227 -27.543 -12.850  -13.790  -6.999 -16.450   -7.915
  0.70  2.0 -0.446 -18.136 -11.445  -12.129  -6.999 -10.035   -7.910
  1.00  2.0 -0.506 -14.327  -9.882  -10.389  -7.000  -8.128   -7.646
  1.50  2.0 -0.511 -11.356  -8.112   -8.418  -6.997  -6.830   -6.626
  2.00  2.0 -0.511  -9.785  -7.056   -7.218  -6.870  -6.068   -5.837
  3.00  2.0 -0.511  -7.802  -5.756   -5.702  -5.925  -5.110   -4.787
  5.00  2.0 -0.511  -5.537  -4.218   -3.870  -4.463  -3.903   -3.420
 10.00  2.0 -0.511  -3.112  -2.126   -1.396  -2.457  -2.111   -1.301
 30.00  2.0 -0.511   0.341   1.287    2.468   0.420   1.008    2.240
100.00  2.0 -0.511   2.079   4.752    6.426   1.386   4.452    6.079
  0.01  3.0  0.003 -99.999 -95.595  -98.181  -7.013 -99.999   -7.935
  0.10  3.0 -0.018 -74.269 -19.113  -20.687  -7.004 -58.469   -7.922
  0.20  3.0 -0.055 -43.543 -14.445  -15.706  -7.002 -31.499   -7.919
  0.40  3.0 -0.147 -27.543 -11.848  -12.788  -7.001 -17.452   -7.917
  0.70  3.0 -0.314 -18.136 -10.497  -11.180  -7.000 -10.984   -7.915
  1.00  3.0 -0.465 -14.327  -9.676  -10.183  -7.000  -8.334   -7.729
  1.50  3.0 -0.506 -11.356  -8.098   -8.403  -6.997  -6.844   -6.639
  2.00  3.0 -0.510  -9.785  -7.053   -7.214  -6.870  -6.071   -5.840
  3.00  3.0 -0.511  -7.802  -5.755   -5.701  -5.925  -5.110   -4.787
  5.00  3.0 -0.511  -5.537  -4.218   -3.870  -4.463  -3.903   -3.420
 10.00  3.0 -0.511  -3.112  -2.126   -1.396  -2.457  -2.111   -1.301
 30.00  3.0 -0.511   0.341   1.287    2.468   0.420   1.008    2.240
100.00  3.0 -0.511   2.079   4.752    6.426   1.386   4.452    6.079
  0.01  4.0  0.012 -99.999 -90.960  -93.546  -7.067 -99.999   -8.010
  0.10  4.0  0.005 -74.269 -17.957  -19.530  -7.048 -59.625   -7.981
  0.20  4.0 -0.013 -43.543 -13.391  -14.652  -7.033 -32.553   -7.959
  0.40  4.0 -0.067 -27.543 -10.830  -11.770  -7.020 -18.470   -7.940
  0.70  4.0 -0.174 -18.136  -9.490  -10.174  -7.011 -11.990   -7.928
  1.00  4.0 -0.302 -14.327  -8.854   -9.361  -7.007  -9.156   -7.889
  1.50  4.0 -0.464 -11.356  -7.956   -8.262  -7.000  -6.986   -6.771
