 neg. daughter s31  z=16 n=15 a=31 Q=-18.9920
 pos. daughter p31  z=15 n=16 a=31 Q=-24.4376
              +++++++++s31  -->p31  +++++++++---------p31  -->s31  ----------
    t9  lrho   uf   lbeta+  leps-     lnu    lbeta-   leps+   lnubar
  0.01  1.0 -0.003  -0.498  -6.006   -0.107 -99.999 -99.999  -99.999
  0.10  1.0 -0.058  -0.498  -6.501   -0.107 -99.999 -99.999  -99.999
  0.20  1.0 -0.134  -0.498  -6.632   -0.107 -99.999 -99.999  -99.999
  0.40  1.0 -0.306  -0.498  -6.747   -0.107 -76.937 -69.931  -70.910
  0.70  1.0 -0.503  -0.498  -6.182   -0.107 -46.917 -40.019  -40.750
  1.00  1.0 -0.511  -0.498  -4.901   -0.107 -34.906 -28.826  -29.398
  1.50  1.0 -0.511  -0.498  -3.754   -0.107 -25.481 -19.981  -20.368
  2.00  1.0 -0.511  -0.498  -3.098   -0.105 -20.514 -15.437  -15.691
  3.00  1.0 -0.511  -0.500  -2.310   -0.095 -15.089 -10.714  -10.776
  5.00  1.0 -0.511  -0.507  -1.433   -0.006  -9.992  -6.637   -6.451
 10.00  1.0 -0.511  -0.442  -0.272    0.716  -4.312  -3.037   -2.485
 30.00  1.0 -0.511   1.365   2.204    3.456  -0.572   0.995    2.098
100.00  1.0 -0.511   2.288   5.231    6.904   0.629   4.544    6.164
  0.01  2.0 -0.001  -0.498  -5.026   -0.107 -99.999 -99.999  -99.999
  0.10  2.0 -0.038  -0.498  -5.501   -0.107 -99.999 -99.999  -99.999
  0.20  2.0 -0.095  -0.498  -5.632   -0.107 -99.999 -99.999  -99.999
  0.40  2.0 -0.227  -0.498  -5.748   -0.107 -76.937 -70.931  -71.910
  0.70  2.0 -0.446  -0.498  -5.769   -0.107 -46.918 -40.432  -41.163
  1.00  2.0 -0.506  -0.498  -4.879   -0.107 -34.906 -28.848  -29.419
  1.50  2.0 -0.511  -0.498  -3.753   -0.107 -25.481 -19.982  -20.370
  2.00  2.0 -0.511  -0.498  -3.097   -0.105 -20.514 -15.437  -15.692
  3.00  2.0 -0.511  -0.500  -2.310   -0.095 -15.089 -10.714  -10.776
  5.00  2.0 -0.511  -0.507  -1.433   -0.006  -9.992  -6.637   -6.451
 10.00  2.0 -0.511  -0.442  -0.272    0.716  -4.312  -3.037   -2.485
 30.00  2.0 -0.511   1.365   2.204    3.456  -0.572   0.995    2.098
100.00  2.0 -0.511   2.288   5.231    6.904   0.629   4.544    6.164
