 neg. daughter k41  z=19 n=22 a=41 Q=-35.5597
 pos. daughter ar41 z=18 n=23 a=41 Q=-33.0677
              +++++++++k41  -->ar41 +++++++++---------ar41 -->k41  ----------
    t9  lrho   uf   lbeta+  leps-     lnu    lbeta-   leps+   lnubar
  0.01  1.0 -0.003 -99.999 -99.999  -99.999  -3.974 -99.999   -4.102
  0.10  1.0 -0.058 -99.999 -99.999  -99.999  -3.974 -55.961   -4.102
  0.20  1.0 -0.134 -99.999 -73.876  -75.152  -3.974 -28.979   -4.102
  0.40  1.0 -0.306 -99.999 -42.012  -42.978  -3.968 -14.919   -4.095
  0.70  1.0 -0.503 -59.592 -27.497  -28.206  -3.929  -9.065   -4.051
  1.00  1.0 -0.511 -41.538 -20.494  -21.036  -3.881  -7.521   -3.996
  1.50  1.0 -0.511 -27.474 -14.765  -15.114  -3.814  -6.201   -3.908
  2.00  1.0 -0.511 -20.428 -11.734  -11.943  -3.741  -5.427   -3.769
  3.00  1.0 -0.511 -13.378  -8.461   -8.475  -3.518  -4.479   -3.332
  5.00  1.0 -0.511  -7.819  -5.529   -5.290  -3.035  -3.387   -2.515
 10.00  1.0 -0.511  -3.973  -2.846   -2.209  -2.397  -1.902   -1.107
 30.00  1.0 -0.511  -0.063   0.654    1.937  -2.035   0.880    1.941
100.00  1.0 -0.511   2.030   4.386    6.112  -2.017   4.341    5.917
  0.01  2.0 -0.001 -99.999 -99.999  -99.999  -3.974 -99.999   -4.102
  0.10  2.0 -0.038 -99.999 -99.999  -99.999  -3.974 -56.963   -4.102
  0.20  2.0 -0.095 -99.999 -72.875  -74.151  -3.974 -29.980   -4.102
  0.40  2.0 -0.227 -99.999 -41.013  -41.978  -3.968 -15.919   -4.095
  0.70  2.0 -0.446 -59.592 -27.084  -27.793  -3.929  -9.478   -4.051
  1.00  2.0 -0.506 -41.538 -20.473  -21.015  -3.881  -7.543   -3.996
  1.50  2.0 -0.511 -27.474 -14.764  -15.112  -3.814  -6.202   -3.908
  2.00  2.0 -0.511 -20.428 -11.734  -11.943  -3.741  -5.428   -3.769
  3.00  2.0 -0.511 -13.378  -8.461   -8.475  -3.518  -4.479   -3.332
  5.00  2.0 -0.511  -7.819  -5.529   -5.290  -3.035  -3.387   -2.515
 10.00  2.0 -0.511  -3.973  -2.846   -2.209  -2.397  -1.902   -1.107
 30.00  2.0 -0.511  -0.063   0.654    1.937  -2.035   0.880    1.941
100.00  2.0 -0.511   2.030   4.386    6.112  -2.017   4.341    5.917
  0.01  3.0  0.003 -99.999 -99.999  -99.999  -3.975 -99.999   -4.103
  0.10  3.0 -0.018 -99.999 -99.999  -99.999  -3.974 -57.980   -4.103
  0.20  3.0 -0.055 -99.999 -71.870  -73.145  -3.974 -30.986   -4.103
  0.40  3.0 -0.147 -99.999 -40.010  -40.975  -3.968 -16.922   -4.095
  0.70  3.0 -0.314 -59.592 -26.135  -26.844  -3.929 -10.426   -4.051
  1.00  3.0 -0.465 -41.538 -20.267  -20.809  -3.881  -7.749   -3.996
  1.50  3.0 -0.506 -27.474 -14.749  -15.098  -3.814  -6.216   -3.908
  2.00  3.0 -0.510 -20.428 -11.730  -11.940  -3.741  -5.431   -3.770
  3.00  3.0 -0.511 -13.378  -8.461   -8.475  -3.518  -4.479   -3.332
  5.00  3.0 -0.511  -7.819  -5.528   -5.290  -3.035  -3.388   -2.515
 10.00  3.0 -0.511  -3.973  -2.846   -2.209  -2.397  -1.902   -1.107
 30.00  3.0 -0.511  -0.063   0.654    1.937  -2.035   0.880    1.941
100.00  3.0 -0.511   2.030   4.386    6.112  -2.017   4.341    5.917
  0.01  4.0  0.012 -99.999 -99.999  -99.999  -3.978 -99.999   -4.108
  0.10  4.0  0.005 -99.999 -99.999  -99.999  -3.977 -59.137   -4.106
  0.20  4.0 -0.013 -99.999 -70.815  -72.091  -3.976 -32.040   -4.105
  0.40  4.0 -0.067 -99.999 -38.992  -39.957  -3.970 -17.940   -4.098
  0.70  4.0 -0.174 -59.592 -25.129  -25.838  -3.930 -11.432   -4.052
  1.00  4.0 -0.302 -41.538 -19.445  -19.987  -3.882  -8.570   -3.998
  1.50  4.0 -0.464 -27.474 -14.607  -14.956  -3.815  -6.358   -3.910
  2.00  4.0 -0.497 -20.428 -11.699  -11.908  -3.741  -5.462   -3.771
  3.00  4.0 -0.507 -13.378  -8.455   -8.469  -3.518  -4.485   -3.333
